split,dataset,example_id,root_channel,successor_channel,mapping_semantics,recall,precision,mrr,best_gold_rank,complete_recovery,distractors,root_recall,root_valid,path_recall,path_gain,selected_root_ids,selected_chunk_ids,gold_chunk_ids,requested_chunks,frontiers,comparisons,index_lookups,token_span_operations,latency_ms,index_memory_bytes,placement,top_score,score_gap
validation,hotpotqa,5ac4f8705542995c82c4ad8d,exact,exact_new_address,unordered_evidence_remainder,0.0,0.0,0.25,4,0.0,2,0.0,0.0,0.4,0.4,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=16|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=19,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,131904,116.86650011688471,29474,CPU exhaustive Python,1.0,0.0
validation,hotpotqa,5ac4f8705542995c82c4ad8d,exact,bm25_state,unordered_evidence_remainder,0.0,0.0,0.125,8,0.0,2,0.0,0.0,0.2,0.2,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=16|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=22,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,131904,200.67779999226332,29474,CPU exhaustive Python,1.0,0.2164755079114886
validation,hotpotqa,5ac4f8705542995c82c4ad8d,exact,approximate_new_address,unordered_evidence_remainder,0.0,0.0,0.3333333333333333,3,0.0,2,0.0,0.0,0.4,0.4,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=16|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=19|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,131904,132.436899933964,29474,CPU exhaustive Python,1.0,0.028809523809523785
validation,hotpotqa,5ac4f8705542995c82c4ad8d,exact,hybrid_state,unordered_evidence_remainder,0.0,0.0,0.3333333333333333,3,0.0,2,0.0,0.0,0.4,0.4,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=16|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=19,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,131904,204.26480006426573,29474,CPU exhaustive Python,1.0,0.0004082828760147983
validation,hotpotqa,5ac4f8705542995c82c4ad8d,bm25,native_semantic,unordered_evidence_remainder,0.0,0.0,0.045454545454545456,22,0.0,2,0.0,0.0,0.2,0.0,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=51|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=22,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,0,114.61129994131625,0,CPU exhaustive Python,1.0,0.0006210803985595703
validation,hotpotqa,5ac4f8705542995c82c4ad8d,bm25,exact_new_address,unordered_evidence_remainder,0.0,0.0,0.3333333333333333,3,0.0,2,0.0,0.0,0.4,0.2,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=16|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=19,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,131904,106.20339983142912,29474,CPU exhaustive Python,1.0,0.0
validation,hotpotqa,5ac4f8705542995c82c4ad8d,bm25,bm25_state,unordered_evidence_remainder,0.0,0.0,0.1111111111111111,9,0.0,2,0.0,0.0,0.2,0.0,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=59|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=22,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,131904,193.41240008361638,29474,CPU exhaustive Python,1.0,0.009691543282550008
validation,hotpotqa,5ac4f8705542995c82c4ad8d,bm25,approximate_new_address,unordered_evidence_remainder,0.0,0.0,0.09090909090909091,11,0.0,2,0.0,0.0,0.2,0.0,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=3|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=28,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,131904,99.86519999802113,29474,CPU exhaustive Python,1.0,0.026917989417989396
validation,hotpotqa,5ac4f8705542995c82c4ad8d,bm25,hybrid_state,unordered_evidence_remainder,0.0,0.0,0.1,10,0.0,2,0.0,0.0,0.4,0.2,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=16|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=19,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,131904,152.5735999457538,29474,CPU exhaustive Python,1.0,0.002390512824058555
validation,hotpotqa,5ac4f8705542995c82c4ad8d,approx,native_semantic,unordered_evidence_remainder,0.0,0.0,0.045454545454545456,22,0.0,2,0.0,0.0,0.2,0.0,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=51|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=22,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,0,115.81790004856884,0,CPU exhaustive Python,1.0,0.0006210803985595703
validation,hotpotqa,5ac4f8705542995c82c4ad8d,approx,exact_new_address,unordered_evidence_remainder,0.0,0.0,0.3333333333333333,3,0.0,2,0.0,0.0,0.4,0.2,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=16|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=19,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,131904,110.52870005369186,29474,CPU exhaustive Python,1.0,0.0
validation,hotpotqa,5ac4f8705542995c82c4ad8d,approx,bm25_state,unordered_evidence_remainder,0.0,0.0,0.1111111111111111,9,0.0,2,0.0,0.0,0.2,0.0,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=59|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=22,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,131904,178.0472998507321,29474,CPU exhaustive Python,1.0,0.009691543282550008
validation,hotpotqa,5ac4f8705542995c82c4ad8d,approx,approximate_new_address,unordered_evidence_remainder,0.0,0.0,0.09090909090909091,11,0.0,2,0.0,0.0,0.2,0.0,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=3|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=28,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,131904,121.26500019803643,29474,CPU exhaustive Python,1.0,0.026917989417989396
validation,hotpotqa,5ac4f8705542995c82c4ad8d,approx,hybrid_state,unordered_evidence_remainder,0.0,0.0,0.1,10,0.0,2,0.0,0.0,0.4,0.2,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=16|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=19,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,131904,164.19770009815693,29474,CPU exhaustive Python,1.0,0.002390512824058555
validation,hotpotqa,5ac4f8705542995c82c4ad8d,hybrid,native_semantic,unordered_evidence_remainder,0.0,0.0,0.043478260869565216,23,0.0,2,0.0,0.0,0.0,0.0,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=16|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=52|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=57,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,0,110.81360001116991,0,CPU exhaustive Python,1.0,0.006041109561920166
validation,hotpotqa,5ac4f8705542995c82c4ad8d,hybrid,exact_new_address,unordered_evidence_remainder,0.0,0.0,0.25,4,0.0,2,0.0,0.0,0.4,0.4,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=16|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=19,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,131904,111.08689988031983,29474,CPU exhaustive Python,1.0,0.0
validation,hotpotqa,5ac4f8705542995c82c4ad8d,hybrid,bm25_state,unordered_evidence_remainder,0.0,0.0,0.125,8,0.0,2,0.0,0.0,0.2,0.2,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=16|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=22,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,131904,171.90410010516644,29474,CPU exhaustive Python,1.0,0.2164755079114886
validation,hotpotqa,5ac4f8705542995c82c4ad8d,hybrid,approximate_new_address,unordered_evidence_remainder,0.0,0.0,0.3333333333333333,3,0.0,2,0.0,0.0,0.4,0.4,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=16|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=19|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,131904,97.50519995577633,29474,CPU exhaustive Python,1.0,0.028809523809523785
validation,hotpotqa,5ac4f8705542995c82c4ad8d,hybrid,hybrid_state,unordered_evidence_remainder,0.0,0.0,0.3333333333333333,3,0.0,2,0.0,0.0,0.4,0.4,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=16|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=17,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=18|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=19,benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=0|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=1|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=10|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=25|benchmark://hotpotqa/5ac4f8705542995c82c4ad8d#chunk=26,2,2,130,64,131904,159.25409994088113,29474,CPU exhaustive Python,1.0,0.0004082828760147983
validation,hotpotqa,5ae4be5c5542995ad6573e3a,gist,native_semantic,unordered_evidence_remainder,0.0,0.0,0.25,4,0.0,2,0.0,0.0,0.16666666666666666,0.16666666666666666,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=11|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=31,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=39|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=21,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=33|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=34|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=35|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=6|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=7|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=8,2,2,86,64,0,79.1919999755919,0,CPU exhaustive Python,0.9999999403953552,0.0014978647232055664
validation,hotpotqa,5ae4be5c5542995ad6573e3a,gist,exact_new_address,unordered_evidence_remainder,0.0,0.0,0.2,5,0.0,2,0.0,0.0,0.0,0.0,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=11|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=31,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=0|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=1,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=33|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=34|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=35|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=6|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=7|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=8,2,2,86,64,86592,74.61750018410385,19134,CPU exhaustive Python,1.0,0.0
validation,hotpotqa,5ae4be5c5542995ad6573e3a,gist,bm25_state,unordered_evidence_remainder,0.16666666666666666,0.5,0.5,2,0.0,1,0.0,0.0,0.0,0.0,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=11|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=31,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=21|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=34,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=33|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=34|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=35|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=6|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=7|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=8,2,2,86,64,86592,78.05630005896091,19134,CPU exhaustive Python,1.0,0.01679549695624405
validation,hotpotqa,5ae4be5c5542995ad6573e3a,gist,approximate_new_address,unordered_evidence_remainder,0.0,0.0,0.3333333333333333,3,0.0,2,0.0,0.0,0.0,0.0,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=11|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=31,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=1|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=21,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=33|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=34|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=35|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=6|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=7|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=8,2,2,86,64,86592,55.371300084516406,19134,CPU exhaustive Python,1.0,0.018965517241379293
validation,hotpotqa,5ae4be5c5542995ad6573e3a,gist,hybrid_state,unordered_evidence_remainder,0.16666666666666666,0.5,0.5,2,0.0,1,0.0,0.0,0.0,0.0,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=11|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=31,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=1|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=34,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=33|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=34|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=35|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=6|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=7|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=8,2,2,86,64,86592,74.26450005732477,19134,CPU exhaustive Python,0.9999999940395355,0.0005833774805069636
validation,hotpotqa,5ae4be5c5542995ad6573e3a,exact,native_semantic,unordered_evidence_remainder,0.0,0.0,0.2,5,0.0,2,0.0,0.0,0.16666666666666666,0.0,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=21|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=39,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=11|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=31,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=33|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=34|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=35|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=6|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=7|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=8,2,2,86,64,0,68.0008998606354,0,CPU exhaustive Python,1.0,0.0014979541301727295
validation,hotpotqa,5ae4be5c5542995ad6573e3a,exact,exact_new_address,unordered_evidence_remainder,0.0,0.0,0.1111111111111111,9,0.0,2,0.0,0.0,0.16666666666666666,0.0,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=21|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=39,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=1|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=11,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=33|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=34|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=35|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=6|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=7|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=8,2,2,86,64,86592,65.50429994240403,19134,CPU exhaustive Python,1.0,0.0
validation,hotpotqa,5ae4be5c5542995ad6573e3a,exact,bm25_state,unordered_evidence_remainder,0.0,0.0,0.1111111111111111,9,0.0,2,0.0,0.0,0.16666666666666666,0.0,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=21|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=39,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=20|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=11,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=33|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=34|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=35|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=6|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=7|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=8,2,2,86,64,86592,98.15440000966191,19134,CPU exhaustive Python,1.0,0.08011643500284016
validation,hotpotqa,5ae4be5c5542995ad6573e3a,exact,approximate_new_address,unordered_evidence_remainder,0.0,0.0,0.2,5,0.0,2,0.0,0.0,0.16666666666666666,0.0,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=21|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=39,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=11|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=1,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=33|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=34|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=35|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=6|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=7|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=8,2,2,86,64,86592,51.45630007609725,19134,CPU exhaustive Python,1.0,0.09482758620689657
validation,hotpotqa,5ae4be5c5542995ad6573e3a,exact,hybrid_state,unordered_evidence_remainder,0.0,0.0,0.2,5,0.0,2,0.0,0.0,0.16666666666666666,0.0,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=21|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=39,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=1|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=11,benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=33|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=34|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=35|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=6|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=7|benchmark://hotpotqa/5ae4be5c5542995ad6573e3a#chunk=8,2,2,86,64,86592,64.84180013649166,19134,CPU exhaustive Python,1.0,0.0008435279130935003
