query_graph_model,retrieval_model,dataset,example_id,condition,candidate_documents,positive_documents,requested_document_budget,facet_count,facet_switches,normalized_switch_rate,minimum_contiguous_cover_ratio,non_contiguous_facets,has_non_contiguous_facet,evidence_recall,precision,mrr,selected_document_ids
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__160324_131905_41948,embedding_kmeans_semantic,20,3,4,3,3.0,0.1875,1.2352941176470589,1.0,1.0,0.3333333333333333,0.25,1.0,"[5, 18, 3, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__160324_131905_41948,graph_cc_semantic,20,3,4,3,3.0,0.1875,1.2352941176470589,1.0,1.0,0.3333333333333333,0.25,0.25,"[2, 18, 3, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__160324_131905_41948,lexical_semantic_hybrid,20,3,4,3,3.0,0.1875,1.2352941176470589,1.0,1.0,0.3333333333333333,0.25,1.0,"[5, 3, 18, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__160324_131905_41948,graph_cc_hybrid,20,3,4,3,3.0,0.1875,1.2352941176470589,1.0,1.0,0.3333333333333333,0.25,1.0,"[5, 18, 3, 2]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__160324_131905_41948,llm_semantic,20,3,4,3,3.0,0.1875,1.2352941176470589,1.0,1.0,0.0,0.0,0.16666666666666666,"[2, 11, 1, 18]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__160324_131905_41948,llm_hybrid,20,3,4,3,3.0,0.1875,1.2352941176470589,1.0,1.0,0.3333333333333333,0.25,1.0,"[5, 2, 18, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__222979_40769_64047,global_semantic,20,3,4,3,3.0,0.3333333333333333,1.4,1.0,1.0,0.6666666666666666,0.5,0.5,"[8, 1, 10, 15]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__222979_40769_64047,syntax_semantic,20,3,4,3,3.0,0.3333333333333333,1.4,1.0,1.0,0.6666666666666666,0.5,0.5,"[8, 1, 10, 15]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__222979_40769_64047,embedding_kmeans_semantic,20,3,4,3,3.0,0.3333333333333333,1.4,1.0,1.0,0.6666666666666666,0.5,0.5,"[8, 1, 10, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__222979_40769_64047,graph_cc_semantic,20,3,4,3,3.0,0.3333333333333333,1.4,1.0,1.0,0.6666666666666666,0.5,0.5,"[8, 1, 10, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__222979_40769_64047,lexical_semantic_hybrid,20,3,4,3,3.0,0.3333333333333333,1.4,1.0,1.0,0.6666666666666666,0.5,1.0,"[1, 12, 9, 10]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__222979_40769_64047,graph_cc_hybrid,20,3,4,3,3.0,0.3333333333333333,1.4,1.0,1.0,0.6666666666666666,0.5,0.5,"[12, 1, 10, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__222979_40769_64047,llm_semantic,20,3,4,3,3.0,0.3333333333333333,1.4,1.0,1.0,0.0,0.0,0.16666666666666666,"[18, 17, 11, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__222979_40769_64047,llm_hybrid,20,3,4,3,3.0,0.3333333333333333,1.4,1.0,1.0,0.0,0.0,0.2,"[12, 18, 17, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__275261_443779_52195,global_semantic,20,3,4,3,3.0,0.23076923076923078,1.4285714285714286,1.0,1.0,0.6666666666666666,0.5,1.0,"[2, 15, 7, 11]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__275261_443779_52195,syntax_semantic,20,3,4,3,3.0,0.23076923076923078,1.4285714285714286,1.0,1.0,0.6666666666666666,0.5,1.0,"[2, 15, 7, 11]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__275261_443779_52195,embedding_kmeans_semantic,20,3,4,3,3.0,0.23076923076923078,1.4285714285714286,1.0,1.0,0.6666666666666666,0.5,1.0,"[2, 15, 7, 11]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__275261_443779_52195,graph_cc_semantic,20,3,4,3,3.0,0.23076923076923078,1.4285714285714286,1.0,1.0,0.6666666666666666,0.5,1.0,"[7, 15, 2, 14]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__275261_443779_52195,lexical_semantic_hybrid,20,3,4,3,3.0,0.23076923076923078,1.4285714285714286,1.0,1.0,0.6666666666666666,0.5,1.0,"[2, 15, 0, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__275261_443779_52195,graph_cc_hybrid,20,3,4,3,3.0,0.23076923076923078,1.4285714285714286,1.0,1.0,0.6666666666666666,0.5,1.0,"[2, 7, 15, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__275261_443779_52195,llm_semantic,20,3,4,3,3.0,0.23076923076923078,1.4285714285714286,1.0,1.0,0.6666666666666666,0.5,1.0,"[2, 7, 11, 15]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__275261_443779_52195,llm_hybrid,20,3,4,3,3.0,0.23076923076923078,1.4285714285714286,1.0,1.0,0.6666666666666666,0.5,1.0,"[2, 15, 0, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__326941_366209_84283,global_semantic,20,3,4,3,2.0,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.5,1.0,"[10, 12, 0, 17]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__326941_366209_84283,syntax_semantic,20,3,4,3,2.0,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.5,1.0,"[10, 12, 0, 17]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__326941_366209_84283,embedding_kmeans_semantic,20,3,4,3,2.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.25,1.0,"[10, 1, 12, 17]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__326941_366209_84283,graph_cc_semantic,20,3,4,3,2.0,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.5,1.0,"[10, 12, 17, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__326941_366209_84283,lexical_semantic_hybrid,20,3,4,3,2.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.25,0.5,"[14, 10, 17, 12]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__326941_366209_84283,graph_cc_hybrid,20,3,4,3,2.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.25,0.5,"[14, 10, 17, 12]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__326941_366209_84283,llm_semantic,20,3,4,3,2.0,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.5,1.0,"[10, 0, 16, 12]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__326941_366209_84283,llm_hybrid,20,3,4,3,2.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.25,1.0,"[10, 14, 16, 17]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__572324_568433_47686,global_semantic,20,3,4,3,2.0,0.15384615384615385,1.0,0.0,0.0,0.6666666666666666,0.5,0.5,"[10, 2, 9, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__572324_568433_47686,syntax_semantic,20,3,4,3,2.0,0.15384615384615385,1.0,0.0,0.0,0.6666666666666666,0.5,0.5,"[10, 2, 9, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__572324_568433_47686,embedding_kmeans_semantic,20,3,4,3,2.0,0.15384615384615385,1.0,0.0,0.0,0.6666666666666666,0.5,1.0,"[2, 10, 9, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__572324_568433_47686,graph_cc_semantic,20,3,4,3,2.0,0.15384615384615385,1.0,0.0,0.0,0.3333333333333333,0.25,1.0,"[2, 10, 1, 13]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__572324_568433_47686,lexical_semantic_hybrid,20,3,4,3,2.0,0.15384615384615385,1.0,0.0,0.0,0.6666666666666666,0.5,1.0,"[2, 10, 8, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__572324_568433_47686,graph_cc_hybrid,20,3,4,3,2.0,0.15384615384615385,1.0,0.0,0.0,0.3333333333333333,0.25,1.0,"[2, 10, 4, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__572324_568433_47686,llm_semantic,20,3,4,3,2.0,0.15384615384615385,1.0,0.0,0.0,0.6666666666666666,0.5,1.0,"[2, 10, 1, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__572324_568433_47686,llm_hybrid,20,3,4,3,2.0,0.15384615384615385,1.0,0.0,0.0,0.6666666666666666,0.5,1.0,"[2, 10, 8, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__593597_40769_64047,global_semantic,20,3,4,3,3.0,0.3,1.4545454545454546,1.0,1.0,0.6666666666666666,0.5,1.0,"[3, 15, 0, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__593597_40769_64047,syntax_semantic,20,3,4,3,3.0,0.3,1.4545454545454546,1.0,1.0,0.6666666666666666,0.5,1.0,"[3, 15, 0, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__593597_40769_64047,embedding_kmeans_semantic,20,3,4,3,3.0,0.3,1.4545454545454546,1.0,1.0,0.6666666666666666,0.5,1.0,"[3, 15, 9, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__593597_40769_64047,graph_cc_semantic,20,3,4,3,3.0,0.3,1.4545454545454546,1.0,1.0,0.6666666666666666,0.5,1.0,"[3, 11, 0, 15]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__593597_40769_64047,lexical_semantic_hybrid,20,3,4,3,3.0,0.3,1.4545454545454546,1.0,1.0,0.6666666666666666,0.5,1.0,"[3, 15, 19, 18]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__593597_40769_64047,graph_cc_hybrid,20,3,4,3,3.0,0.3,1.4545454545454546,1.0,1.0,0.6666666666666666,0.5,1.0,"[3, 15, 17, 11]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__593597_40769_64047,llm_semantic,20,3,4,3,3.0,0.3,1.4545454545454546,1.0,1.0,0.6666666666666666,0.5,1.0,"[3, 0, 15, 11]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__593597_40769_64047,llm_hybrid,20,3,4,3,3.0,0.3,1.4545454545454546,1.0,1.0,0.6666666666666666,0.5,1.0,"[3, 15, 19, 11]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__603558_87694_64412,global_semantic,20,3,4,3,3.0,0.21428571428571427,1.6,1.0,1.0,0.6666666666666666,0.5,0.5,"[0, 18, 3, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__603558_87694_64412,syntax_semantic,20,3,4,3,3.0,0.21428571428571427,1.6,1.0,1.0,0.6666666666666666,0.5,0.5,"[0, 18, 3, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__603558_87694_64412,embedding_kmeans_semantic,20,3,4,3,3.0,0.21428571428571427,1.6,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,"[0, 8, 18, 15]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__603558_87694_64412,graph_cc_semantic,20,3,4,3,3.0,0.21428571428571427,1.6,1.0,1.0,0.6666666666666666,0.5,1.0,"[3, 0, 8, 18]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__603558_87694_64412,lexical_semantic_hybrid,20,3,4,3,3.0,0.21428571428571427,1.6,1.0,1.0,0.3333333333333333,0.25,1.0,"[18, 5, 0, 10]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__603558_87694_64412,graph_cc_hybrid,20,3,4,3,3.0,0.21428571428571427,1.6,1.0,1.0,0.6666666666666666,0.5,1.0,"[18, 5, 3, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__603558_87694_64412,llm_semantic,20,3,4,3,3.0,0.21428571428571427,1.6,1.0,1.0,0.3333333333333333,0.25,0.5,"[0, 18, 8, 15]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__603558_87694_64412,llm_hybrid,20,3,4,3,3.0,0.21428571428571427,1.6,1.0,1.0,0.3333333333333333,0.25,1.0,"[18, 5, 0, 10]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__617062_127905_92225,global_semantic,20,3,4,3,2.0,0.25,1.0,0.0,0.0,0.6666666666666666,0.5,1.0,"[17, 18, 12, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__617062_127905_92225,syntax_semantic,20,3,4,3,2.0,0.25,1.0,0.0,0.0,0.6666666666666666,0.5,1.0,"[17, 18, 12, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__617062_127905_92225,embedding_kmeans_semantic,20,3,4,3,2.0,0.25,1.0,0.0,0.0,0.6666666666666666,0.5,0.5,"[12, 6, 17, 18]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__617062_127905_92225,graph_cc_semantic,20,3,4,3,2.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.25,0.5,"[18, 17, 16, 10]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__617062_127905_92225,lexical_semantic_hybrid,20,3,4,3,2.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,"[18, 12, 17, 14]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__617062_127905_92225,graph_cc_hybrid,20,3,4,3,2.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,"[18, 12, 17, 16]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__617062_127905_92225,llm_semantic,20,3,4,3,2.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.25,1.0,"[17, 18, 10, 12]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__617062_127905_92225,llm_hybrid,20,3,4,3,2.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,"[18, 12, 17, 10]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__68981_91191_16530,global_semantic,20,3,4,3,2.0,0.2,1.0,0.0,0.0,0.6666666666666666,0.5,1.0,"[6, 2, 12, 10]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__68981_91191_16530,syntax_semantic,20,3,4,3,2.0,0.2,1.0,0.0,0.0,0.6666666666666666,0.5,1.0,"[6, 2, 12, 10]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__68981_91191_16530,embedding_kmeans_semantic,20,3,4,3,2.0,0.2,1.0,0.0,0.0,0.3333333333333333,0.25,1.0,"[6, 2, 12, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__68981_91191_16530,graph_cc_semantic,20,3,4,3,2.0,0.2,1.0,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,"[4, 2, 6, 19]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__68981_91191_16530,lexical_semantic_hybrid,20,3,4,3,2.0,0.2,1.0,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,"[12, 2, 10, 14]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__68981_91191_16530,graph_cc_hybrid,20,3,4,3,2.0,0.2,1.0,0.0,0.0,0.3333333333333333,0.25,0.25,"[12, 4, 2, 15]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__68981_91191_16530,llm_semantic,20,3,4,3,2.0,0.2,1.0,0.0,0.0,0.3333333333333333,0.25,0.5,"[2, 6, 12, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__68981_91191_16530,llm_hybrid,20,3,4,3,2.0,0.2,1.0,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,"[12, 2, 10, 14]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__751782_2053_5289,global_semantic,20,3,4,3,3.0,0.1875,1.2352941176470589,1.0,1.0,1.0,0.75,1.0,"[1, 11, 17, 10]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__751782_2053_5289,syntax_semantic,20,3,4,3,3.0,0.1875,1.2352941176470589,1.0,1.0,1.0,0.75,1.0,"[17, 1, 11, 10]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__751782_2053_5289,embedding_kmeans_semantic,20,3,4,3,3.0,0.1875,1.2352941176470589,1.0,1.0,1.0,0.75,1.0,"[17, 1, 11, 10]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__751782_2053_5289,graph_cc_semantic,20,3,4,3,3.0,0.1875,1.2352941176470589,1.0,1.0,0.6666666666666666,0.5,1.0,"[17, 1, 11, 14]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__751782_2053_5289,lexical_semantic_hybrid,20,3,4,3,3.0,0.1875,1.2352941176470589,1.0,1.0,0.6666666666666666,0.5,1.0,"[1, 11, 17, 13]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__751782_2053_5289,graph_cc_hybrid,20,3,4,3,3.0,0.1875,1.2352941176470589,1.0,1.0,0.6666666666666666,0.5,1.0,"[1, 17, 11, 14]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__751782_2053_5289,llm_semantic,20,3,4,3,3.0,0.1875,1.2352941176470589,1.0,1.0,0.6666666666666666,0.5,1.0,"[17, 1, 11, 14]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__751782_2053_5289,llm_hybrid,20,3,4,3,3.0,0.1875,1.2352941176470589,1.0,1.0,0.6666666666666666,0.5,1.0,"[1, 17, 11, 14]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__79462_91850_685675,global_semantic,20,3,4,3,4.0,0.23529411764705882,1.6666666666666667,1.0,1.0,0.6666666666666666,0.5,0.5,"[16, 4, 18, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__79462_91850_685675,syntax_semantic,20,3,4,3,4.0,0.23529411764705882,1.6666666666666667,1.0,1.0,0.6666666666666666,0.5,0.5,"[16, 4, 18, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__79462_91850_685675,embedding_kmeans_semantic,20,3,4,3,4.0,0.23529411764705882,1.6666666666666667,1.0,1.0,0.6666666666666666,0.5,1.0,"[4, 16, 11, 18]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__79462_91850_685675,graph_cc_semantic,20,3,4,3,4.0,0.23529411764705882,1.6666666666666667,1.0,1.0,0.6666666666666666,0.5,1.0,"[18, 16, 4, 11]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__79462_91850_685675,lexical_semantic_hybrid,20,3,4,3,4.0,0.23529411764705882,1.6666666666666667,1.0,1.0,0.3333333333333333,0.25,0.5,"[5, 4, 16, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__79462_91850_685675,graph_cc_hybrid,20,3,4,3,4.0,0.23529411764705882,1.6666666666666667,1.0,1.0,0.3333333333333333,0.25,1.0,"[4, 16, 5, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__79462_91850_685675,llm_semantic,20,3,4,3,4.0,0.23529411764705882,1.6666666666666667,1.0,1.0,0.3333333333333333,0.25,1.0,"[4, 11, 16, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__79462_91850_685675,llm_hybrid,20,3,4,3,4.0,0.23529411764705882,1.6666666666666667,1.0,1.0,0.3333333333333333,0.25,1.0,"[4, 5, 16, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__801799_547811_80702,global_semantic,20,3,4,3,2.0,0.2222222222222222,1.0,0.0,0.0,0.6666666666666666,0.5,1.0,"[1, 16, 15, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__801799_547811_80702,syntax_semantic,20,3,4,3,2.0,0.2222222222222222,1.0,0.0,0.0,0.6666666666666666,0.5,1.0,"[1, 16, 15, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__801799_547811_80702,embedding_kmeans_semantic,20,3,4,3,2.0,0.2222222222222222,1.0,0.0,0.0,0.6666666666666666,0.5,1.0,"[1, 16, 10, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__801799_547811_80702,graph_cc_semantic,20,3,4,3,2.0,0.2222222222222222,1.0,0.0,0.0,0.6666666666666666,0.5,1.0,"[1, 0, 2, 15]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__801799_547811_80702,lexical_semantic_hybrid,20,3,4,3,2.0,0.2222222222222222,1.0,0.0,0.0,0.3333333333333333,0.25,1.0,"[1, 16, 10, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__801799_547811_80702,graph_cc_hybrid,20,3,4,3,2.0,0.2222222222222222,1.0,0.0,0.0,0.3333333333333333,0.25,1.0,"[1, 16, 10, 2]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__801799_547811_80702,llm_semantic,20,3,4,3,2.0,0.2222222222222222,1.0,0.0,0.0,0.6666666666666666,0.5,1.0,"[1, 0, 16, 15]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__801799_547811_80702,llm_hybrid,20,3,4,3,2.0,0.2222222222222222,1.0,0.0,0.0,0.3333333333333333,0.25,1.0,"[1, 16, 10, 17]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__857241_503371_21711,global_semantic,20,3,4,3,3.0,0.23076923076923078,1.0714285714285714,1.0,1.0,1.0,0.75,1.0,"[11, 14, 10, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__857241_503371_21711,syntax_semantic,20,3,4,3,3.0,0.23076923076923078,1.0714285714285714,1.0,1.0,1.0,0.75,1.0,"[11, 14, 10, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__857241_503371_21711,embedding_kmeans_semantic,20,3,4,3,3.0,0.23076923076923078,1.0714285714285714,1.0,1.0,0.6666666666666666,0.5,1.0,"[11, 19, 14, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__857241_503371_21711,graph_cc_semantic,20,3,4,3,3.0,0.23076923076923078,1.0714285714285714,1.0,1.0,0.3333333333333333,0.25,1.0,"[11, 2, 15, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__857241_503371_21711,lexical_semantic_hybrid,20,3,4,3,3.0,0.23076923076923078,1.0714285714285714,1.0,1.0,0.6666666666666666,0.5,1.0,"[14, 11, 5, 17]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__857241_503371_21711,graph_cc_hybrid,20,3,4,3,3.0,0.23076923076923078,1.0714285714285714,1.0,1.0,0.3333333333333333,0.25,0.5,"[17, 11, 5, 15]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__857241_503371_21711,llm_semantic,20,3,4,3,3.0,0.23076923076923078,1.0714285714285714,1.0,1.0,1.0,0.75,1.0,"[11, 14, 10, 19]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__857241_503371_21711,llm_hybrid,20,3,4,3,3.0,0.23076923076923078,1.0714285714285714,1.0,1.0,0.6666666666666666,0.5,1.0,"[11, 14, 5, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__857_846_7770,global_semantic,20,3,4,3,3.0,0.25,1.2307692307692308,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,"[17, 3, 9, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__857_846_7770,syntax_semantic,20,3,4,3,3.0,0.25,1.2307692307692308,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,"[17, 3, 9, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__857_846_7770,embedding_kmeans_semantic,20,3,4,3,3.0,0.25,1.2307692307692308,1.0,1.0,0.6666666666666666,0.5,1.0,"[18, 3, 6, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,3hop1__857_846_7770,graph_cc_semantic,20,3,4,3,3.0,0.25,1.2307692307692308,1.0,1.0,0.3333333333333333,0.25,0.5,"[3, 18, 17, 4]"
