catalog_size,seed,calibrated,query_id,split,stratum,policy,target_uris,selected_uri,top1_correct,outcome_correct,expected_decision,decision,false_act,confidence,margin,executed_path,retrieval_stages,fallback_count,hint_complied,policy_us,candidate_count,index_fingerprint,oracle_policy,oracle_correct,quality_regret,cost_regret,estimated_discovery_ms
8,11,0,validation-00001-typo,validation,typo,fixed_index,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_vex_00004:v1!!,1,1,select,select,0,1.0,0.9690854773143831,index,1,0,1,118.6,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.0,0.18714999999999998
8,11,0,validation-00001-typo,validation,typo,fixed_semantic,!!ref:tool:synthetic:tool_vex_00004:v1!!,,0,0,select,abstain,0,0.0,0.0,semantic,1,0,1,114.6,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,1,,0.39390000000000003
8,11,0,validation-00001-typo,validation,typo,fixed_hybrid,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_vex_00004:v1!!,1,0,select,ask,0,0.4683125,0.23873673832001951,hybrid,1,0,1,88.8,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,4.5,1.7987333333333333
8,11,0,validation-00001-typo,validation,typo,auto,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_vex_00004:v1!!,1,1,select,select,0,1.0,0.9690854773143831,index,1,0,1,84.4,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.0,0.18714999999999998
8,11,0,validation-00001-typo,validation,typo,user_hint,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_vex_00004:v1!!,1,1,select,select,0,1.0,0.9690854773143831,token>explicit>index,3,2,1,166.6,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.0,1.5791
8,11,0,validation-00001-typo,validation,typo,adaptive,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_vex_00004:v1!!,1,1,select,select,0,1.0,0.9690854773143831,explicit>token>index,3,2,1,163.0,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.5,1.5791
8,11,0,validation-00001-semantic,validation,semantic_paraphrase,fixed_explicit,!!ref:tool:synthetic:tool_vex_00004:v1!!,,0,0,select,abstain,0,0.0,0.0,explicit,1,0,1,94.5,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_semantic,1,1,,0.02656666666666667
8,11,0,validation-00001-semantic,validation,semantic_paraphrase,fixed_token,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_fip_00006:v1!!,0,0,select,ask,0,0.1751004016064257,0.0,token,1,0,1,84.3,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_semantic,1,1,,1.3653833333333334
8,11,0,validation-00001-semantic,validation,semantic_paraphrase,fixed_index,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_fip_00006:v1!!,0,0,select,ask,0,1.0,0.0,index,1,0,1,80.5,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_semantic,1,1,,0.18714999999999998
8,11,0,validation-00001-semantic,validation,semantic_paraphrase,fixed_semantic,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_vex_00004:v1!!,1,1,select,select,0,1.0,0.33333333333333315,semantic,1,0,1,78.4,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_semantic,1,0,0.0,0.39390000000000003
8,11,0,validation-00001-semantic,validation,semantic_paraphrase,fixed_hybrid,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_vex_00004:v1!!,1,0,select,ask,0,0.6179518072289156,0.10582329317269068,hybrid,1,0,1,77.2,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_semantic,1,0,2.0,1.7987333333333333
8,11,0,validation-00001-semantic,validation,semantic_paraphrase,auto,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_fip_00006:v1!!,0,0,select,ask,0,1.0,0.0,index,1,0,1,82.1,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_semantic,1,1,,0.18714999999999998
8,11,0,validation-00001-semantic,validation,semantic_paraphrase,user_hint,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_vex_00004:v1!!,1,1,select,select,0,1.0,0.33333333333333315,semantic,1,0,1,82.8,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_semantic,1,0,0.0,0.39390000000000003
8,11,0,validation-00001-semantic,validation,semantic_paraphrase,adaptive,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_vex_00004:v1!!,1,1,select,select,0,1.0,0.33333333333333315,explicit>token>index>semantic,4,3,1,208.5,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_semantic,1,0,0.0,1.9729999999999999
8,11,0,validation-00001-description,validation,description,fixed_explicit,!!ref:tool:synthetic:tool_vex_00004:v1!!,,0,0,select,abstain,0,0.0,0.0,explicit,1,0,1,98.5,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,1,,0.02656666666666667
8,11,0,validation-00001-description,validation,description,fixed_token,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_fip_00006:v1!!,0,0,select,ask,0,0.2228855721393035,0.0,token,1,0,1,84.1,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,1,,1.3653833333333334
8,11,0,validation-00001-description,validation,description,fixed_index,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_vex_00004:v1!!,1,1,select,select,0,1.0,0.8393456297538837,index,1,0,1,81.2,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.0,0.18714999999999998
8,11,0,validation-00001-description,validation,description,fixed_semantic,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_vex_00004:v1!!,1,1,select,select,0,1.0,0.33333333333333315,semantic,1,0,1,78.7,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,2.5,0.39390000000000003
8,11,0,validation-00001-description,validation,description,fixed_hybrid,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_vex_00004:v1!!,1,0,select,ask,0,0.6468656716417911,0.28110295679654784,hybrid,1,0,1,77.0,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,4.5,1.7987333333333333
8,11,0,validation-00001-description,validation,description,auto,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_vex_00004:v1!!,1,1,select,select,0,1.0,0.8393456297538837,index,1,0,1,81.9,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.0,0.18714999999999998
8,11,0,validation-00001-description,validation,description,user_hint,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_vex_00004:v1!!,1,1,select,select,0,1.0,0.8393456297538837,index,1,0,1,152.0,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.0,0.18714999999999998
8,11,0,validation-00001-description,validation,description,adaptive,!!ref:tool:synthetic:tool_vex_00004:v1!!,!!ref:tool:synthetic:tool_vex_00004:v1!!,1,1,select,select,0,1.0,0.8393456297538837,explicit>token>index,3,2,1,537.5,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.5,1.5791
8,11,0,validation-ambiguous,validation,ambiguous,fixed_explicit,,,,1,ask,abstain,0,0.0,0.0,explicit,1,0,1,131.1,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,,,,,0.02656666666666667
8,11,0,validation-ambiguous,validation,ambiguous,fixed_token,,!!ref:tool:synthetic:tool_saf_00000:v1!!,,1,ask,ask,0,0.12195121951219512,0.0,token,1,0,1,161.3,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,,,,,1.3653833333333334
8,11,0,validation-ambiguous,validation,ambiguous,fixed_index,,,,1,ask,abstain,0,0.0,0.0,index,1,0,1,86.3,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,,,,,0.18714999999999998
8,11,0,validation-ambiguous,validation,ambiguous,fixed_semantic,,,,1,ask,abstain,0,0.0,0.0,semantic,1,0,1,87.6,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,,,,,0.39390000000000003
8,11,0,validation-ambiguous,validation,ambiguous,fixed_hybrid,,!!ref:tool:synthetic:tool_saf_00000:v1!!,,1,ask,ask,0,0.054878048780487805,0.0,hybrid,1,0,1,78.7,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,,,,,1.7987333333333333
8,11,0,validation-ambiguous,validation,ambiguous,auto,,,,1,ask,abstain,0,0.0,0.0,semantic,1,0,1,90.7,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,,,,,0.39390000000000003
8,11,0,validation-ambiguous,validation,ambiguous,user_hint,,!!ref:tool:synthetic:tool_saf_00000:v1!!,,1,ask,ask,0,0.054878048780487805,0.0,explicit>token>index>semantic>hybrid,5,4,1,236.0,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,,,,,3.771733333333333
8,11,0,validation-ambiguous,validation,ambiguous,adaptive,,!!ref:tool:synthetic:tool_saf_00000:v1!!,,1,ask,ask,0,0.054878048780487805,0.0,explicit>token>index>semantic>hybrid,5,4,1,234.0,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,,,,,3.771733333333333
8,11,0,validation-nonexistent,validation,nonexistent,fixed_explicit,,,,1,abstain,abstain,0,0.0,0.0,explicit,1,0,1,95.5,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,,,,,0.02656666666666667
8,11,0,validation-nonexistent,validation,nonexistent,fixed_token,,!!ref:tool:synthetic:tool_mep_00007:v1!!,,1,abstain,ask,0,0.3431868131868132,0.009615384615384637,token,1,0,1,83.3,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,,,,,1.3653833333333334
8,11,0,validation-nonexistent,validation,nonexistent,fixed_index,,!!ref:tool:synthetic:tool_fip_00006:v1!!,,1,abstain,ask,0,1.0,0.0,index,1,0,1,81.9,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,,,,,0.18714999999999998
8,11,0,validation-nonexistent,validation,nonexistent,fixed_semantic,,,,1,abstain,abstain,0,0.0,0.0,semantic,1,0,1,77.4,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,,,,,0.39390000000000003
8,11,0,validation-nonexistent,validation,nonexistent,fixed_hybrid,,!!ref:tool:synthetic:tool_mep_00007:v1!!,,1,abstain,ask,0,0.35443406593406596,0.004326923076923117,hybrid,1,0,1,76.7,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,,,,,1.7987333333333333
8,11,0,validation-nonexistent,validation,nonexistent,auto,,!!ref:tool:synthetic:tool_fip_00006:v1!!,,1,abstain,ask,0,1.0,0.0,index,1,0,1,82.8,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,,,,,0.18714999999999998
8,11,0,validation-nonexistent,validation,nonexistent,user_hint,,!!ref:tool:synthetic:tool_mep_00007:v1!!,,1,abstain,ask,0,0.35443406593406596,0.004326923076923117,explicit>token>index>semantic>hybrid,5,4,1,240.4,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,,,,,3.771733333333333
8,11,0,validation-nonexistent,validation,nonexistent,adaptive,,!!ref:tool:synthetic:tool_mep_00007:v1!!,,1,abstain,ask,0,0.35443406593406596,0.004326923076923117,explicit>token>index>semantic>hybrid,5,4,1,235.2,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,,,,,3.771733333333333
8,11,1,test-00002-explicit,test,explicit_uri,fixed_explicit,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,1.0,1.0,explicit,1,0,1,99.6,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_explicit,1,0,0.0,0.02656666666666667
8,11,1,test-00002-explicit,test,explicit_uri,fixed_token,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,1.0,0.7245190290680252,token,1,0,1,87.0,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_explicit,1,0,1.0,1.3653833333333334
8,11,1,test-00002-explicit,test,explicit_uri,fixed_index,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,0,select,ask,0,0.5,0.9690854773143831,index,1,0,1,82.2,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_explicit,1,0,0.5,0.18714999999999998
8,11,1,test-00002-explicit,test,explicit_uri,fixed_semantic,!!ref:tool:synthetic:tool_zaf_00005:v1!!,,0,0,select,abstain,0,0.0,0.0,semantic,1,0,1,79.5,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_explicit,1,1,,0.39390000000000003
8,11,1,test-00002-explicit,test,explicit_uri,fixed_hybrid,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,1.0,0.869850658543488,hybrid,1,0,1,81.6,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_explicit,1,0,5.0,1.7987333333333333
8,11,1,test-00002-explicit,test,explicit_uri,auto,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,0,select,ask,0,0.5,1.0,explicit,1,0,1,79.3,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_explicit,1,0,0.5,0.02656666666666667
8,11,1,test-00002-explicit,test,explicit_uri,user_hint,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,1.0,1.0,explicit,1,0,1,80.7,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_explicit,1,0,0.5,0.02656666666666667
8,11,1,test-00002-explicit,test,explicit_uri,adaptive,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,1.0,1.0,explicit,1,0,1,78.1,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_explicit,1,0,1.0,0.02656666666666667
8,11,1,test-00002-name,test,exact_name,fixed_explicit,!!ref:tool:synthetic:tool_zaf_00005:v1!!,,0,0,select,abstain,0,0.0,0.0,explicit,1,0,1,95.4,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,1,,0.02656666666666667
8,11,1,test-00002-name,test,exact_name,fixed_token,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,0.8816701680672269,0.23799019607843142,token,1,0,1,105.9,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.5,1.3653833333333334
8,11,1,test-00002-name,test,exact_name,fixed_index,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,0,select,ask,0,0.5,0.9843000605906753,index,1,0,1,81.6,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.0,0.18714999999999998
8,11,1,test-00002-name,test,exact_name,fixed_semantic,!!ref:tool:synthetic:tool_zaf_00005:v1!!,,0,0,select,abstain,0,0.0,0.0,semantic,1,0,1,79.2,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,1,,0.39390000000000003
8,11,1,test-00002-name,test,exact_name,fixed_hybrid,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,0.7717515756302521,0.3039556003534293,hybrid,1,0,1,79.0,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,4.5,1.7987333333333333
8,11,1,test-00002-name,test,exact_name,auto,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,0,select,ask,0,0.5,0.9843000605906753,index,1,0,1,86.9,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.0,0.18714999999999998
8,11,1,test-00002-name,test,exact_name,user_hint,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,0.8816701680672269,0.23799019607843142,token,1,0,1,80.7,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.0,1.3653833333333334
8,11,1,test-00002-name,test,exact_name,adaptive,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,0.8816701680672269,0.23799019607843142,explicit>token,2,1,1,123.0,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.5,1.39195
8,11,1,test-00002-alias,test,alias,fixed_explicit,!!ref:tool:synthetic:tool_zaf_00005:v1!!,,0,0,select,abstain,0,0.0,0.0,explicit,1,0,1,96.1,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,1,,0.02656666666666667
8,11,1,test-00002-alias,test,alias,fixed_token,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,0.7961213235294118,0.17156862745098045,token,1,0,1,84.9,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.5,1.3653833333333334
8,11,1,test-00002-alias,test,alias,fixed_index,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,0,select,ask,0,0.5,1.0,index,1,0,1,81.5,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.0,0.18714999999999998
8,11,1,test-00002-alias,test,alias,fixed_semantic,!!ref:tool:synthetic:tool_zaf_00005:v1!!,,0,0,select,abstain,0,0.0,0.0,semantic,1,0,1,78.9,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,1,,0.39390000000000003
8,11,1,test-00002-alias,test,alias,fixed_hybrid,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,0.7332545955882352,0.2772058823529412,hybrid,1,0,1,77.7,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,4.5,1.7987333333333333
8,11,1,test-00002-alias,test,alias,auto,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,0,select,ask,0,0.5,1.0,index,1,0,1,83.4,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.0,0.18714999999999998
8,11,1,test-00002-alias,test,alias,user_hint,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,0.8816701680672269,0.17156862745098045,token,1,0,1,79.5,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.0,1.3653833333333334
8,11,1,test-00002-alias,test,alias,adaptive,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,0.8816701680672269,0.17156862745098045,explicit>token,2,1,1,119.2,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.5,1.39195
8,11,1,test-00002-typo,test,typo,fixed_explicit,!!ref:tool:synthetic:tool_zaf_00005:v1!!,,0,0,select,abstain,0,0.0,0.0,explicit,1,0,1,95.9,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,1,,0.02656666666666667
8,11,1,test-00002-typo,test,typo,fixed_token,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,0.8816701680672269,0.2326754385964912,token,1,0,1,84.0,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.5,1.3653833333333334
8,11,1,test-00002-typo,test,typo,fixed_index,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,0,select,ask,0,0.5,1.0,index,1,0,1,81.6,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.0,0.18714999999999998
8,11,1,test-00002-typo,test,typo,fixed_semantic,!!ref:tool:synthetic:tool_zaf_00005:v1!!,,0,0,select,abstain,0,0.0,0.0,semantic,1,0,1,82.0,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,1,,0.39390000000000003
8,11,1,test-00002-typo,test,typo,fixed_hybrid,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,0.7717515756302521,0.30470394736842105,hybrid,1,0,1,78.9,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,4.5,1.7987333333333333
8,11,1,test-00002-typo,test,typo,auto,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,0,select,ask,0,0.5,1.0,index,1,0,1,82.7,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.0,0.18714999999999998
8,11,1,test-00002-typo,test,typo,user_hint,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,0.8816701680672269,0.2326754385964912,token,1,0,1,79.8,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.0,1.3653833333333334
8,11,1,test-00002-typo,test,typo,adaptive,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,0.8816701680672269,0.2326754385964912,explicit>token,2,1,1,120.6,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_index,1,0,0.5,1.39195
8,11,1,test-00002-semantic,test,semantic_paraphrase,fixed_explicit,!!ref:tool:synthetic:tool_zaf_00005:v1!!,,0,0,select,abstain,0,0.0,0.0,explicit,1,0,1,168.9,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_semantic,1,1,,0.02656666666666667
8,11,1,test-00002-semantic,test,semantic_paraphrase,fixed_token,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_fip_00006:v1!!,0,0,select,ask,0,0.08066509213030784,0.011904761904761918,token,1,0,1,85.3,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_semantic,1,1,,1.3653833333333334
8,11,1,test-00002-semantic,test,semantic_paraphrase,fixed_index,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_fip_00006:v1!!,0,0,select,ask,0,0.5,0.0,index,1,0,1,81.0,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_semantic,1,1,,0.18714999999999998
8,11,1,test-00002-semantic,test,semantic_paraphrase,fixed_semantic,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,1.0,0.33333333333333315,semantic,1,0,1,78.1,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_semantic,1,0,0.0,0.39390000000000003
8,11,1,test-00002-semantic,test,semantic_paraphrase,fixed_hybrid,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,0.8085884480851446,0.10595238095238091,hybrid,1,0,1,76.1,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_semantic,1,0,2.0,1.7987333333333333
8,11,1,test-00002-semantic,test,semantic_paraphrase,auto,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_fip_00006:v1!!,0,0,select,ask,0,0.5,0.0,index,1,0,1,81.2,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_semantic,1,1,,0.18714999999999998
8,11,1,test-00002-semantic,test,semantic_paraphrase,user_hint,!!ref:tool:synthetic:tool_zaf_00005:v1!!,!!ref:tool:synthetic:tool_zaf_00005:v1!!,1,1,select,select,0,1.0,0.33333333333333315,semantic,1,0,1,77.0,8,0eefc1b92448bf3b7f1bc16d6413360bf0a063be8f9e4eb076ef05f7553d125b,fixed_semantic,1,0,0.0,0.39390000000000003
