split,dataset,example_id,left_channel,right_channel,selected_jaccard,shared_gold_chunks
test,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,exact,hybrid,0.0,0
test,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,exact,iterative_hybrid,0.14285714285714285,0
test,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,bm25,approx,0.3333333333333333,1
test,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,bm25,hybrid,0.6,1
test,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,bm25,iterative_hybrid,0.6,1
test,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,approx,hybrid,0.14285714285714285,0
test,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,approx,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,hybrid,iterative_hybrid,0.6,1
test,2wikimultihopqa,003285a80bde11eba7f7acde48001122,gist,exact,0.14285714285714285,0
test,2wikimultihopqa,003285a80bde11eba7f7acde48001122,gist,bm25,0.0,0
test,2wikimultihopqa,003285a80bde11eba7f7acde48001122,gist,approx,0.14285714285714285,0
test,2wikimultihopqa,003285a80bde11eba7f7acde48001122,gist,hybrid,0.14285714285714285,0
test,2wikimultihopqa,003285a80bde11eba7f7acde48001122,gist,iterative_hybrid,0.14285714285714285,0
test,2wikimultihopqa,003285a80bde11eba7f7acde48001122,exact,bm25,0.3333333333333333,0
test,2wikimultihopqa,003285a80bde11eba7f7acde48001122,exact,approx,1.0,0
test,2wikimultihopqa,003285a80bde11eba7f7acde48001122,exact,hybrid,1.0,0
test,2wikimultihopqa,003285a80bde11eba7f7acde48001122,exact,iterative_hybrid,0.6,0
test,2wikimultihopqa,003285a80bde11eba7f7acde48001122,bm25,approx,0.3333333333333333,0
test,2wikimultihopqa,003285a80bde11eba7f7acde48001122,bm25,hybrid,0.3333333333333333,0
test,2wikimultihopqa,003285a80bde11eba7f7acde48001122,bm25,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,003285a80bde11eba7f7acde48001122,approx,hybrid,1.0,0
test,2wikimultihopqa,003285a80bde11eba7f7acde48001122,approx,iterative_hybrid,0.6,0
test,2wikimultihopqa,003285a80bde11eba7f7acde48001122,hybrid,iterative_hybrid,0.6,0
validation,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,gist,exact,0.14285714285714285,0
validation,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,gist,bm25,0.14285714285714285,0
validation,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,gist,approx,0.14285714285714285,0
validation,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,gist,hybrid,0.6,0
validation,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,gist,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,exact,bm25,0.3333333333333333,0
validation,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,exact,approx,0.3333333333333333,0
validation,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,exact,hybrid,0.14285714285714285,0
validation,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,exact,iterative_hybrid,0.14285714285714285,0
validation,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,bm25,approx,0.6,0
validation,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,bm25,hybrid,0.14285714285714285,0
validation,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,bm25,iterative_hybrid,0.14285714285714285,0
validation,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,approx,hybrid,0.14285714285714285,0
validation,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,approx,iterative_hybrid,0.14285714285714285,0
validation,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,hybrid,iterative_hybrid,0.6,0
validation,2wikimultihopqa,004430780bde11eba7f7acde48001122,gist,exact,0.0,0
validation,2wikimultihopqa,004430780bde11eba7f7acde48001122,gist,bm25,0.14285714285714285,0
validation,2wikimultihopqa,004430780bde11eba7f7acde48001122,gist,approx,0.0,0
validation,2wikimultihopqa,004430780bde11eba7f7acde48001122,gist,hybrid,0.0,0
validation,2wikimultihopqa,004430780bde11eba7f7acde48001122,gist,iterative_hybrid,0.0,0
validation,2wikimultihopqa,004430780bde11eba7f7acde48001122,exact,bm25,0.3333333333333333,0
validation,2wikimultihopqa,004430780bde11eba7f7acde48001122,exact,approx,1.0,0
validation,2wikimultihopqa,004430780bde11eba7f7acde48001122,exact,hybrid,1.0,0
validation,2wikimultihopqa,004430780bde11eba7f7acde48001122,exact,iterative_hybrid,0.6,0
validation,2wikimultihopqa,004430780bde11eba7f7acde48001122,bm25,approx,0.3333333333333333,0
validation,2wikimultihopqa,004430780bde11eba7f7acde48001122,bm25,hybrid,0.3333333333333333,0
validation,2wikimultihopqa,004430780bde11eba7f7acde48001122,bm25,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,004430780bde11eba7f7acde48001122,approx,hybrid,1.0,0
validation,2wikimultihopqa,004430780bde11eba7f7acde48001122,approx,iterative_hybrid,0.6,0
validation,2wikimultihopqa,004430780bde11eba7f7acde48001122,hybrid,iterative_hybrid,0.6,0
validation,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,gist,exact,0.0,0
validation,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,gist,bm25,0.0,0
validation,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,gist,approx,0.0,0
validation,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,gist,hybrid,0.14285714285714285,1
validation,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,gist,iterative_hybrid,0.14285714285714285,1
validation,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,exact,bm25,0.14285714285714285,1
validation,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,exact,approx,0.14285714285714285,1
validation,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,exact,hybrid,0.14285714285714285,1
validation,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,exact,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,bm25,approx,0.14285714285714285,1
validation,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,bm25,hybrid,0.14285714285714285,1
validation,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,bm25,iterative_hybrid,0.14285714285714285,1
validation,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,approx,hybrid,0.14285714285714285,1
validation,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,approx,iterative_hybrid,0.14285714285714285,1
validation,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,hybrid,iterative_hybrid,0.3333333333333333,2
test,2wikimultihopqa,005238da0bde11eba7f7acde48001122,gist,exact,0.14285714285714285,0
test,2wikimultihopqa,005238da0bde11eba7f7acde48001122,gist,bm25,0.14285714285714285,0
test,2wikimultihopqa,005238da0bde11eba7f7acde48001122,gist,approx,0.14285714285714285,0
test,2wikimultihopqa,005238da0bde11eba7f7acde48001122,gist,hybrid,0.14285714285714285,0
test,2wikimultihopqa,005238da0bde11eba7f7acde48001122,gist,iterative_hybrid,0.14285714285714285,0
test,2wikimultihopqa,005238da0bde11eba7f7acde48001122,exact,bm25,0.6,0
test,2wikimultihopqa,005238da0bde11eba7f7acde48001122,exact,approx,1.0,0
test,2wikimultihopqa,005238da0bde11eba7f7acde48001122,exact,hybrid,1.0,0
test,2wikimultihopqa,005238da0bde11eba7f7acde48001122,exact,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,005238da0bde11eba7f7acde48001122,bm25,approx,0.6,0
test,2wikimultihopqa,005238da0bde11eba7f7acde48001122,bm25,hybrid,0.6,0
test,2wikimultihopqa,005238da0bde11eba7f7acde48001122,bm25,iterative_hybrid,0.14285714285714285,0
test,2wikimultihopqa,005238da0bde11eba7f7acde48001122,approx,hybrid,1.0,0
test,2wikimultihopqa,005238da0bde11eba7f7acde48001122,approx,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,005238da0bde11eba7f7acde48001122,hybrid,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,gist,exact,0.14285714285714285,0
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,gist,bm25,0.0,0
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,gist,approx,0.0,0
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,gist,hybrid,0.3333333333333333,0
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,gist,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,exact,bm25,0.14285714285714285,0
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,exact,approx,0.14285714285714285,1
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,exact,hybrid,0.14285714285714285,0
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,exact,iterative_hybrid,0.14285714285714285,0
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,bm25,approx,0.0,0
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,bm25,hybrid,0.0,0
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,bm25,iterative_hybrid,0.0,0
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,approx,hybrid,0.14285714285714285,0
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,approx,iterative_hybrid,0.14285714285714285,0
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,hybrid,iterative_hybrid,0.6,0
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,gist,exact,0.0,0
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,gist,bm25,0.3333333333333333,1
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,gist,approx,0.14285714285714285,0
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,gist,hybrid,0.0,0
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,gist,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,exact,bm25,0.14285714285714285,1
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,exact,approx,0.14285714285714285,1
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,exact,hybrid,0.3333333333333333,1
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,exact,iterative_hybrid,0.14285714285714285,1
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,bm25,approx,0.6,1
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,bm25,hybrid,0.14285714285714285,1
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,bm25,iterative_hybrid,0.3333333333333333,1
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,approx,hybrid,0.3333333333333333,1
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,approx,iterative_hybrid,0.6,1
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,hybrid,iterative_hybrid,0.3333333333333333,1
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,gist,exact,0.0,0
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,gist,bm25,0.0,0
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,gist,approx,0.0,0
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,gist,hybrid,0.3333333333333333,1
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,gist,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,exact,bm25,0.3333333333333333,2
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,exact,approx,0.3333333333333333,2
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,exact,hybrid,0.3333333333333333,2
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,exact,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,bm25,approx,0.6,2
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,bm25,hybrid,0.3333333333333333,2
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,bm25,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,approx,hybrid,0.3333333333333333,2
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,approx,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,hybrid,iterative_hybrid,0.6,2
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,gist,exact,0.14285714285714285,0
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,gist,bm25,0.14285714285714285,0
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,gist,approx,0.0,0
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,gist,hybrid,0.14285714285714285,0
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,gist,iterative_hybrid,0.14285714285714285,0
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,exact,bm25,0.6,1
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,exact,approx,0.3333333333333333,1
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,exact,hybrid,0.6,1
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,exact,iterative_hybrid,0.3333333333333333,1
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,bm25,approx,0.3333333333333333,1
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,bm25,hybrid,0.3333333333333333,1
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,bm25,iterative_hybrid,0.3333333333333333,1
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,approx,hybrid,0.14285714285714285,1
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,approx,iterative_hybrid,0.14285714285714285,1
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,hybrid,iterative_hybrid,0.3333333333333333,1
test,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,gist,exact,0.6,1
test,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,gist,bm25,0.6,1
test,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,gist,approx,0.6,1
test,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,gist,hybrid,0.6,1
test,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,gist,iterative_hybrid,0.6,1
test,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,exact,bm25,0.6,1
test,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,exact,approx,0.6,1
test,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,exact,hybrid,0.6,1
test,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,exact,iterative_hybrid,0.6,1
test,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,bm25,approx,0.6,1
test,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,bm25,hybrid,0.6,1
test,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,bm25,iterative_hybrid,0.6,1
test,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,approx,hybrid,0.6,1
test,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,approx,iterative_hybrid,0.6,1
test,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,hybrid,iterative_hybrid,0.6,1
validation,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,gist,exact,0.0,0
validation,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,gist,bm25,0.14285714285714285,0
validation,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,gist,approx,0.0,0
validation,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,gist,hybrid,0.0,0
validation,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,gist,iterative_hybrid,0.0,0
validation,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,exact,bm25,0.0,0
validation,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,exact,approx,0.6,0
validation,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,exact,hybrid,1.0,0
validation,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,exact,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,bm25,approx,0.14285714285714285,0
validation,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,bm25,hybrid,0.0,0
validation,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,bm25,iterative_hybrid,0.0,0
validation,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,approx,hybrid,0.6,0
validation,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,approx,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,hybrid,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,gist,exact,0.14285714285714285,0
test,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,gist,bm25,0.0,0
test,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,gist,approx,0.14285714285714285,0
test,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,gist,hybrid,0.14285714285714285,0
test,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,gist,iterative_hybrid,0.14285714285714285,0
test,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,exact,bm25,0.3333333333333333,1
test,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,exact,approx,0.6,1
test,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,exact,hybrid,0.6,1
test,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,exact,iterative_hybrid,0.3333333333333333,1
test,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,bm25,approx,0.6,2
test,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,bm25,hybrid,0.6,2
test,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,bm25,iterative_hybrid,0.14285714285714285,1
test,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,approx,hybrid,1.0,2
test,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,approx,iterative_hybrid,0.3333333333333333,1
test,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,hybrid,iterative_hybrid,0.3333333333333333,1
test,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,gist,exact,0.0,0
test,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,gist,bm25,0.0,0
test,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,gist,approx,0.0,0
test,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,gist,hybrid,0.0,0
test,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,gist,iterative_hybrid,0.0,0
test,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,exact,bm25,0.6,0
test,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,exact,approx,0.3333333333333333,0
test,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,exact,hybrid,0.6,0
test,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,exact,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,bm25,approx,0.6,0
test,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,bm25,hybrid,0.3333333333333333,0
test,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,bm25,iterative_hybrid,0.6,0
test,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,approx,hybrid,0.3333333333333333,0
test,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,approx,iterative_hybrid,0.6,0
test,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,hybrid,iterative_hybrid,0.6,0
test,2wikimultihopqa,008b58060baf11ebab90acde48001122,gist,exact,0.14285714285714285,0
test,2wikimultihopqa,008b58060baf11ebab90acde48001122,gist,bm25,0.14285714285714285,0
test,2wikimultihopqa,008b58060baf11ebab90acde48001122,gist,approx,0.14285714285714285,0
test,2wikimultihopqa,008b58060baf11ebab90acde48001122,gist,hybrid,0.14285714285714285,0
test,2wikimultihopqa,008b58060baf11ebab90acde48001122,gist,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,008b58060baf11ebab90acde48001122,exact,bm25,0.6,1
test,2wikimultihopqa,008b58060baf11ebab90acde48001122,exact,approx,1.0,1
test,2wikimultihopqa,008b58060baf11ebab90acde48001122,exact,hybrid,0.6,1
test,2wikimultihopqa,008b58060baf11ebab90acde48001122,exact,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,008b58060baf11ebab90acde48001122,bm25,approx,0.6,1
test,2wikimultihopqa,008b58060baf11ebab90acde48001122,bm25,hybrid,1.0,1
test,2wikimultihopqa,008b58060baf11ebab90acde48001122,bm25,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,008b58060baf11ebab90acde48001122,approx,hybrid,0.6,1
test,2wikimultihopqa,008b58060baf11ebab90acde48001122,approx,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,008b58060baf11ebab90acde48001122,hybrid,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,gist,exact,0.14285714285714285,1
test,2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,gist,bm25,0.14285714285714285,1
test,2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,gist,approx,0.14285714285714285,1
test,2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,gist,hybrid,0.14285714285714285,1
test,2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,gist,iterative_hybrid,0.14285714285714285,1
test,2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,exact,bm25,0.3333333333333333,2
test,2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,exact,approx,1.0,2
test,2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,exact,hybrid,0.6,2
test,2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,exact,iterative_hybrid,0.3333333333333333,2
test,2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,bm25,approx,0.3333333333333333,2
test,2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,bm25,hybrid,0.6,2
test,2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,bm25,iterative_hybrid,0.6,2
test,2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,approx,hybrid,0.6,2
test,2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,approx,iterative_hybrid,0.3333333333333333,2
test,2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,hybrid,iterative_hybrid,0.6,2
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,gist,exact,0.3333333333333333,1
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,gist,bm25,0.3333333333333333,0
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,gist,approx,0.3333333333333333,1
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,gist,hybrid,0.3333333333333333,1
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,gist,iterative_hybrid,0.14285714285714285,1
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,exact,bm25,0.3333333333333333,0
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,exact,approx,0.6,2
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,exact,hybrid,1.0,2
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,exact,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,bm25,approx,0.3333333333333333,0
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,bm25,hybrid,0.3333333333333333,0
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,bm25,iterative_hybrid,0.0,0
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,approx,hybrid,0.6,2
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,approx,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,hybrid,iterative_hybrid,0.3333333333333333,2
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,gist,exact,0.3333333333333333,0
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,gist,bm25,0.3333333333333333,0
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,gist,approx,0.3333333333333333,0
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,gist,hybrid,0.3333333333333333,0
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,gist,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,exact,bm25,0.6,1
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,exact,approx,1.0,1
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,exact,hybrid,1.0,1
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,exact,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,bm25,approx,0.6,1
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,bm25,hybrid,0.6,1
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,bm25,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,approx,hybrid,1.0,1
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,approx,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,hybrid,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,gist,exact,0.0,0
validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,gist,bm25,0.14285714285714285,0
validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,gist,approx,0.0,0
validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,gist,hybrid,0.0,0
validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,gist,iterative_hybrid,0.14285714285714285,0
validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,exact,bm25,0.14285714285714285,1
validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,exact,approx,1.0,1
validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,exact,hybrid,0.6,1
validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,exact,iterative_hybrid,0.3333333333333333,1
validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,bm25,approx,0.14285714285714285,1
validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,bm25,hybrid,0.14285714285714285,1
