phase,dataset,example_id,question_type,annotated_hops,condition,selection_policy,oracle_labels_used,geometry_source,materialization_policy,radius_left,radius_right,kv_budget,budget_allocation,materialization_band,position_mode,query_position_offset,reference_position_policy,attention_composition,logical_source_tokens,encoding_granularity_tokens,cpu_reference_cache_bytes,gpu_reference_cache_bytes,conceptual_selected_parents,requested_materialization_tokens,deduplicated_materialization_tokens,active_kv_fraction,h2d_kv_bytes,whole_parent_tokens,kv_reduction_vs_whole,evidence_kv_tokens,evidence_source_tokens,evidence_coverage,non_evidence_kv_tokens,evidence_density,reference_answer,materialized_unique_tokens,native_kv_token_states,native_kv_bytes,interval_resolution_seconds,logical_gather_seconds,logical_h2d_seconds,cross_shard_interval_count,gold_sequence_logprob,gold_mean_token_logprob,teacher_forced_seconds,answer_tokens,memory_attention_mass,evidence_attention_mass,non_evidence_attention_mass,attention_entropy,generated_answer,raw_answer,generated_tokens,ttft_seconds,tpot_seconds,total_generation_seconds,tokens_per_second,peak_gpu_allocated_bytes,peak_gpu_reserved_bytes,exact_match,token_f1,answer_contained,normalized_answer_accuracy,gold_mean_logprob_delta_vs_none,gold_mean_logprob_delta_vs_whole
heldout,2wikimultihopqa,003285a80bde11eba7f7acde48001122,compositional,2,M3_radius_2,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,2,2,,,topology_sparse,corrected,1919,source_relative,shared_softmax_local_plus_native_memory,1919,256,220086272,0,4,62,62,0.03230849400729546,1015808.0,128,0.515625,54,54,1.0,8,0.8709677419354839,chola kingdom,62,248,1015808.0,0.0009618999902158976,0.0020644001197069883,0.006362799787893891,8.0,-26.188190460205078,-8.72939682006836,0.2893995000049472,3,0.04139867302728817,0.03713189112022519,0.0042667836059990805,1.2381762713193893,National,National,1,0.3192530998494476,0.0,0.3207088999915868,3.1180924508993457,1210607616,1262485504,0.0,0.0,0.0,0.0,0.33975696563720703,-0.2977638244628906
heldout,2wikimultihopqa,005238da0bde11eba7f7acde48001122,compositional,2,M_none,none,False,frozen_paper2_5_discovery_manifest,none,,,,,none,corrected,1381,source_relative,shared_softmax_local_plus_native_memory,1381,256,158384128,0,0,0,0,0.0,0.0,64,1.0,0,41,0.0,0,0.0,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.49628734588623,-14.49628734588623,0.23449769988656044,1,,,,,India,India,1,0.23174210009165108,0.0,0.23269760003313422,4.297422920810564,1208195072,1245708288,0.0,0.0,0.0,0.0,0.0,-2.6529836654663086
heldout,2wikimultihopqa,005238da0bde11eba7f7acde48001122,compositional,2,M0_native_gist,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,native_gist_only,,,,,topology_sparse,corrected,1381,source_relative,shared_softmax_local_plus_native_memory,1381,256,158384128,0,2,2,2,0.001448225923244026,32768.0,64,0.96875,0,41,0.0,2,0.0,American,2,8,32768.0,0.0,0.0,0.003788599744439125,0.0,-14.492960929870605,-14.492960929870605,0.28982340008951724,1,0.0003462536260485649,0.0,0.0003462536260485649,1.070650726556778,India,India,1,0.29851999995298684,0.0,0.2997802998870611,3.335776234718355,1208591360,1245708288,0.0,0.0,0.0,0.0,0.003326416015625,-2.6496572494506836
heldout,2wikimultihopqa,005238da0bde11eba7f7acde48001122,compositional,2,M1_whole_parent,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,selected_chunks,,,,,topology_sparse,corrected,1381,source_relative,shared_softmax_local_plus_native_memory,1381,256,158384128,0,2,64,64,0.04634322954380883,1048576.0,64,0.0,41,41,1.0,23,0.640625,American,64,256,1048576.0,0.0,0.004050200339406729,0.0017384001985192299,0.0,-11.843303680419922,-11.843303680419922,0.2748577001038939,1,0.05192653276026249,0.03701177332550287,0.014914756640791893,1.28847137093544,Canada,Canada,1,0.2869684000033885,0.0,0.2881097001954913,3.4709001443598364,1209727488,1245708288,0.0,0.0,0.0,0.0,2.6529836654663086,0.0
heldout,2wikimultihopqa,005238da0bde11eba7f7acde48001122,compositional,2,M2_evidence_only,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,0,0,,,topology_sparse,corrected,1381,source_relative,shared_softmax_local_plus_native_memory,1381,256,158384128,0,2,41,41,0.029688631426502535,671744.0,64,0.359375,41,41,1.0,0,1.0,American,41,164,671744.0,0.0008227000944316387,0.0007810001261532307,0.0032796000596135855,0.0,-12.058135986328125,-12.058135986328125,0.2522720000706613,1,0.03826302010565996,0.03826302010565996,0.0,1.2204035222530365,Canada,Canada,1,0.2602132000029087,0.0,0.2612962001003325,3.8270744068073705,1209276928,1245708288,0.0,0.0,0.0,0.0,2.4381513595581055,-0.21483230590820312
heldout,2wikimultihopqa,005238da0bde11eba7f7acde48001122,compositional,2,M3_radius_2,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,2,2,,,topology_sparse,corrected,1381,source_relative,shared_softmax_local_plus_native_memory,1381,256,158384128,0,2,49,49,0.03548153511947864,802816.0,64,0.234375,41,41,1.0,8,0.8367346938775511,American,49,196,802816.0,0.0007882998324930668,0.0007371001411229372,0.0033646998926997185,0.0,-12.036872863769531,-12.036872863769531,0.2529458999633789,1,0.04299895744770765,0.03727880958467722,0.005720148794353008,1.244450032711029,Canada,Canada,1,0.23241289984434843,0.0,0.23353369999676943,4.282037239224289,1209417216,1245708288,0.0,0.0,0.0,0.0,2.459414482116699,-0.19356918334960938
heldout,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,comparison,1,M_none,none,False,frozen_paper2_5_discovery_manifest,none,,,,,none,corrected,1621,source_relative,shared_softmax_local_plus_native_memory,1621,256,185909248,0,0,0,0,0.0,0.0,160,1.0,0,104,0.0,0,0.0,Dara Shikoh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010117210447788239,-0.002023442182689905,0.23790349997580051,5,,,,,D,D,1,0.23752860003151,0.0,0.2389621001202613,4.184764025327593,1208887296,1247805440,0.0,0.0,0.0,0.0,0.0,-0.0004179301904514432
heldout,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,comparison,1,M0_native_gist,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,native_gist_only,,,,,topology_sparse,corrected,1621,source_relative,shared_softmax_local_plus_native_memory,1621,256,185909248,0,5,5,5,0.0030845157310302285,81920.0,160,0.96875,0,104,0.0,5,0.0,Dara Shikoh,5,20,81920.0,0.0,0.0,0.007494600024074316,0.0,-0.009877425618469715,-0.001975485123693943,0.3196748001500964,5,0.0007049501073197462,0.0,0.0007049501073197462,0.9615011885762215,D,D,1,0.33133459999226034,0.0,0.33252929989248514,3.0072537978557814,1209357824,1247805440,0.0,0.0,0.0,0.0,4.795705899596214e-05,-0.00036997313145548105
heldout,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,comparison,1,M1_whole_parent,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,selected_chunks,,,,,topology_sparse,corrected,1621,source_relative,shared_softmax_local_plus_native_memory,1621,256,185909248,0,5,160,160,0.09870450339296731,2621440.0,160,0.0,104,104,1.0,56,0.65,Dara Shikoh,160,640,2621440.0,0.0,0.010854900116100907,0.004945300053805113,0.0,-0.008027560077607632,-0.001605511992238462,0.27774440008215606,5,0.05403070303145796,0.03515485711977817,0.01887584752694238,1.236101970076561,D,D,1,0.46680229995399714,0.0,0.46815530001185834,2.1360433171955333,1212489216,1247805440,0.0,0.0,0.0,0.0,0.0004179301904514432,0.0
heldout,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,comparison,1,M2_evidence_only,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,0,0,,,topology_sparse,corrected,1621,source_relative,shared_softmax_local_plus_native_memory,1621,256,185909248,0,5,104,104,0.06415792720542875,1703936.0,160,0.35,104,104,1.0,0,1.0,Dara Shikoh,104,416,1703936.0,0.0016020003240555525,0.0016920999623835087,0.005920700263231993,8.0,-0.006308190058916807,-0.0012616380117833614,0.29010339989326894,5,0.03771187161328271,0.03771187161328271,0.0,1.1469818949699402,D,D,1,0.27850609994493425,0.0,0.2796263999771327,3.5762002446184558,1211302912,1247805440,0.0,0.0,0.0,0.0,0.0007618041709065437,0.00034387398045510054
heldout,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,comparison,1,M3_radius_2,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,2,2,,,topology_sparse,corrected,1621,source_relative,shared_softmax_local_plus_native_memory,1621,256,185909248,0,5,112,112,0.06909315237507711,1835008.0,160,0.30000000000000004,104,104,1.0,8,0.9285714285714286,Dara Shikoh,112,448,1835008.0,0.001087899785488844,0.0016238000243902206,0.006105999927967787,8.0,-0.006316490471363068,-0.0012632980942726135,0.25777800008654594,5,0.040814187756041065,0.03704028614447452,0.0037738992541562766,1.163181096315384,D,D,1,0.277934999903664,0.0,0.27896879985928535,3.5846302543668322,1211471872,1247805440,0.0,0.0,0.0,0.0,0.0007601440884172916,0.00034221389796584845
heldout,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,comparison,1,M_none,none,False,frozen_paper2_5_discovery_manifest,none,,,,,none,corrected,1600,source_relative,shared_softmax_local_plus_native_memory,1600,256,183500800,0,0,0,0,0.0,0.0,96,1.0,0,68,0.0,0,0.0,The Warrior'S Husband,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.599654197692871,-3.8999135494232178,0.21431010006926954,4,,,,,F,F,1,0.21568650007247925,0.0,0.21743289986625314,4.599120007207363,1208973312,1226833920,0.0,0.0,0.0,0.0,0.0,0.019219160079956055
heldout,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,comparison,1,M0_native_gist,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,native_gist_only,,,,,topology_sparse,corrected,1600,source_relative,shared_softmax_local_plus_native_memory,1600,256,183500800,0,3,3,3,0.001875,49152.0,96,0.96875,0,68,0.0,3,0.0,The Warrior'S Husband,3,12,49152.0,0.0,0.0,0.006153400056064129,0.0,-15.616239547729492,-3.904059886932373,0.3106317000929266,4,0.000558195635676384,0.0,0.000558195635676384,1.0907201170921326,F,F,1,0.2583664001431316,0.0,0.25974699994549155,3.8499000959004417,1209418752,1226833920,0.0,0.0,0.0,0.0,-0.0041463375091552734,0.015072822570800781
heldout,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,comparison,1,M1_whole_parent,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,selected_chunks,,,,,topology_sparse,corrected,1600,source_relative,shared_softmax_local_plus_native_memory,1600,256,183500800,0,3,96,96,0.06,1572864.0,96,0.0,68,68,1.0,28,0.7083333333333334,The Warrior'S Husband,96,384,1572864.0,0.0,0.0053682997822761536,0.0022800001315772533,0.0,-15.676530838012695,-3.919132709503174,0.28458429989404976,4,0.04814329301007092,0.030362490564584732,0.01778080058284104,1.3005774319171906,F,F,1,0.24138280004262924,0.0,0.24237620015628636,4.125817631249236,1211240448,1226833920,0.0,0.0,0.0,0.0,-0.019219160079956055,0.0
heldout,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,comparison,1,M2_evidence_only,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,0,0,,,topology_sparse,corrected,1600,source_relative,shared_softmax_local_plus_native_memory,1600,256,183500800,0,3,68,68,0.0425,1114112.0,96,0.29166666666666663,68,68,1.0,0,1.0,The Warrior'S Husband,68,272,1114112.0,0.00037360028363764286,0.00042520021088421345,0.0027891998179256916,4.0,-16.029386520385742,-4.0073466300964355,0.20642649987712502,4,0.03188102459535003,0.03188102459535003,0.0,1.2231966108083725,F,F,1,0.24106230004690588,0.0,0.2423109000083059,4.126929494156978,1210642944,1226833920,0.0,0.0,0.0,0.0,-0.10743308067321777,-0.08821392059326172
heldout,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,comparison,1,M3_radius_2,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,2,2,,,topology_sparse,corrected,1600,source_relative,shared_softmax_local_plus_native_memory,1600,256,183500800,0,3,76,76,0.0475,1245184.0,96,0.20833333333333337,68,68,1.0,8,0.8947368421052632,The Warrior'S Husband,76,304,1245184.0,0.00132020004093647,0.002237900160253048,0.006070500006899238,8.0,-15.954297065734863,-3.988574266433716,0.2834994001314044,4,0.03488189959898591,0.031430803472176194,0.003451095661148429,1.2388559579849243,F,F,1,0.273415399948135,0.0,0.2758754000533372,3.624824829639257,1210813440,1226833920,0.0,0.0,0.0,0.0,-0.08866071701049805,-0.06944155693054199
heldout,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,compositional,2,M_none,none,False,frozen_paper2_5_discovery_manifest,none,,,,,none,corrected,1797,source_relative,shared_softmax_local_plus_native_memory,1797,256,206094336,0,0,0,0,0.0,0.0,128,1.0,0,62,0.0,0,0.0,America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.872028827667236,-5.872028827667236,0.24244780000299215,1,,,,,The,The,1,0.21605489985086024,0.0,0.2168082999996841,4.612369544899606,1209088000,1228931072,0.0,0.0,0.0,0.0,0.0,-1.771418571472168
heldout,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,compositional,2,M0_native_gist,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,native_gist_only,,,,,topology_sparse,corrected,1797,source_relative,shared_softmax_local_plus_native_memory,1797,256,206094336,0,4,4,4,0.0022259321090706734,65536.0,128,0.96875,0,62,0.0,4,0.0,America,4,16,65536.0,0.0,0.0,0.008516900008544326,0.0,-5.8402557373046875,-5.8402557373046875,0.27198459999635816,1,0.0016655614599585533,0.0,0.0016655614599585533,1.1506377160549164,The,The,1,0.26005859998986125,0.0,0.2618383998051286,3.819149524073792,1209529856,1228931072,0.0,0.0,0.0,0.0,0.03177309036254883,-1.7396454811096191
heldout,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,compositional,2,M1_whole_parent,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,selected_chunks,,,,,topology_sparse,corrected,1797,source_relative,shared_softmax_local_plus_native_memory,1797,256,206094336,0,4,128,128,0.07122982749026155,2097152.0,128,0.0,62,62,1.0,66,0.484375,America,128,512,2097152.0,0.0,0.006955299759283662,0.003683599876239896,0.0,-4.100610256195068,-4.100610256195068,0.2699230001308024,1,0.44266342371702194,0.045435188338160515,0.3972282186150551,1.7736360132694244,The,The,1,0.27337499987334013,0.0,0.274396900087595,3.6443560393020937,1211985408,1228931072,0.0,0.0,0.0,0.0,1.771418571472168,0.0
heldout,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,compositional,2,M2_evidence_only,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,0,0,,,topology_sparse,corrected,1797,source_relative,shared_softmax_local_plus_native_memory,1797,256,206094336,0,4,62,62,0.03450194769059544,1015808.0,128,0.515625,62,62,1.0,0,1.0,America,62,248,1015808.0,0.0010186999570578337,0.0013856999576091766,0.006126299733296037,8.0,-3.802661657333374,-3.802661657333374,0.30020880000665784,1,0.07416081242263317,0.07416081242263317,0.0,1.404229074716568,The,The,1,0.2955447998829186,0.0,0.29642789997160435,3.3735016174111574,1210595328,1228931072,0.0,0.0,0.0,0.0,2.0693671703338623,0.29794859886169434
heldout,2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,compositional,2,M3_radius_2,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,2,2,,,topology_sparse,corrected,1797,source_relative,shared_softmax_local_plus_native_memory,1797,256,206094336,0,4,70,70,0.038953811908736785,1146880.0,128,0.453125,62,62,1.0,8,0.8857142857142857,America,70,280,1146880.0,0.0014642002061009407,0.0015672000590711832,0.009455199586227536,8.0,-3.8486218452453613,-3.8486218452453613,0.32847060007043183,1,0.07952799834311008,0.07210547011345625,0.00742252916097641,1.4294918179512024,The,The,1,0.2781863999553025,0.0,0.2794949000235647,3.577882816164761,1210763776,1228931072,0.0,0.0,0.0,0.0,2.023406982421875,0.25198841094970703
heldout,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,compositional,2,M_none,none,False,frozen_paper2_5_discovery_manifest,none,,,,,none,corrected,1198,source_relative,shared_softmax_local_plus_native_memory,1198,256,137396224,0,0,0,0,0.0,0.0,192,1.0,0,115,0.0,0,0.0,Munich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.917801856994629,-3.6392674446105957,0.24362309998832643,3,,,,,B,B,1,0.24712900002487004,0.0,0.24979730020277202,4.003245828470739,1207705088,1226833920,0.0,0.0,0.0,0.0,0.0,-1.623857021331787
heldout,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,compositional,2,M0_native_gist,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,native_gist_only,,,,,topology_sparse,corrected,1198,source_relative,shared_softmax_local_plus_native_memory,1198,256,137396224,0,6,6,6,0.005008347245409015,98304.0,192,0.96875,0,115,0.0,6,0.0,Munich,6,24,98304.0,0.0,0.0,0.008035100065171719,0.0,-10.897038459777832,-3.6323461532592773,0.2763294999022037,3,0.0018756452882371377,0.0,0.0018756452882371377,0.8613454401493073,B,B,1,0.2529674998950213,0.0,0.25396119989454746,3.9376093687351883,1208160768,1226833920,0.0,0.0,0.0,0.0,0.006921291351318359,-1.6169357299804688
heldout,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,compositional,2,M1_whole_parent,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,selected_chunks,,,,,topology_sparse,corrected,1198,source_relative,shared_softmax_local_plus_native_memory,1198,256,137396224,0,6,192,192,0.16026711185308848,3145728.0,192,0.0,115,115,1.0,77,0.5989583333333334,Munich,192,768,3145728.0,0.0,0.0076728998683393,0.0045316999312490225,0.0,-6.046231269836426,-2.0154104232788086,0.20704280002973974,3,0.14003077754750848,0.09153329336550087,0.04849748406559229,1.433505356311798,B,B,1,0.44966879999265075,0.0,0.45066990004852414,2.2189189912446534,1211883520,1226833920,0.0,0.0,0.0,0.0,1.623857021331787,0.0
heldout,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,compositional,2,M2_evidence_only,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,0,0,,,topology_sparse,corrected,1198,source_relative,shared_softmax_local_plus_native_memory,1198,256,137396224,0,6,115,115,0.09599332220367279,1884160.0,192,0.40104166666666663,115,115,1.0,0,1.0,Munich,115,460,1884160.0,0.0007170001044869423,0.0013751997612416744,0.0072447003331035376,8.0,-5.451481342315674,-1.8171604871749878,0.27577629988081753,3,0.10265988763421774,0.10265988763421774,0.0,1.2294861674308777,B,B,1,0.27508009993471205,0.0,0.2761464000213891,3.6212675592459083,1210280960,1226833920,0.0,0.0,0.0,0.0,1.822106957435608,0.1982499361038208
heldout,2wikimultihopqa,0083038e0bde11eba7f7acde48001122,compositional,2,M3_radius_2,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,2,2,,,topology_sparse,corrected,1198,source_relative,shared_softmax_local_plus_native_memory,1198,256,137396224,0,6,123,123,0.10267111853088481,2015232.0,192,0.359375,115,115,1.0,8,0.9349593495934959,Munich,123,492,2015232.0,0.0009813003707677126,0.002069399692118168,0.009958499809727073,8.0,-5.495253086090088,-1.8317511081695557,0.2990908999927342,3,0.10714247799478471,0.10093263885937631,0.0062098419439280406,1.2530665397644043,B,B,1,0.27649550000205636,0.0,0.2776325000450015,3.60188378463584,1210447360,1226833920,0.0,0.0,0.0,0.0,1.80751633644104,0.18365931510925293
heldout,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,compositional,2,M_none,none,False,frozen_paper2_5_discovery_manifest,none,,,,,none,corrected,1607,source_relative,shared_softmax_local_plus_native_memory,1607,256,184303616,0,0,0,0,0.0,0.0,128,1.0,0,50,0.0,0,0.0,English,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.814627647399902,-9.814627647399902,0.2528876999858767,1,,,,,England,England,1,0.26354740001261234,0.0,0.26471180003136396,3.777693324897177,1210043904,1237319680,0.0,0.0,0.0,0.0,0.0,0.6791696548461914
heldout,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,compositional,2,M0_native_gist,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,native_gist_only,,,,,topology_sparse,corrected,1607,source_relative,shared_softmax_local_plus_native_memory,1607,256,184303616,0,4,4,4,0.002489110143123833,65536.0,128,0.96875,0,50,0.0,4,0.0,English,4,16,65536.0,0.0,0.0,0.005920900031924248,0.0,-9.793478965759277,-9.793478965759277,0.28719229996204376,1,0.0011298870667815208,0.0,0.0011298870667815208,1.1869460344314575,England,England,1,0.3333788001909852,0.0,0.3346619000658393,2.98809036763153,1210580480,1237319680,0.0,0.0,0.0,0.0,0.021148681640625,0.7003183364868164
heldout,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,compositional,2,M1_whole_parent,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,selected_chunks,,,,,topology_sparse,corrected,1607,source_relative,shared_softmax_local_plus_native_memory,1607,256,184303616,0,4,128,128,0.07965152457996266,2097152.0,128,0.0,50,50,1.0,78,0.390625,English,128,512,2097152.0,0.0,0.010305299889296293,0.006492099957540631,0.0,-10.493797302246094,-10.493797302246094,0.28538799984380603,1,0.4322751984000206,0.02733343280851841,0.40494177490472794,1.725359559059143,The,The,1,0.25715319998562336,0.0,0.2581970999017358,3.8730101940749075,1213181440,1237319680,0.0,0.0,0.0,0.0,-0.6791696548461914,0.0
heldout,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,compositional,2,M2_evidence_only,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,0,0,,,topology_sparse,corrected,1607,source_relative,shared_softmax_local_plus_native_memory,1607,256,184303616,0,4,50,50,0.031113876789047916,819200.0,128,0.609375,50,50,1.0,0,1.0,English,50,200,819200.0,0.0010069001000374556,0.0013320001307874918,0.005235699936747551,8.0,-9.36622428894043,-9.36622428894043,0.2650200000498444,1,0.046688263304531574,0.046688263304531574,0.0,1.3500704914331436,England,England,1,0.2592215999029577,0.0,0.2613937999121845,3.8256454450562756,1211447296,1237319680,0.0,0.0,0.0,0.0,0.44840335845947266,1.127573013305664
heldout,2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,compositional,2,M3_radius_2,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,2,2,,,topology_sparse,corrected,1607,source_relative,shared_softmax_local_plus_native_memory,1607,256,184303616,0,4,58,58,0.03609209707529558,950272.0,128,0.546875,50,50,1.0,8,0.8620689655172413,English,58,232,950272.0,0.0008509003091603518,0.0008214996196329594,0.006769599625840783,8.0,-9.339345932006836,-9.339345932006836,0.24188910005614161,1,0.05424303747713566,0.04616152960807085,0.008081508800387383,1.384105697274208,England,England,1,0.2731892999727279,0.0,0.2739434998948127,3.650387763841721,1211624960,1237319680,0.0,0.0,0.0,0.0,0.4752817153930664,1.1544513702392578
heldout,2wikimultihopqa,008b58060baf11ebab90acde48001122,inference,2,M_none,none,False,frozen_paper2_5_discovery_manifest,none,,,,,none,corrected,1344,source_relative,shared_softmax_local_plus_native_memory,1344,256,154140672,0,0,0,0,0.0,0.0,64,1.0,0,63,0.0,0,0.0,Anne Brudenell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.530487060546875,-7.632621765136719,0.23128300020471215,4,,,,,August,August,1,0.23001830000430346,0.0,0.23150170012377203,4.319622704564811,1208657408,1224736768,0.0,0.0,0.0,0.0,0.0,-0.626044750213623
heldout,2wikimultihopqa,008b58060baf11ebab90acde48001122,inference,2,M0_native_gist,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,native_gist_only,,,,,topology_sparse,corrected,1344,source_relative,shared_softmax_local_plus_native_memory,1344,256,154140672,0,2,2,2,0.001488095238095238,32768.0,64,0.96875,0,63,0.0,2,0.0,Anne Brudenell,2,8,32768.0,0.0,0.0,0.0028385003097355366,0.0,-30.507213592529297,-7.626803398132324,0.20172129990532994,4,0.0003035229165107012,0.0,0.0003035229165107012,0.7841210961341858,August,August,1,0.19683139980770648,0.0,0.1984106998424977,5.04005076739218,1209095168,1224736768,0.0,0.0,0.0,0.0,0.005818367004394531,-0.6202263832092285
heldout,2wikimultihopqa,008b58060baf11ebab90acde48001122,inference,2,M1_whole_parent,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,selected_chunks,,,,,topology_sparse,corrected,1344,source_relative,shared_softmax_local_plus_native_memory,1344,256,154140672,0,2,64,64,0.047619047619047616,1048576.0,64,0.0,63,63,1.0,1,0.984375,Anne Brudenell,64,256,1048576.0,0.0,0.0035432998556643724,0.0014781004283577204,0.0,-28.026308059692383,-7.006577014923096,0.2014570999890566,4,0.43336372822523117,0.4332992509007454,6.448314525187016e-05,1.2545360922813416,August,August,1,0.26143969991244376,0.0,0.26291179982945323,3.8035569367699904,1210260480,1224736768,0.0,0.0,0.0,0.0,0.626044750213623,0.0
heldout,2wikimultihopqa,008b58060baf11ebab90acde48001122,inference,2,M2_evidence_only,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,0,0,,,topology_sparse,corrected,1344,source_relative,shared_softmax_local_plus_native_memory,1344,256,154140672,0,2,126,63,0.046875,1032192.0,64,0.015625,63,63,1.0,0,1.0,Anne Brudenell,63,252,1032192.0,0.0013103000819683075,0.0009169003460556269,0.003279599826782942,4.0,-28.024497985839844,-7.006124496459961,0.2676303999032825,4,0.43328383564949036,0.43328383564949036,0.0,1.25396166741848,August,August,1,0.27155219996348023,0.0,0.27330320002511144,3.658939960849777,1210238464,1224736768,0.0,0.0,0.0,0.0,0.6264972686767578,0.0004525184631347656
heldout,2wikimultihopqa,008b58060baf11ebab90acde48001122,inference,2,M3_radius_2,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,2,2,,,topology_sparse,corrected,1344,source_relative,shared_softmax_local_plus_native_memory,1344,256,154140672,0,2,134,67,0.04985119047619048,1097728.0,64,-0.046875,63,63,1.0,4,0.9402985074626866,Anne Brudenell,67,268,1097728.0,0.0011356000322848558,0.0013993997126817703,0.019009099807590246,4.0,-28.202943801879883,-7.050735950469971,0.42370159993879497,4,0.43382785469293594,0.4329467788338661,0.0008810879662632942,1.2591887414455414,August,August,1,0.2619847001042217,0.0,0.2627558000385761,3.805815132732318,1210324480,1224736768,0.0,0.0,0.0,0.0,0.581885814666748,-0.044158935546875
heldout,2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,bridge_comparison,2,M_none,none,False,frozen_paper2_5_discovery_manifest,none,,,,,none,corrected,760,source_relative,shared_softmax_local_plus_native_memory,760,256,87162880,0,0,0,0,0.0,0.0,256,1.0,0,166,0.0,0,0.0,Veena Meettiya Vilangukal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4247778654098511,-0.053097233176231384,0.22066139988601208,8,,,,,Ve,Ve,1,0.2187089000362903,0.0,0.21986650000326335,4.5482144846311625,1208343040,1239416832,0.0,0.0,0.0,0.0,0.0,0.00677051767706871
