case_class,case_id,controller_fingerprint,controller_protocol,decision_correct,description_level,expected_action,fixed_description_token_estimate,generated_tokens,insufficiency_correct,latency_seconds,model,model_passes,need_more_predicted,need_more_target,omission_stratum,operation_correct,predicted_action,prompt_tokens,protocol_revision,raw,seed,sufficiency_output,thinking
C5_TOOL,c5-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,CALL_TOOL,460,9,0,1.4074037000536919,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,699,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",37,flat,0
C5_TOOL,c5-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,CALL_TOOL,460,9,0,1.6194370000157505,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,699,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",53,flat,0
C5_TOOL,c5-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,CALL_TOOL,460,9,0,1.4647228000685573,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,699,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",71,flat,0
C0_CONTINUE,c0-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,1,D2,CONTINUE,460,10,1,5.996086600003764,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,844,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",11,SUFFICIENT,0
C0_CONTINUE,c0-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,1,D2,CONTINUE,460,10,1,1.741605200106278,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,844,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",23,SUFFICIENT,0
C0_CONTINUE,c0-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,1,D2,CONTINUE,460,10,1,1.8001141999848187,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,844,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",37,SUFFICIENT,0
C0_CONTINUE,c0-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,1,D2,CONTINUE,460,10,1,1.7946178999263793,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,844,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",53,SUFFICIENT,0
C0_CONTINUE,c0-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,1,D2,CONTINUE,460,10,1,1.6515560001134872,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,844,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",71,SUFFICIENT,0
C1_FULL,c1-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_FULL,460,10,0,3.980622800067067,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,688,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",11,SUFFICIENT,0
C1_FULL,c1-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_FULL,460,10,0,1.7636526999995112,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,688,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",23,SUFFICIENT,0
C1_FULL,c1-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_FULL,460,10,0,1.745204099919647,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,688,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",37,SUFFICIENT,0
C1_FULL,c1-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_FULL,460,10,0,1.6817562999203801,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,688,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",53,SUFFICIENT,0
C1_FULL,c1-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_FULL,460,10,0,1.751127599971369,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,688,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",71,SUFFICIENT,0
C2_MORE,c2-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_MORE,460,10,0,5.073325399775058,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,828,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",11,SUFFICIENT,0
C2_MORE,c2-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_MORE,460,10,0,1.6169173999223858,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,828,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",23,SUFFICIENT,0
C2_MORE,c2-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_MORE,460,10,0,1.820253999903798,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,828,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",37,SUFFICIENT,0
C2_MORE,c2-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_MORE,460,10,0,1.5967872999608517,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,828,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",53,SUFFICIENT,0
C2_MORE,c2-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_MORE,460,10,0,1.8350633999798447,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,828,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",71,SUFFICIENT,0
C3_CURSOR,c3-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CURSOR_NEXT,460,10,0,5.041453500045463,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,825,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",11,SUFFICIENT,0
C3_CURSOR,c3-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CURSOR_NEXT,460,10,0,1.8861708999611437,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,825,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",23,SUFFICIENT,0
C3_CURSOR,c3-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CURSOR_NEXT,460,10,0,1.7866730000823736,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,825,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",37,SUFFICIENT,0
C3_CURSOR,c3-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CURSOR_NEXT,460,10,0,1.801242999965325,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,825,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",53,SUFFICIENT,0
C3_CURSOR,c3-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CURSOR_NEXT,460,10,0,1.792892600176856,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,825,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",71,SUFFICIENT,0
C4_SEARCH,c4-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,SEARCH_RECORD,460,10,0,4.916805300163105,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,725,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",11,SUFFICIENT,0
C4_SEARCH,c4-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,SEARCH_RECORD,460,10,0,1.5590925998985767,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,725,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",23,SUFFICIENT,0
C4_SEARCH,c4-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,SEARCH_RECORD,460,10,0,1.7485829000361264,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,725,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",37,SUFFICIENT,0
C4_SEARCH,c4-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,SEARCH_RECORD,460,10,0,1.8227504999376833,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,725,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",53,SUFFICIENT,0
C4_SEARCH,c4-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,SEARCH_RECORD,460,10,0,1.556162899825722,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,725,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",71,SUFFICIENT,0
C5_TOOL,c5-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CALL_TOOL,460,10,0,4.025625399779528,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,692,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",11,SUFFICIENT,0
C5_TOOL,c5-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CALL_TOOL,460,10,0,1.5524468999356031,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,692,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",23,SUFFICIENT,0
C5_TOOL,c5-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CALL_TOOL,460,10,0,1.550753999967128,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,692,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",37,SUFFICIENT,0
C5_TOOL,c5-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CALL_TOOL,460,10,0,1.689339900156483,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,692,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",53,SUFFICIENT,0
C5_TOOL,c5-billing,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CALL_TOOL,460,10,0,1.779177499935031,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,692,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",71,SUFFICIENT,0
C0_CONTINUE,c0-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,1,D2,CONTINUE,460,10,1,5.907944499980658,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,850,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",11,SUFFICIENT,0
C0_CONTINUE,c0-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,1,D2,CONTINUE,460,10,1,1.6286425997968763,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,850,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",23,SUFFICIENT,0
C0_CONTINUE,c0-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,1,D2,CONTINUE,460,10,1,1.7755362000316381,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,850,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",37,SUFFICIENT,0
C0_CONTINUE,c0-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,1,D2,CONTINUE,460,10,1,1.8062257000710815,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,850,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",53,SUFFICIENT,0
C0_CONTINUE,c0-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,1,D2,CONTINUE,460,10,1,1.7945369998924434,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,850,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",71,SUFFICIENT,0
C1_FULL,c1-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_FULL,460,10,0,3.947868100134656,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,693,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",11,SUFFICIENT,0
C1_FULL,c1-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_FULL,460,10,0,1.750688700005412,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,693,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",23,SUFFICIENT,0
C1_FULL,c1-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_FULL,460,10,0,1.5856457001063973,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,693,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",37,SUFFICIENT,0
C1_FULL,c1-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_FULL,460,10,0,1.7353178998455405,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,693,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",53,SUFFICIENT,0
C1_FULL,c1-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_FULL,460,10,0,1.7788110000547022,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,693,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",71,SUFFICIENT,0
C2_MORE,c2-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_MORE,460,10,0,4.950812000082806,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,833,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",11,SUFFICIENT,0
C2_MORE,c2-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_MORE,460,10,0,1.6808769998606294,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,833,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",23,SUFFICIENT,0
C2_MORE,c2-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_MORE,460,10,0,1.8444542000070214,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,833,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",37,SUFFICIENT,0
C2_MORE,c2-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_MORE,460,10,0,1.6464181998744607,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,833,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",53,SUFFICIENT,0
C2_MORE,c2-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,MATERIALIZE_MORE,460,10,0,1.787979699904099,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,833,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",71,SUFFICIENT,0
C3_CURSOR,c3-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CURSOR_QUERY,460,10,0,5.044949699891731,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,830,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",11,SUFFICIENT,0
C3_CURSOR,c3-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CURSOR_QUERY,460,10,0,1.7416676001157612,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,830,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",23,SUFFICIENT,0
C3_CURSOR,c3-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CURSOR_QUERY,460,10,0,1.802412300137803,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,830,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",37,SUFFICIENT,0
C3_CURSOR,c3-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CURSOR_QUERY,460,10,0,1.5922111999243498,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,830,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",53,SUFFICIENT,0
C3_CURSOR,c3-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CURSOR_QUERY,460,10,0,1.5826346999965608,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,830,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",71,SUFFICIENT,0
C4_SEARCH,c4-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,SEARCH_RECORD,460,10,0,4.816806999966502,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,729,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",11,SUFFICIENT,0
C4_SEARCH,c4-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,SEARCH_RECORD,460,10,0,1.8271528999321163,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,729,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",23,SUFFICIENT,0
C4_SEARCH,c4-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,SEARCH_RECORD,460,10,0,1.5199596998281777,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,729,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",37,SUFFICIENT,0
C4_SEARCH,c4-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,SEARCH_RECORD,460,10,0,1.7827078998088837,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,729,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",53,SUFFICIENT,0
C4_SEARCH,c4-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,SEARCH_RECORD,460,10,0,1.7410997999832034,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,729,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",71,SUFFICIENT,0
C5_TOOL,c5-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CALL_TOOL,460,10,0,3.812942599877715,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,697,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",11,SUFFICIENT,0
C5_TOOL,c5-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CALL_TOOL,460,10,0,1.5349394001532346,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,697,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",23,SUFFICIENT,0
C5_TOOL,c5-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CALL_TOOL,460,10,0,1.763184499926865,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,697,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",37,SUFFICIENT,0
C5_TOOL,c5-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CALL_TOOL,460,10,0,1.7994930997956544,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,697,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",53,SUFFICIENT,0
C5_TOOL,c5-deployment,cec856b142587e989c6d22ba18140f5019b1cb093cf4db269ab093ea58cfd0d6,hierarchical,0,D2,CALL_TOOL,460,10,0,1.6428408999927342,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,697,paper7-controller-calibration-v1,"{""sufficiency"":""SUFFICIENT""}",71,SUFFICIENT,0
C0_CONTINUE,c0-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,CONTINUE,331,9,1,6.838313499931246,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,743,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",11,flat,0
C0_CONTINUE,c0-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,CONTINUE,331,9,1,1.5117424000054598,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,743,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",23,flat,0
C0_CONTINUE,c0-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,CONTINUE,331,9,1,1.3017426000442356,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,743,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",37,flat,0
C0_CONTINUE,c0-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,CONTINUE,331,9,1,1.4442664000671357,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,743,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",53,flat,0
C0_CONTINUE,c0-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,CONTINUE,331,9,1,1.4789796001277864,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,743,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",71,flat,0
C1_FULL,c1-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,MATERIALIZE_FULL,331,9,0,3.5513354998547584,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,587,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",11,flat,0
C1_FULL,c1-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,MATERIALIZE_FULL,331,9,0,1.3854346999432892,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,587,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",23,flat,0
C1_FULL,c1-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,MATERIALIZE_FULL,331,9,0,1.2678310999181122,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,587,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",37,flat,0
C1_FULL,c1-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,MATERIALIZE_FULL,331,9,0,1.4850066998042166,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,587,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",53,flat,0
C1_FULL,c1-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,MATERIALIZE_FULL,331,9,0,1.5700096001382917,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,587,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",71,flat,0
C2_MORE,c2-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,MATERIALIZE_MORE,331,11,1,5.1219117001164705,llama3.2:3b,1,1,1,semantic_omission,1,MATERIALIZE_MORE,733,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_MORE""}",11,flat,0
C2_MORE,c2-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,MATERIALIZE_MORE,331,11,1,1.7908490998670459,llama3.2:3b,1,1,1,semantic_omission,1,MATERIALIZE_MORE,733,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_MORE""}",23,flat,0
C2_MORE,c2-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,MATERIALIZE_MORE,331,11,1,1.9954729001037776,llama3.2:3b,1,1,1,semantic_omission,1,MATERIALIZE_MORE,733,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_MORE""}",37,flat,0
C2_MORE,c2-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,MATERIALIZE_MORE,331,11,1,1.903884399915114,llama3.2:3b,1,1,1,semantic_omission,1,MATERIALIZE_MORE,733,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_MORE""}",53,flat,0
C2_MORE,c2-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,MATERIALIZE_MORE,331,11,1,1.6008777001406997,llama3.2:3b,1,1,1,semantic_omission,1,MATERIALIZE_MORE,733,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_MORE""}",71,flat,0
C3_CURSOR,c3-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,CURSOR_NEXT,331,9,0,4.683880900032818,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,729,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",11,flat,0
