dataset,split,example_id,condition,lexical_channel,lexical_weight,selected_chunks,index_bytes_per_chunk,routing_dots,evidence_recall,evidence_precision,any_evidence,chain_completion,exact_identity,mrr,requested_chunks
2wikimultihopqa,test,8b2b74a40bb011ebab90acde48001122,bm25_w0.00,bm25,0.0,1 9 2 3,2048,30720,0.3333333333333333,0.5,1.0,0.0,0.0,0.3333333333333333,4.0
2wikimultihopqa,test,8ba63ce8098f11ebbdb0ac1f6bf848b6,bm25_w0.00,bm25,0.0,32 16 8 0,2048,34816,0.16666666666666666,0.25,1.0,0.0,0.0,0.3333333333333333,4.0
2wikimultihopqa,test,8d9cddcc0bb011ebab90acde48001122,bm25_w0.00,bm25,0.0,3 8 14 1,2048,32768,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2wikimultihopqa,test,8fd3ff820bdb11eba7f7acde48001122,bm25_w0.00,bm25,0.0,23 32 34 36,2048,40960,0.25,0.25,1.0,0.0,0.0,0.25,4.0
2wikimultihopqa,test,91919890092411ebbdaeac1f6bf848b6,bm25_w0.00,bm25,0.0,10 25 26 24,2048,35840,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2wikimultihopqa,test,941303a00bda11eba7f7acde48001122,bm25_w0.00,bm25,0.0,8 16 24 31,2048,47104,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2wikimultihopqa,test,941b72e40bb011ebab90acde48001122,bm25_w0.00,bm25,0.0,1 96 16 74,2048,120832,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2wikimultihopqa,test,9724141c0bda11eba7f7acde48001122,bm25_w0.00,bm25,0.0,1 12 14 16,2048,36864,0.4,0.5,1.0,1.0,0.0,1.0,4.0
2wikimultihopqa,test,98389ca708e211ebbda4ac1f6bf848b6,bm25_w0.00,bm25,0.0,1 0 2 5,2048,23552,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2wikimultihopqa,test,990dabb40bdd11eba7f7acde48001122,bm25_w0.00,bm25,0.0,13 1 14 3,2048,90112,0.25,0.25,1.0,0.0,0.0,0.5,4.0
2wikimultihopqa,test,99abc1cc085511ebbd59ac1f6bf848b6,bm25_w0.00,bm25,0.0,1 15 24 12,2048,67584,0.25,0.25,1.0,1.0,0.0,0.3333333333333333,4.0
2wikimultihopqa,test,a0a12e3c0bdd11eba7f7acde48001122,bm25_w0.00,bm25,0.0,8 33 1 10,2048,35840,0.2,0.25,1.0,0.0,0.0,0.3333333333333333,4.0
2wikimultihopqa,test,a1c998940bdd11eba7f7acde48001122,bm25_w0.00,bm25,0.0,31 18 19 32,2048,43008,0.6,0.75,1.0,1.0,0.0,1.0,4.0
2wikimultihopqa,test,a4f646340bdd11eba7f7acde48001122,bm25_w0.00,bm25,0.0,48 0 25 32,2048,51200,0.2,0.25,1.0,0.0,0.0,0.25,4.0
2wikimultihopqa,test,a5f7d55508f211ebbdaaac1f6bf848b6,bm25_w0.00,bm25,0.0,1 32 4 0,2048,40960,0.16666666666666666,0.25,1.0,0.0,0.0,0.5,4.0
2wikimultihopqa,test,a8b90372089211ebbd73ac1f6bf848b6,bm25_w0.00,bm25,0.0,50 49 26 8,2048,54272,0.16666666666666666,0.25,1.0,0.0,0.0,0.3333333333333333,4.0
2wikimultihopqa,test,a8f4816708ad11ebbd83ac1f6bf848b6,bm25_w0.00,bm25,0.0,0 41 24 1,2048,50176,0.16666666666666666,0.25,1.0,0.0,0.0,0.5,4.0
2wikimultihopqa,test,abba19f80bda11eba7f7acde48001122,bm25_w0.00,bm25,0.0,39 48 16 0,2048,68608,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2wikimultihopqa,test,addcd4880bd911eba7f7acde48001122,bm25_w0.00,bm25,0.0,34 67 32 33,2048,72704,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2wikimultihopqa,test,ae08cb4a0bdb11eba7f7acde48001122,bm25_w0.00,bm25,0.0,8 0 1 24,2048,33792,0.75,0.75,1.0,1.0,0.0,1.0,4.0
2wikimultihopqa,test,b597a2a40baf11ebab90acde48001122,bm25_w0.00,bm25,0.0,12 18 9 1,2048,51200,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2wikimultihopqa,test,b5dfb818089011ebbd72ac1f6bf848b6,bm25_w0.00,bm25,0.0,0 61 63 136,2048,156672,0.4,0.5,1.0,1.0,0.0,0.5,4.0
2wikimultihopqa,test,b642318c0bdd11eba7f7acde48001122,bm25_w0.00,bm25,0.0,27 26 25 28,2048,31744,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2wikimultihopqa,test,b7393e6a084911ebbd55ac1f6bf848b6,bm25_w0.00,bm25,0.0,24 3 8 16,2048,26624,0.2,0.25,1.0,0.0,0.0,1.0,4.0
2wikimultihopqa,test,bf67b3e7089e11ebbd78ac1f6bf848b6,bm25_w0.00,bm25,0.0,0 41 28 27,2048,59392,0.14285714285714285,0.25,1.0,0.0,0.0,0.5,4.0
2wikimultihopqa,test,c34451720bdc11eba7f7acde48001122,bm25_w0.00,bm25,0.0,8 9 12 4,2048,21504,0.2857142857142857,0.5,1.0,1.0,0.0,0.3333333333333333,4.0
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,bm25_w0.00,bm25,0.0,20 58 46 44,2048,62464,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,bm25_w0.00,bm25,0.0,4 3 2 29,2048,30720,0.25,0.25,1.0,0.0,0.0,0.25,4.0
2wikimultihopqa,test,cb035c3c0bdc11eba7f7acde48001122,bm25_w0.00,bm25,0.0,70 56 1 24,2048,79872,0.2,0.25,1.0,0.0,0.0,0.3333333333333333,4.0
2wikimultihopqa,test,ccf4967c0bdd11eba7f7acde48001122,bm25_w0.00,bm25,0.0,4 17 16 8,2048,32768,0.5,0.75,1.0,1.0,0.0,1.0,4.0
2wikimultihopqa,test,cd3131380bdb11eba7f7acde48001122,bm25_w0.00,bm25,0.0,34 13 19 20,2048,39936,0.2,0.25,1.0,0.0,0.0,1.0,4.0
2wikimultihopqa,test,d10e511a0bda11eba7f7acde48001122,bm25_w0.00,bm25,0.0,1 8 17 9,2048,44032,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2wikimultihopqa,test,d20fdacc0bdd11eba7f7acde48001122,bm25_w0.00,bm25,0.0,56 54 1 31,2048,97280,0.25,0.25,1.0,0.0,0.0,0.3333333333333333,4.0
2wikimultihopqa,test,d277d83e0bdd11eba7f7acde48001122,bm25_w0.00,bm25,0.0,25 35 10 45,2048,53248,0.14285714285714285,0.25,1.0,1.0,0.0,0.3333333333333333,4.0
2wikimultihopqa,test,d27933600baf11ebab90acde48001122,bm25_w0.00,bm25,0.0,7 25 9 1,2048,49152,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2wikimultihopqa,test,d3f31923087111ebbd63ac1f6bf848b6,bm25_w0.00,bm25,0.0,7 1 8 19,2048,24576,0.2,0.25,1.0,0.0,0.0,0.5,4.0
2wikimultihopqa,test,da177f520bda11eba7f7acde48001122,bm25_w0.00,bm25,0.0,24 25 5 8,2048,56320,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2wikimultihopqa,test,dc5b9266091f11ebbdaeac1f6bf848b6,bm25_w0.00,bm25,0.0,0 24 1 6,2048,27648,0.2,0.25,1.0,0.0,0.0,0.25,4.0
2wikimultihopqa,test,dc69969e0bdc11eba7f7acde48001122,bm25_w0.00,bm25,0.0,8 12 29 26,2048,32768,0.16666666666666666,0.25,1.0,0.0,0.0,0.5,4.0
2wikimultihopqa,test,df90c8440bda11eba7f7acde48001122,bm25_w0.00,bm25,0.0,1 24 0 59,2048,72704,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,4.0
2wikimultihopqa,test,e172d3b20baf11ebab90acde48001122,bm25_w0.00,bm25,0.0,2 16 88 32,2048,100352,0.2,0.25,1.0,0.0,0.0,0.5,4.0
2wikimultihopqa,test,e38e55b40bdb11eba7f7acde48001122,bm25_w0.00,bm25,0.0,1 4 59 2,2048,66560,0.3333333333333333,0.5,1.0,1.0,0.0,0.5,4.0
2wikimultihopqa,test,eaeffe520bae11ebab90acde48001122,bm25_w0.00,bm25,0.0,47 35 51 45,2048,55296,0.2857142857142857,0.5,1.0,1.0,0.0,0.3333333333333333,4.0
2wikimultihopqa,test,eecbf0620bdb11eba7f7acde48001122,bm25_w0.00,bm25,0.0,32 17 31 30,2048,39936,0.3333333333333333,0.5,1.0,0.0,0.0,0.3333333333333333,4.0
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,bm25_w0.00,bm25,0.0,12 16 0 18,2048,21504,0.2,0.25,1.0,0.0,0.0,0.25,4.0
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,bm25_w0.00,bm25,0.0,1 0 11 16,2048,25600,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2wikimultihopqa,test,fa3a75300baf11ebab90acde48001122,bm25_w0.00,bm25,0.0,3 28 30 1,2048,59392,0.25,0.25,1.0,0.0,0.0,1.0,4.0
2wikimultihopqa,test,fb2e3c99089811ebbd77ac1f6bf848b6,bm25_w0.00,bm25,0.0,8 1 4 7,2048,28672,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2wikimultihopqa,test,fb9c5cb208c411ebbd8eac1f6bf848b6,bm25_w0.00,bm25,0.0,1 21 4 7,2048,29696,0.16666666666666666,0.25,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__131275_72870,exact_w0.00,exact,0.0,21 30 20 27,2048,70656,0.4444444444444444,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__131275_72870,exact_w0.25,exact,0.25,21 20 22 30,2048,70656,0.4444444444444444,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__131275_72870,exact_w0.50,exact,0.5,21 20 22 52,2048,70656,0.3333333333333333,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__131275_72870,exact_w0.75,exact,0.75,55 21 20 22,2048,70656,0.3333333333333333,0.75,1.0,0.0,0.0,0.5,4.0
musique,validation,2hop__131275_72870,exact_w1.00,exact,1.0,55 0 1 20,2048,70656,0.1111111111111111,0.25,1.0,0.0,0.0,0.25,4.0
musique,validation,2hop__131275_72870,bm25_w0.00,bm25,0.0,21 30 20 27,2048,70656,0.4444444444444444,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__131275_72870,bm25_w0.25,bm25,0.25,26 28 27 21,2048,70656,0.4444444444444444,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__131275_72870,bm25_w0.50,bm25,0.5,26 28 27 23,2048,70656,0.4444444444444444,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__131275_72870,bm25_w0.75,bm25,0.75,26 28 27 23,2048,70656,0.4444444444444444,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__131275_72870,bm25_w1.00,bm25,1.0,26 28 27 23,2048,70656,0.4444444444444444,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__160292_23241,exact_w0.00,exact,0.0,99 102 33 36,2048,130048,0.3076923076923077,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__160292_23241,exact_w0.25,exact,0.25,100 102 99 98,2048,130048,0.3076923076923077,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__160292_23241,exact_w0.50,exact,0.5,100 102 56 8,2048,130048,0.15384615384615385,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__160292_23241,exact_w0.75,exact,0.75,100 56 46 8,2048,130048,0.07692307692307693,0.25,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__160292_23241,exact_w1.00,exact,1.0,46 56 100 8,2048,130048,0.07692307692307693,0.25,1.0,0.0,0.0,0.3333333333333333,4.0
musique,validation,2hop__160292_23241,bm25_w0.00,bm25,0.0,99 102 33 36,2048,130048,0.3076923076923077,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__160292_23241,bm25_w0.25,bm25,0.25,100 102 99 34,2048,130048,0.3076923076923077,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__160292_23241,bm25_w0.50,bm25,0.5,100 48 102 97,2048,130048,0.23076923076923078,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__160292_23241,bm25_w0.75,bm25,0.75,100 1 48 38,2048,130048,0.07692307692307693,0.25,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__160292_23241,bm25_w1.00,bm25,1.0,100 38 1 45,2048,130048,0.07692307692307693,0.25,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__271045_68633,exact_w0.00,exact,0.0,40 16 6 5,2048,48128,0.375,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__271045_68633,exact_w0.25,exact,0.25,16 40 2 38,2048,48128,0.375,0.75,1.0,1.0,0.0,0.5,4.0
musique,validation,2hop__271045_68633,exact_w0.50,exact,0.5,38 2 16 39,2048,48128,0.375,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__271045_68633,exact_w0.75,exact,0.75,38 2 39 9,2048,48128,0.375,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__271045_68633,exact_w1.00,exact,1.0,38 2 9 39,2048,48128,0.375,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__271045_68633,bm25_w0.00,bm25,0.0,40 16 6 5,2048,48128,0.375,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__271045_68633,bm25_w0.25,bm25,0.25,16 40 2 6,2048,48128,0.375,0.75,1.0,1.0,0.0,0.5,4.0
musique,validation,2hop__271045_68633,bm25_w0.50,bm25,0.5,16 39 2 38,2048,48128,0.375,0.75,1.0,1.0,0.0,0.5,4.0
musique,validation,2hop__271045_68633,bm25_w0.75,bm25,0.75,39 16 38 9,2048,48128,0.25,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__271045_68633,bm25_w1.00,bm25,1.0,39 9 38 16,2048,48128,0.25,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__31995_8583,exact_w0.00,exact,0.0,72 16 20 17,2048,98304,0.2222222222222222,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__31995_8583,exact_w0.25,exact,0.25,16 20 17 11,2048,98304,0.2222222222222222,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__31995_8583,exact_w0.50,exact,0.5,26 81 23 53,2048,98304,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,validation,2hop__31995_8583,exact_w0.75,exact,0.75,26 81 23 53,2048,98304,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,validation,2hop__31995_8583,exact_w1.00,exact,1.0,7 23 26 53,2048,98304,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,validation,2hop__31995_8583,bm25_w0.00,bm25,0.0,72 16 20 17,2048,98304,0.2222222222222222,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__31995_8583,bm25_w0.25,bm25,0.25,74 37 20 10,2048,98304,0.16666666666666666,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__31995_8583,bm25_w0.50,bm25,0.5,74 37 10 20,2048,98304,0.16666666666666666,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__31995_8583,bm25_w0.75,bm25,0.75,74 37 10 90,2048,98304,0.1111111111111111,0.5,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__31995_8583,bm25_w1.00,bm25,1.0,74 37 90 10,2048,98304,0.1111111111111111,0.5,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__46550_85990,exact_w0.00,exact,0.0,61 8 16 15,2048,77824,0.25,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__46550_85990,exact_w0.25,exact,0.25,61 8 10 16,2048,77824,0.25,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__46550_85990,exact_w0.50,exact,0.5,61 10 8 42,2048,77824,0.16666666666666666,0.5,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__46550_85990,exact_w0.75,exact,0.75,61 10 42 65,2048,77824,0.16666666666666666,0.5,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__46550_85990,exact_w1.00,exact,1.0,10 42 61 65,2048,77824,0.16666666666666666,0.5,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__46550_85990,bm25_w0.00,bm25,0.0,61 8 16 15,2048,77824,0.25,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__46550_85990,bm25_w0.25,bm25,0.25,61 64 16 32,2048,77824,0.25,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__46550_85990,bm25_w0.50,bm25,0.5,61 64 32 63,2048,77824,0.25,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__46550_85990,bm25_w0.75,bm25,0.75,61 46 66 32,2048,77824,0.08333333333333333,0.25,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__46550_85990,bm25_w1.00,bm25,1.0,46 61 66 69,2048,77824,0.08333333333333333,0.25,1.0,0.0,0.0,0.5,4.0
musique,validation,2hop__485221_544917,exact_w0.00,exact,0.0,0 48 1 2,2048,70656,0.5,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__485221_544917,exact_w0.25,exact,0.25,47 0 46 48,2048,70656,0.5,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__485221_544917,exact_w0.50,exact,0.5,47 46 28 10,2048,70656,0.25,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__485221_544917,exact_w0.75,exact,0.75,47 46 28 10,2048,70656,0.25,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__485221_544917,exact_w1.00,exact,1.0,47 7 10 13,2048,70656,0.125,0.25,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__485221_544917,bm25_w0.00,bm25,0.0,0 48 1 2,2048,70656,0.5,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__485221_544917,bm25_w0.25,bm25,0.25,47 0 48 1,2048,70656,0.5,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__485221_544917,bm25_w0.50,bm25,0.5,47 10 46 48,2048,70656,0.375,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__485221_544917,bm25_w0.75,bm25,0.75,10 47 46 43,2048,70656,0.25,0.5,1.0,0.0,0.0,0.5,4.0
musique,validation,2hop__485221_544917,bm25_w1.00,bm25,1.0,10 47 20 43,2048,70656,0.125,0.25,1.0,0.0,0.0,0.5,4.0
musique,validation,2hop__5658_25002,exact_w0.00,exact,0.0,57 79 56 78,2048,83968,0.36363636363636365,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__5658_25002,exact_w0.25,exact,0.25,78 56 57 79,2048,83968,0.36363636363636365,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__5658_25002,exact_w0.50,exact,0.5,78 56 16 77,2048,83968,0.2727272727272727,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__5658_25002,exact_w0.75,exact,0.75,78 16 56 24,2048,83968,0.18181818181818182,0.5,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__5658_25002,exact_w1.00,exact,1.0,78 5 16 7,2048,83968,0.09090909090909091,0.25,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__5658_25002,bm25_w0.00,bm25,0.0,57 79 56 78,2048,83968,0.36363636363636365,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__5658_25002,bm25_w0.25,bm25,0.25,56 77 78 57,2048,83968,0.36363636363636365,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__5658_25002,bm25_w0.50,bm25,0.5,77 56 78 57,2048,83968,0.36363636363636365,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__5658_25002,bm25_w0.75,bm25,0.75,77 56 78 80,2048,83968,0.2727272727272727,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__5658_25002,bm25_w1.00,bm25,1.0,77 56 78 5,2048,83968,0.2727272727272727,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__57638_615257,exact_w0.00,exact,0.0,64 65 60 95,2048,129024,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__57638_615257,exact_w0.25,exact,0.25,64 100 25 56,2048,129024,0.16666666666666666,0.5,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__57638_615257,exact_w0.50,exact,0.5,25 100 64 104,2048,129024,0.16666666666666666,0.5,1.0,1.0,0.0,0.5,4.0
musique,validation,2hop__57638_615257,exact_w0.75,exact,0.75,25 100 104 63,2048,129024,0.16666666666666666,0.5,1.0,1.0,0.0,0.5,4.0
musique,validation,2hop__57638_615257,exact_w1.00,exact,1.0,25 26 33 37,2048,129024,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,validation,2hop__57638_615257,bm25_w0.00,bm25,0.0,64 65 60 95,2048,129024,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__57638_615257,bm25_w0.25,bm25,0.25,64 97 96 98,2048,129024,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__57638_615257,bm25_w0.50,bm25,0.5,64 88 55 97,2048,129024,0.16666666666666666,0.5,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__57638_615257,bm25_w0.75,bm25,0.75,88 37 55 64,2048,129024,0.08333333333333333,0.25,1.0,0.0,0.0,0.25,4.0
musique,validation,2hop__57638_615257,bm25_w1.00,bm25,1.0,88 37 55 90,2048,129024,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,validation,2hop__635187_861533,exact_w0.00,exact,0.0,2 1 0 56,2048,83968,0.42857142857142855,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__635187_861533,exact_w0.25,exact,0.25,67 68 56 48,2048,83968,0.2857142857142857,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__635187_861533,exact_w0.50,exact,0.5,67 68 56 48,2048,83968,0.2857142857142857,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__635187_861533,exact_w0.75,exact,0.75,67 68 56 48,2048,83968,0.2857142857142857,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__635187_861533,exact_w1.00,exact,1.0,67 68 3 4,2048,83968,0.2857142857142857,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__635187_861533,bm25_w0.00,bm25,0.0,2 1 0 56,2048,83968,0.42857142857142855,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__635187_861533,bm25_w0.25,bm25,0.25,67 0 69 48,2048,83968,0.42857142857142855,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__635187_861533,bm25_w0.50,bm25,0.5,67 69 0 36,2048,83968,0.42857142857142855,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__635187_861533,bm25_w0.75,bm25,0.75,67 69 45 0,2048,83968,0.42857142857142855,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__635187_861533,bm25_w1.00,bm25,1.0,67 45 69 36,2048,83968,0.2857142857142857,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__731584_700117,exact_w0.00,exact,0.0,20 3 19 2,2048,57344,0.8,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__731584_700117,exact_w0.25,exact,0.25,2 4 3 8,2048,57344,0.6,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__731584_700117,exact_w0.50,exact,0.5,2 4 3 8,2048,57344,0.6,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__731584_700117,exact_w0.75,exact,0.75,2 4 15 3,2048,57344,0.6,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__731584_700117,exact_w1.00,exact,1.0,2 4 15 1,2048,57344,0.4,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__731584_700117,bm25_w0.00,bm25,0.0,20 3 19 2,2048,57344,0.8,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__731584_700117,bm25_w0.25,bm25,0.25,19 2 3 4,2048,57344,0.8,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__731584_700117,bm25_w0.50,bm25,0.5,19 2 48 17,2048,57344,0.4,0.5,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__731584_700117,bm25_w0.75,bm25,0.75,48 19 18 17,2048,57344,0.2,0.25,1.0,0.0,0.0,0.5,4.0
musique,validation,2hop__731584_700117,bm25_w1.00,bm25,1.0,18 48 50 17,2048,57344,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,validation,2hop__77263_84616,exact_w0.00,exact,0.0,48 52 53 44,2048,69632,0.36363636363636365,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__77263_84616,exact_w0.25,exact,0.25,43 48 24 52,2048,69632,0.2727272727272727,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__77263_84616,exact_w0.50,exact,0.5,43 24 26 62,2048,69632,0.09090909090909091,0.25,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__77263_84616,exact_w0.75,exact,0.75,43 24 26 62,2048,69632,0.09090909090909091,0.25,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__77263_84616,exact_w1.00,exact,1.0,24 26 27 43,2048,69632,0.09090909090909091,0.25,1.0,0.0,0.0,0.25,4.0
musique,validation,2hop__77263_84616,bm25_w0.00,bm25,0.0,48 52 53 44,2048,69632,0.36363636363636365,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__77263_84616,bm25_w0.25,bm25,0.25,48 42 52 24,2048,69632,0.2727272727272727,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,2hop__77263_84616,bm25_w0.50,bm25,0.5,42 24 43 62,2048,69632,0.18181818181818182,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__77263_84616,bm25_w0.75,bm25,0.75,42 24 43 27,2048,69632,0.18181818181818182,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,2hop__77263_84616,bm25_w1.00,bm25,1.0,42 24 27 43,2048,69632,0.18181818181818182,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop1__103890_10659_83548,exact_w0.00,exact,0.0,49 45 50 64,2048,124928,0.23529411764705882,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop1__103890_10659_83548,exact_w0.25,exact,0.25,41 49 43 45,2048,124928,0.23529411764705882,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop1__103890_10659_83548,exact_w0.50,exact,0.5,41 42 43 69,2048,124928,0.17647058823529413,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop1__103890_10659_83548,exact_w0.75,exact,0.75,41 42 69 78,2048,124928,0.11764705882352941,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop1__103890_10659_83548,exact_w1.00,exact,1.0,41 42 69 44,2048,124928,0.11764705882352941,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop1__103890_10659_83548,bm25_w0.00,bm25,0.0,49 45 50 64,2048,124928,0.23529411764705882,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop1__103890_10659_83548,bm25_w0.25,bm25,0.25,49 41 50 43,2048,124928,0.23529411764705882,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop1__103890_10659_83548,bm25_w0.50,bm25,0.5,41 49 42 61,2048,124928,0.23529411764705882,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop1__103890_10659_83548,bm25_w0.75,bm25,0.75,41 42 28 61,2048,124928,0.17647058823529413,0.75,1.0,0.0,0.0,1.0,4.0
