all_candidate_full_tokens,amortized_wall_seconds,batch_size,batch_wall_seconds,candidate_count,candidate_names,candidate_ranks,candidate_sources,candidate_view,catalog_size,channel_agreement,choice_correct,choice_margin,chosen_tool,conditional_choice_denominator,generated_text,generated_tokens,max_candidates,policy,prompt_tokens,query_id,raw_label_response,scoring_device,seed,selected_mean_log_probability,selection_view_tokens,target_in_palette,target_name,ttft_method,ttft_seconds_upper_bound,unsafe_candidates,unsafe_choice,unsafe_exposure,useful_candidates
7934,0.0,0,0.0,24,update_issue|add_work_item_01038|create_work_item_00001|add_article_00926|archive_repo_04795|add_work_item_04522|create_work_item_06388|add_article_02653|archive_repo_01427|alert_work_item_00266|create_work_item_06625|add_article_02873|archive_repo_03825|alert_work_item_01603|add_article_03560|inspect_repo_04947|alert_work_item_02115|add_article_03630|archive_file_00992|alert_work_item_02752|build_work_item_00980|add_article_04221|archive_repo_00072|alert_work_item_03455,,,compact,8192,,0,,,0,"{""capability"":""""}",0,24,A3_diversity_union,0,create_issue-h1-en-1,,cpu:q4_ollama,37,,3661,0,create_issue,not_called_target_absent,0.0,,0,0,
10599,0.0,0,0.0,32,update_issue|add_work_item_01038|create_work_item_00001|add_article_00926|archive_repo_04795|add_work_item_04522|create_work_item_06388|add_article_02653|archive_repo_01427|alert_work_item_00266|create_work_item_06625|add_article_02873|archive_repo_03825|alert_work_item_01603|add_article_03560|inspect_repo_04947|alert_work_item_02115|add_article_03630|archive_file_00992|alert_work_item_02752|build_work_item_00980|add_article_04221|archive_repo_00072|alert_work_item_03455|build_work_item_01355|add_article_04673|inspect_repo_02912|alert_work_item_06431|build_work_item_02680|add_article_05070|inspect_repo_06400|alert_work_item_06501,,,compact,8192,,0,,,0,"{""capability"":""""}",0,32,A3_diversity_union,0,create_issue-h1-en-1,,cpu:q4_ollama,37,,4903,0,create_issue,not_called_target_absent,0.0,,0,0,
3904,42.23095380002633,1,42.23095380002633,12,update_issue|add_issue_05658|erase_issue_00974|alert_issue_03158|add_task_00968|erase_issue_05074|alert_issue_05373|add_task_03702|erase_issue_03374|archive_issue_01007|add_task_06615|erase_issue_02974,,,compact,8192,,1,,update_issue,1,"{""capability"":""update_issue""}",3,12,A3_diversity_union,1972,update_issue-h2-en-1, 0,cpu:q4_ollama,37,,1777,1,update_issue,ollama_total_call_upper_bound,42.23095380002633,,0,0,update_issue
5224,21.944167600013316,1,21.944167600013316,16,update_issue|add_issue_05658|erase_issue_00974|alert_issue_03158|add_task_00968|erase_issue_05074|alert_issue_05373|add_task_03702|erase_issue_03374|archive_issue_01007|add_task_06615|erase_issue_02974|archive_issue_01911|add_ticket_01358|erase_issue_00264|archive_issue_04401,,,compact,8192,,1,,update_issue,1,"{""capability"":""update_issue""}",3,16,A3_diversity_union,2631,update_issue-h2-en-1, 0,cpu:q4_ollama,37,,2384,1,update_issue,ollama_total_call_upper_bound,21.944167600013316,,0,0,update_issue
7866,47.9774911000859,1,47.9774911000859,24,update_issue|add_issue_05658|erase_issue_00974|alert_issue_03158|add_task_00968|erase_issue_05074|alert_issue_05373|add_task_03702|erase_issue_03374|archive_issue_01007|add_task_06615|erase_issue_02974|archive_issue_01911|add_ticket_01358|erase_issue_00264|archive_issue_04401|add_ticket_01651|erase_issue_02564|archive_issue_07787|add_ticket_02177|erase_issue_04129|build_issue_02097|add_ticket_04513|erase_issue_02854,,,compact,8192,,1,,update_issue,1,"{""capability"":""update_issue""}",3,24,A3_diversity_union,3948,update_issue-h2-en-1, 0,cpu:q4_ollama,37,,3597,1,update_issue,ollama_total_call_upper_bound,47.9774911000859,,0,0,update_issue
10479,61.61662519979291,1,61.61662519979291,32,update_issue|add_issue_05658|erase_issue_00974|alert_issue_03158|add_task_00968|erase_issue_05074|alert_issue_05373|add_task_03702|erase_issue_03374|archive_issue_01007|add_task_06615|erase_issue_02974|archive_issue_01911|add_ticket_01358|erase_issue_00264|archive_issue_04401|add_ticket_01651|erase_issue_02564|archive_issue_07787|add_ticket_02177|erase_issue_04129|build_issue_02097|add_ticket_04513|erase_issue_02854|build_issue_02900|add_ticket_07608|erase_issue_05189|build_issue_03292|add_ticket_07746|erase_issue_03979|build_issue_07885|add_work_item_01038,,,compact,8192,,1,,update_issue,1,"{""capability"":""update_issue""}",3,32,A3_diversity_union,5272,update_issue-h2-en-1, 0,cpu:q4_ollama,37,,4816,1,update_issue,ollama_total_call_upper_bound,61.61662519979291,,0,0,update_issue
3882,0.0,0,0.0,12,export_document|export_digest_00180|add_package_00460|inspect_artifact_03042|notify_user|add_artifact_00646|export_digest_00276|add_package_00846|parse_artifact_07429|add_digest_00150|add_artifact_02142|export_digest_00835,,,compact,8192,,0,,,0,"{""capability"":""""}",0,12,A3_diversity_union,0,create_report-h2-en-1,,cpu:q4_ollama,37,,1763,0,create_report,not_called_target_absent,0.0,,0,0,export_document
5201,0.0,0,0.0,16,export_document|export_digest_00180|add_package_00460|inspect_artifact_03042|notify_user|add_artifact_00646|export_digest_00276|add_package_00846|parse_artifact_07429|add_digest_00150|add_artifact_02142|export_digest_00835|add_package_01108|find_artifact_04742|add_digest_03722|add_artifact_03736,,,compact,8192,,0,,,0,"{""capability"":""""}",0,16,A3_diversity_union,0,create_report-h2-en-1,,cpu:q4_ollama,37,,2374,0,create_report,not_called_target_absent,0.0,,0,0,export_document
7828,0.0,0,0.0,24,export_document|export_digest_00180|add_package_00460|inspect_artifact_03042|notify_user|add_artifact_00646|export_digest_00276|add_package_00846|parse_artifact_07429|add_digest_00150|add_artifact_02142|export_digest_00835|add_package_01108|find_artifact_04742|add_digest_03722|add_artifact_03736|export_digest_06033|add_package_01306|generate_artifact_03422|add_digest_04243|add_artifact_05108|export_digest_06301|add_package_01547|parse_artifact_00440,,,compact,8192,,0,,,0,"{""capability"":""""}",0,24,A3_diversity_union,0,create_report-h2-en-1,,cpu:q4_ollama,37,,3596,0,create_report,not_called_target_absent,0.0,,0,0,export_document
10452,0.0,0,0.0,32,export_document|export_digest_00180|add_package_00460|inspect_artifact_03042|notify_user|add_artifact_00646|export_digest_00276|add_package_00846|parse_artifact_07429|add_digest_00150|add_artifact_02142|export_digest_00835|add_package_01108|find_artifact_04742|add_digest_03722|add_artifact_03736|export_digest_06033|add_package_01306|generate_artifact_03422|add_digest_04243|add_artifact_05108|export_digest_06301|add_package_01547|parse_artifact_00440|alert_digest_00455|add_artifact_05458|convert_digest_00121|add_package_02430|render_artifact_02449|alert_digest_01837|convert_digest_01248|add_package_02466,,,compact,8192,,0,,,0,"{""capability"":""""}",0,32,A3_diversity_union,0,create_report-h2-en-1,,cpu:q4_ollama,37,,4812,0,create_report,not_called_target_absent,0.0,,0,0,export_document
3868,41.69587739999406,1,41.69587739999406,12,archive_report|add_report_01528|add_analysis_05380|erase_report_00777|add_report_02231|add_analysis_06590|remove_report_01774|add_report_04376|add_digest_00150|remove_report_00712|add_report_04486|add_digest_03722,,,compact,8192,,1,,archive_report,1,"{""capability"":""archive_report""}",3,12,A3_diversity_union,1953,archive_report-h2-en-1, 0,cpu:q4_ollama,37,,1756,1,archive_report,ollama_total_call_upper_bound,41.69587739999406,remove_report_01774|remove_report_00712,0,1,archive_report
5189,22.033393200021237,1,22.033393200021237,16,archive_report|add_report_01528|add_analysis_05380|erase_report_00777|add_report_02231|add_analysis_06590|remove_report_01774|add_report_04376|add_digest_00150|remove_report_00712|add_report_04486|add_digest_03722|remove_report_07064|alert_report_04121|add_digest_04243|retire_report_07731,,,compact,8192,,0,,add_report_04486,1,"{""capability"":""add_report_04486""}",4,16,A3_diversity_union,2616,archive_report-h2-en-1, 10,cpu:q4_ollama,37,,2367,1,archive_report,ollama_total_call_upper_bound,22.033393200021237,remove_report_01774|remove_report_00712|remove_report_07064,0,1,archive_report
7830,48.60033759986982,1,48.60033759986982,24,archive_report|add_report_01528|add_analysis_05380|erase_report_00777|add_report_02231|add_analysis_06590|remove_report_01774|add_report_04376|add_digest_00150|remove_report_00712|add_report_04486|add_digest_03722|remove_report_07064|alert_report_04121|add_digest_04243|retire_report_07731|alert_report_04652|remove_report_06788|alert_report_05572|remove_report_04789|alert_report_06283|remove_report_01732|remove_report_07280|archive_report_06913,,,compact,8192,,0,,add_report_04486,1,"{""capability"":""add_report_04486""}",4,24,A3_diversity_union,3936,archive_report-h2-en-1, 10,cpu:q4_ollama,37,,3583,1,archive_report,ollama_total_call_upper_bound,48.60033759986982,remove_report_01774|remove_report_00712|remove_report_07064|remove_report_06788|remove_report_04789|remove_report_01732|remove_report_07280,0,1,archive_report
10478,61.196737700141966,1,61.196737700141966,32,archive_report|add_report_01528|add_analysis_05380|erase_report_00777|add_report_02231|add_analysis_06590|remove_report_01774|add_report_04376|add_digest_00150|remove_report_00712|add_report_04486|add_digest_03722|remove_report_07064|alert_report_04121|add_digest_04243|retire_report_07731|alert_report_04652|remove_report_06788|alert_report_05572|remove_report_04789|alert_report_06283|remove_report_01732|remove_report_07280|archive_report_06913|add_summary_05796|remove_analysis_00770|build_report_01953|add_summary_08106|erase_report_00879|build_report_03035|alert_analysis_05437|purge_report_07484,,,compact,8192,,0,,archive_report_06913,1,"{""capability"":""archive_report_06913""}",4,32,A3_diversity_union,5258,archive_report-h2-en-1, 23,cpu:q4_ollama,37,,4801,1,archive_report,ollama_total_call_upper_bound,61.196737700141966,remove_report_01774|remove_report_00712|remove_report_07064|remove_report_06788|remove_report_04789|remove_report_01732|remove_report_07280|remove_analysis_00770|purge_report_07484,0,1,archive_report
3944,0.0,0,0.0,12,inform_account_00105|add_account_01177|get_account_00601|fetch_account_01185|retrieve_user_06917|inform_account_01145|add_account_02043|get_account_00671|fetch_account_02599|lookup_user_05017|inform_account_04389|add_account_02240,,,compact,8192,,0,,,0,"{""capability"":""""}",0,12,A3_diversity_union,0,get_user-h2-en-1,,cpu:q4_ollama,53,,1814,0,get_user,not_called_target_absent,0.0,,0,0,
5265,0.0,0,0.0,16,inform_account_00105|add_account_01177|get_account_00601|fetch_account_01185|retrieve_user_06917|inform_account_01145|add_account_02043|get_account_00671|fetch_account_02599|lookup_user_05017|inform_account_04389|add_account_02240|get_account_01361|fetch_account_03583|get_customer_00917|inform_account_04703,,,compact,8192,,0,,,0,"{""capability"":""""}",0,16,A3_diversity_union,0,get_user-h2-en-1,,cpu:q4_ollama,53,,2418,0,get_user,not_called_target_absent,0.0,,0,0,
7891,0.0,0,0.0,24,inform_account_00105|add_account_01177|get_account_00601|fetch_account_01185|retrieve_user_06917|inform_account_01145|add_account_02043|get_account_00671|fetch_account_02599|lookup_user_05017|inform_account_04389|add_account_02240|get_account_01361|fetch_account_03583|get_customer_00917|inform_account_04703|add_account_03130|get_account_02087|fetch_account_04185|fetch_user_08161|inform_account_04905|add_account_03278|get_account_02715|fetch_account_06370,,,compact,8192,,0,,,0,"{""capability"":""""}",0,24,A3_diversity_union,0,get_user-h2-en-1,,cpu:q4_ollama,53,,3626,0,get_user,not_called_target_absent,0.0,,0,0,
10512,0.0,0,0.0,32,inform_account_00105|add_account_01177|get_account_00601|fetch_account_01185|retrieve_user_06917|inform_account_01145|add_account_02043|get_account_00671|fetch_account_02599|lookup_user_05017|inform_account_04389|add_account_02240|get_account_01361|fetch_account_03583|get_customer_00917|inform_account_04703|add_account_03130|get_account_02087|fetch_account_04185|fetch_user_08161|inform_account_04905|add_account_03278|get_account_02715|fetch_account_06370|get_customer_05178|inform_account_05627|add_account_04813|get_account_03747|fetch_account_06966|derive_account_07817|inform_analysis_03068|add_account_05027,,,compact,8192,,0,,,0,"{""capability"":""""}",0,32,A3_diversity_union,0,get_user-h2-en-1,,cpu:q4_ollama,53,,4835,0,get_user,not_called_target_absent,0.0,,0,0,
3857,0.0,0,0.0,12,add_article_01448|add_account_01177|add_user_00395|verify_account_04845|add_article_01455|add_account_02043|add_user_00740|validate_user|add_article_01821|add_account_02240|add_user_01983|verify_account_02035,,,compact,8192,,0,,,0,"{""capability"":""""}",0,12,A3_diversity_union,0,update_user-h4-en-1,,cpu:q4_ollama,53,,1760,0,update_user,not_called_target_absent,0.0,,0,0,validate_user
5167,0.0,0,0.0,16,add_article_01448|add_account_01177|add_user_00395|verify_account_04845|add_article_01455|add_account_02043|add_user_00740|validate_user|add_article_01821|add_account_02240|add_user_01983|verify_account_02035|add_article_02613|add_account_03130|add_user_02753|verify_issue_02487,,,compact,8192,,0,,,0,"{""capability"":""""}",0,16,A3_diversity_union,0,update_user-h4-en-1,,cpu:q4_ollama,53,,2362,0,update_user,not_called_target_absent,0.0,,0,0,validate_user
7781,0.0,0,0.0,24,add_article_01448|add_account_01177|add_user_00395|verify_account_04845|add_article_01455|add_account_02043|add_user_00740|validate_user|add_article_01821|add_account_02240|add_user_01983|verify_account_02035|add_article_02613|add_account_03130|add_user_02753|verify_issue_02487|add_article_03248|add_account_03278|add_user_02991|verify_account_04707|add_article_04230|add_account_04813|add_user_04175|verify_profile_02427,,,compact,8192,,0,,,0,"{""capability"":""""}",0,24,A3_diversity_union,0,update_user-h4-en-1,,cpu:q4_ollama,53,,3566,0,update_user,not_called_target_absent,0.0,,0,0,validate_user
10396,0.0,0,0.0,32,add_article_01448|add_account_01177|add_user_00395|verify_account_04845|add_article_01455|add_account_02043|add_user_00740|validate_user|add_article_01821|add_account_02240|add_user_01983|verify_account_02035|add_article_02613|add_account_03130|add_user_02753|verify_issue_02487|add_article_03248|add_account_03278|add_user_02991|verify_account_04707|add_article_04230|add_account_04813|add_user_04175|verify_profile_02427|add_article_04746|add_account_05027|add_user_04187|verify_account_00837|add_article_05415|add_account_05782|add_user_05229|verify_profile_06845,,,compact,8192,,0,,,0,"{""capability"":""""}",0,32,A3_diversity_union,0,update_user-h4-en-1,,cpu:q4_ollama,53,,4770,0,update_user,not_called_target_absent,0.0,,0,0,validate_user
3726,0.0,0,0.0,12,get_user|add_account_01177|search_account_00867|find_account_00721|lookup_issue_01950|read_document|add_account_02043|search_account_01310|find_account_01116|archive_issue_03521|get_repository|add_account_02240,,,compact,8192,,0,,,0,"{""capability"":""""}",0,12,A3_diversity_union,0,search_document-h1-en-1,,cpu:q4_ollama,53,,1661,0,search_document,not_called_target_absent,0.0,,0,0,
5040,0.0,0,0.0,16,get_user|add_account_01177|search_account_00867|find_account_00721|lookup_issue_01950|read_document|add_account_02043|search_account_01310|find_account_01116|archive_issue_03521|get_repository|add_account_02240|search_account_01615|find_account_01966|lookup_issue_02262|add_profile_00116,,,compact,8192,,0,,,0,"{""capability"":""""}",0,16,A3_diversity_union,0,search_document-h1-en-1,,cpu:q4_ollama,53,,2267,0,search_document,not_called_target_absent,0.0,,0,0,
7668,0.0,0,0.0,24,get_user|add_account_01177|search_account_00867|find_account_00721|lookup_issue_01950|read_document|add_account_02043|search_account_01310|find_account_01116|archive_issue_03521|get_repository|add_account_02240|search_account_01615|find_account_01966|lookup_issue_02262|add_profile_00116|add_account_03130|search_account_02561|find_account_02157|lookup_article_03666|add_profile_00158|add_account_03278|search_account_03265|find_account_02365,,,compact,8192,,0,,,0,"{""capability"":""""}",0,24,A3_diversity_union,0,search_document-h1-en-1,,cpu:q4_ollama,53,,3477,0,search_document,not_called_target_absent,0.0,,0,0,
10292,0.0,0,0.0,32,get_user|add_account_01177|search_account_00867|find_account_00721|lookup_issue_01950|read_document|add_account_02043|search_account_01310|find_account_01116|archive_issue_03521|get_repository|add_account_02240|search_account_01615|find_account_01966|lookup_issue_02262|add_profile_00116|add_account_03130|search_account_02561|find_account_02157|lookup_article_03666|add_profile_00158|add_account_03278|search_account_03265|find_account_02365|lookup_artifact_03520|add_profile_01321|add_account_04813|search_account_03703|find_account_02597|archive_report_00273|add_profile_01551|add_account_05027,,,compact,8192,,0,,,0,"{""capability"":""""}",0,32,A3_diversity_union,0,search_document-h1-en-1,,cpu:q4_ollama,53,,4689,0,search_document,not_called_target_absent,0.0,,0,0,
3846,41.10037270002067,1,41.10037270002067,12,archive_report|add_package_01556|export_package_01057|load_package_06042|export_document|add_package_03922|export_package_02509|package_package_00370|add_package_05582|export_package_06252|generate_package_00599|package_package_07482,,,compact,8192,,0,,archive_report,1,"{""capability"":""archive_report""}",3,12,A3_diversity_union,1937,export_document-h2-en-1, 0,cpu:q4_ollama,53,,1746,1,export_document,ollama_total_call_upper_bound,41.10037270002067,,0,0,export_document
5154,21.60320940008387,1,21.60320940008387,16,archive_report|add_package_01556|export_package_01057|load_package_06042|export_document|add_package_03922|export_package_02509|package_package_00370|add_package_05582|export_package_06252|generate_package_00599|package_package_07482|add_package_06766|export_package_08109|get_file_03742|package_package_07892,,,compact,8192,,0,,generate_package_00599,1,"{""capability"":""generate_package_00599""}",4,16,A3_diversity_union,2596,export_document-h2-en-1, 10,cpu:q4_ollama,53,,2353,1,export_document,ollama_total_call_upper_bound,21.60320940008387,,0,0,export_document
7779,47.355890800012276,1,47.355890800012276,24,archive_report|add_package_01556|export_package_01057|load_package_06042|export_document|add_package_03922|export_package_02509|package_package_00370|add_package_05582|export_package_06252|generate_package_00599|package_package_07482|add_package_06766|export_package_08109|get_file_03742|package_package_07892|add_package_07268|convert_package_04538|add_package_08012|archive_package_06365|add_package_08172|archive_ticket_04942|alert_package_01823|get_document_04428,,,compact,8192,,0,,archive_ticket_04942,1,"{""capability"":""archive_ticket_04942""}",4,24,A3_diversity_union,3912,export_document-h2-en-1, 21,cpu:q4_ollama,53,,3565,1,export_document,ollama_total_call_upper_bound,47.355890800012276,,0,0,export_document
10412,63.92508909991011,1,63.92508909991011,32,archive_report|add_package_01556|export_package_01057|load_package_06042|export_document|add_package_03922|export_package_02509|package_package_00370|add_package_05582|export_package_06252|generate_package_00599|package_package_07482|add_package_06766|export_package_08109|get_file_03742|package_package_07892|add_package_07268|convert_package_04538|add_package_08012|archive_package_06365|add_package_08172|archive_ticket_04942|alert_package_01823|get_document_04428|alert_package_03715|archive_package_06000|alert_package_03822|archive_package_06650|alert_package_04300|build_document_01423|alert_package_04315|derive_package_02441,,,compact,8192,,0,,archive_package_06000,1,"{""capability"":""archive_package_06000""}",4,32,A3_diversity_union,5240,export_document-h2-en-1, 25,cpu:q4_ollama,53,,4789,1,export_document,ollama_total_call_upper_bound,63.92508909991011,,0,0,export_document
3928,0.0,0,0.0,12,update_issue|add_work_item_04125|create_work_item_05566|add_article_01448|archive_repo_01822|add_work_item_06196|add_article_01455|archive_work_item_04940|alert_work_item_02933|add_article_01821|archive_repo_03813|alert_work_item_07477,,,compact,8192,,0,,,0,"{""capability"":""""}",0,12,A3_diversity_union,0,create_issue-h1-en-1,,cpu:q4_ollama,53,,1811,0,create_issue,not_called_target_absent,0.0,,0,0,
5271,0.0,0,0.0,16,update_issue|add_work_item_04125|create_work_item_05566|add_article_01448|archive_repo_01822|add_work_item_06196|add_article_01455|archive_work_item_04940|alert_work_item_02933|add_article_01821|archive_repo_03813|alert_work_item_07477|build_work_item_02965|add_article_02613|archive_work_item_06921|alert_work_item_07981,,,compact,8192,,0,,,0,"{""capability"":""""}",0,16,A3_diversity_union,0,create_issue-h1-en-1,,cpu:q4_ollama,53,,2438,0,create_issue,not_called_target_absent,0.0,,0,0,
7940,0.0,0,0.0,24,update_issue|add_work_item_04125|create_work_item_05566|add_article_01448|archive_repo_01822|add_work_item_06196|add_article_01455|archive_work_item_04940|alert_work_item_02933|add_article_01821|archive_repo_03813|alert_work_item_07477|build_work_item_02965|add_article_02613|archive_work_item_06921|alert_work_item_07981|build_work_item_05152|add_article_03248|inspect_repo_03697|archive_work_item_00393|generate_work_item_02737|add_article_04230|archive_repo_03717|archive_work_item_03011,,,compact,8192,,0,,,0,"{""capability"":""""}",0,24,A3_diversity_union,0,create_issue-h1-en-1,,cpu:q4_ollama,53,,3679,0,create_issue,not_called_target_absent,0.0,,0,0,
10608,0.0,0,0.0,32,update_issue|add_work_item_04125|create_work_item_05566|add_article_01448|archive_repo_01822|add_work_item_06196|add_article_01455|archive_work_item_04940|alert_work_item_02933|add_article_01821|archive_repo_03813|alert_work_item_07477|build_work_item_02965|add_article_02613|archive_work_item_06921|alert_work_item_07981|build_work_item_05152|add_article_03248|inspect_repo_03697|archive_work_item_00393|generate_work_item_02737|add_article_04230|archive_repo_03717|archive_work_item_03011|generate_work_item_04932|add_article_04746|inspect_repo_03437|archive_work_item_03490|open_work_item_02777|add_article_05415|inspect_repo_06090|archive_work_item_03557,,,compact,8192,,0,,,0,"{""capability"":""""}",0,32,A3_diversity_union,0,create_issue-h1-en-1,,cpu:q4_ollama,53,,4921,0,create_issue,not_called_target_absent,0.0,,0,0,
3903,43.87022119993344,1,43.87022119993344,12,update_issue|add_issue_00942|erase_issue_00974|add_issue_01298|erase_issue_04374|add_issue_02471|erase_issue_02204|add_issue_03186|erase_issue_03274|add_issue_06438|erase_issue_02794|alert_issue_00946,,,compact,8192,,1,,update_issue,1,"{""capability"":""update_issue""}",3,12,A3_diversity_union,1971,update_issue-h2-en-1, 0,cpu:q4_ollama,53,,1776,1,update_issue,ollama_total_call_upper_bound,43.87022119993344,,0,0,update_issue
5213,22.15849110018462,1,22.15849110018462,16,update_issue|add_issue_00942|erase_issue_00974|add_issue_01298|erase_issue_04374|add_issue_02471|erase_issue_02204|add_issue_03186|erase_issue_03274|add_issue_06438|erase_issue_02794|alert_issue_00946|add_task_04226|erase_issue_02294|alert_issue_01253|add_task_04652,,,compact,8192,,1,,update_issue,1,"{""capability"":""update_issue""}",3,16,A3_diversity_union,2628,update_issue-h2-en-1, 0,cpu:q4_ollama,53,,2381,1,update_issue,ollama_total_call_upper_bound,22.15849110018462,,0,0,update_issue
7853,47.92665429995395,1,47.92665429995395,24,update_issue|add_issue_00942|erase_issue_00974|add_issue_01298|erase_issue_04374|add_issue_02471|erase_issue_02204|add_issue_03186|erase_issue_03274|add_issue_06438|erase_issue_02794|alert_issue_00946|add_task_04226|erase_issue_02294|alert_issue_01253|add_task_04652|erase_issue_03654|alert_issue_01452|add_task_07366|erase_issue_04877|alert_issue_04431|add_ticket_00022|erase_issue_00309|alert_issue_04781,,,compact,8192,,1,,update_issue,1,"{""capability"":""update_issue""}",3,24,A3_diversity_union,3947,update_issue-h2-en-1, 0,cpu:q4_ollama,53,,3596,1,update_issue,ollama_total_call_upper_bound,47.92665429995395,,0,0,update_issue
10503,65.3936437999364,1,65.3936437999364,32,update_issue|add_issue_00942|erase_issue_00974|add_issue_01298|erase_issue_04374|add_issue_02471|erase_issue_02204|add_issue_03186|erase_issue_03274|add_issue_06438|erase_issue_02794|alert_issue_00946|add_task_04226|erase_issue_02294|alert_issue_01253|add_task_04652|erase_issue_03654|alert_issue_01452|add_task_07366|erase_issue_04877|alert_issue_04431|add_ticket_00022|erase_issue_00309|alert_issue_04781|add_ticket_02546|erase_issue_01834|alert_issue_05150|add_ticket_04660|erase_issue_03020|alert_issue_05580|add_ticket_05846|convert_issue_04377,,,compact,8192,,1,,update_issue,1,"{""capability"":""update_issue""}",3,32,A3_diversity_union,5261,update_issue-h2-en-1, 0,cpu:q4_ollama,53,,4806,1,update_issue,ollama_total_call_upper_bound,65.3936437999364,,0,0,update_issue
3875,0.0,0,0.0,12,export_document|export_digest_01047|add_package_01556|locate_digest_03942|notify_user|add_artifact_02878|export_digest_01806|add_package_03922|get_digest_07042|add_digest_04036|add_artifact_05672|export_digest_04050,,,compact,8192,,0,,,0,"{""capability"":""""}",0,12,A3_diversity_union,0,create_report-h2-en-1,,cpu:q4_ollama,53,,1752,0,create_report,not_called_target_absent,0.0,,0,0,export_document
5178,0.0,0,0.0,16,export_document|export_digest_01047|add_package_01556|locate_digest_03942|notify_user|add_artifact_02878|export_digest_01806|add_package_03922|get_digest_07042|add_digest_04036|add_artifact_05672|export_digest_04050|add_package_05582|create_artifact_05742|add_digest_08106|add_artifact_05798,,,compact,8192,,0,,,0,"{""capability"":""""}",0,16,A3_diversity_union,0,create_report-h2-en-1,,cpu:q4_ollama,53,,2361,0,create_report,not_called_target_absent,0.0,,0,0,export_document
7811,0.0,0,0.0,24,export_document|export_digest_01047|add_package_01556|locate_digest_03942|notify_user|add_artifact_02878|export_digest_01806|add_package_03922|get_digest_07042|add_digest_04036|add_artifact_05672|export_digest_04050|add_package_05582|create_artifact_05742|add_digest_08106|add_artifact_05798|export_digest_06672|add_package_06766|build_digest_05592|alert_digest_00922|add_artifact_07242|convert_digest_01303|add_package_07268|parse_artifact_04437,,,compact,8192,,0,,,0,"{""capability"":""""}",0,24,A3_diversity_union,0,create_report-h2-en-1,,cpu:q4_ollama,53,,3579,0,create_report,not_called_target_absent,0.0,,0,0,export_document
10434,0.0,0,0.0,32,export_document|export_digest_01047|add_package_01556|locate_digest_03942|notify_user|add_artifact_02878|export_digest_01806|add_package_03922|get_digest_07042|add_digest_04036|add_artifact_05672|export_digest_04050|add_package_05582|create_artifact_05742|add_digest_08106|add_artifact_05798|export_digest_06672|add_package_06766|build_digest_05592|alert_digest_00922|add_artifact_07242|convert_digest_01303|add_package_07268|parse_artifact_04437|alert_digest_03815|convert_digest_05425|add_package_08012|render_digest_03587|alert_digest_05686|convert_digest_06037|add_package_08172|render_digest_01540,,,compact,8192,,0,,,0,"{""capability"":""""}",0,32,A3_diversity_union,0,create_report-h2-en-1,,cpu:q4_ollama,53,,4789,0,create_report,not_called_target_absent,0.0,,0,0,export_document
3863,48.01713219983503,1,48.01713219983503,12,archive_report|add_report_00318|add_analysis_03926|remove_report_00197|add_report_00860|add_analysis_04006|erase_report_03764|add_report_03235|add_analysis_05796|remove_report_07364|add_report_03397|add_analysis_06788,,,compact,8192,,1,,archive_report,1,"{""capability"":""archive_report""}",3,12,A3_diversity_union,1953,archive_report-h2-en-1, 0,cpu:q4_ollama,53,,1756,1,archive_report,ollama_total_call_upper_bound,48.01713219983503,remove_report_00197|remove_report_07364,0,1,archive_report
5177,25.221483800094575,1,25.221483800094575,16,archive_report|add_report_00318|add_analysis_03926|remove_report_00197|add_report_00860|add_analysis_04006|erase_report_03764|add_report_03235|add_analysis_05796|remove_report_07364|add_report_03397|add_analysis_06788|erase_report_02729|add_report_06953|add_analysis_07098|erase_report_01729,,,compact,8192,,0,,add_report_03397,1,"{""capability"":""add_report_03397""}",4,16,A3_diversity_union,2611,archive_report-h2-en-1, 10,cpu:q4_ollama,53,,2362,1,archive_report,ollama_total_call_upper_bound,25.221483800094575,remove_report_00197|remove_report_07364,0,1,archive_report
7797,51.932200900046155,1,51.932200900046155,24,archive_report|add_report_00318|add_analysis_03926|remove_report_00197|add_report_00860|add_analysis_04006|erase_report_03764|add_report_03235|add_analysis_05796|remove_report_07364|add_report_03397|add_analysis_06788|erase_report_02729|add_report_06953|add_analysis_07098|erase_report_01729|alert_report_00563|add_analysis_07826|remove_report_03038|alert_report_00651|add_digest_04036|erase_report_04766|alert_report_06791|add_digest_08106,,,compact,8192,,0,,add_report_03397,1,"{""capability"":""add_report_03397""}",4,24,A3_diversity_union,3926,archive_report-h2-en-1, 10,cpu:q4_ollama,53,,3573,1,archive_report,ollama_total_call_upper_bound,51.932200900046155,remove_report_00197|remove_report_07364|remove_report_03038,0,1,archive_report
