protocol_revision,model,case_id,case_class,seed,baseline,expected_initial_action,decision_target_action,predicted_action,mechanism_correct,recognized_insufficient,under_expansion,over_expansion,evidence_recall,task_success,answer,expected_answer,compact_tokens,visible_tokens,materialized_tokens,materialized_bytes,network_bytes,active_kv_bytes,expansions,explicit_expansions,pra_selected_chunks,round_trips,model_passes,decision_latency_seconds,answer_latency_seconds,decision_error,decision_raw,full_ceiling_eligible
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,23,PRA_PLUS_MODEL,SEARCH_RECORD,CONTINUE,CONTINUE,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,194,226,32,125,125,0,1,0,2,1,2,1.3816859999205917,1.5162984998896718,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,23,CCR_TOOL,SEARCH_RECORD,,RETRIEVE,1,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,194,434,233,931,931,0,1,1,0,1,2,1.5802762999664992,2.7649834000039846,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,37,FULL,SEARCH_RECORD,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,194,434,233,931,931,0,1,0,0,1,1,0.0,2.674143800046295,,,1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,37,COMPACT_ONLY,SEARCH_RECORD,,CONTINUE,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,194,194,0,0,0,0,0,0,0,0,1,0.0,1.0579583998769522,,,1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,37,PRA_AUTO,SEARCH_RECORD,,PRA_AUTO,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,194,226,32,125,125,0,1,0,2,1,1,0.0,1.5742042001802474,,,1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,37,MODEL_ESCALATION,SEARCH_RECORD,SEARCH_RECORD,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,194,194,0,0,0,0,0,0,0,0,2,1.6604248997755349,1.0579583998769522,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,37,PRA_PLUS_MODEL,SEARCH_RECORD,CONTINUE,CONTINUE,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,194,226,32,125,125,0,1,0,2,1,2,1.3435595999471843,1.5742042001802474,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,37,CCR_TOOL,SEARCH_RECORD,,RETRIEVE,1,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,194,434,233,931,931,0,1,1,0,1,2,1.4327861999627203,2.674143800046295,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,53,FULL,SEARCH_RECORD,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,194,434,233,931,931,0,1,0,0,1,1,0.0,2.783914800034836,,,1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,53,COMPACT_ONLY,SEARCH_RECORD,,CONTINUE,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,194,194,0,0,0,0,0,0,0,0,1,0.0,0.983665999956429,,,1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,53,PRA_AUTO,SEARCH_RECORD,,PRA_AUTO,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,194,226,32,125,125,0,1,0,2,1,1,0.0,1.5460924999788404,,,1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,53,MODEL_ESCALATION,SEARCH_RECORD,SEARCH_RECORD,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,194,194,0,0,0,0,0,0,0,0,2,1.6709948000498116,0.983665999956429,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,53,PRA_PLUS_MODEL,SEARCH_RECORD,CONTINUE,CONTINUE,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,194,226,32,125,125,0,1,0,2,1,2,1.3873854000121355,1.5460924999788404,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,53,CCR_TOOL,SEARCH_RECORD,,RETRIEVE,1,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,194,434,233,931,931,0,1,1,0,1,2,1.5543793998658657,2.783914800034836,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,71,FULL,SEARCH_RECORD,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,194,434,233,931,931,0,1,0,0,1,1,0.0,2.6715001999400556,,,1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,71,COMPACT_ONLY,SEARCH_RECORD,,CONTINUE,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,194,194,0,0,0,0,0,0,0,0,1,0.0,1.1522519001737237,,,1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,71,PRA_AUTO,SEARCH_RECORD,,PRA_AUTO,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,194,226,32,125,125,0,1,0,2,1,1,0.0,1.52670479984954,,,1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,71,MODEL_ESCALATION,SEARCH_RECORD,SEARCH_RECORD,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,194,194,0,0,0,0,0,0,0,0,2,1.5374522998463362,1.1522519001737237,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,71,PRA_PLUS_MODEL,SEARCH_RECORD,CONTINUE,CONTINUE,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,194,226,32,125,125,0,1,0,2,1,2,1.3385038000997156,1.52670479984954,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-identity,C4_SEARCH,71,CCR_TOOL,SEARCH_RECORD,,RETRIEVE,1,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,194,434,233,931,931,0,1,1,0,1,2,1.5604828000068665,2.6715001999400556,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,11,FULL,CALL_TOOL,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,173,335,0,0,0,0,0,0,0,0,1,0.0,3.5751159000210464,,,1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,11,COMPACT_ONLY,CALL_TOOL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,0,0,1,0.0,1.0394749999977648,,,1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,11,PRA_AUTO,CALL_TOOL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,2,0,1,0.0,1.0394749999977648,,,1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,11,MODEL_ESCALATION,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,0,0,2,1.5441614999435842,1.0394749999977648,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,11,PRA_PLUS_MODEL,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,2,0,2,1.5441614999435842,1.0394749999977648,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,11,CCR_TOOL,CALL_TOOL,,RETRIEVE,1,1,1,0,0,0,UNKNOWN,IDENTITY-03-OK,173,200,26,104,104,0,1,1,0,1,2,1.4714025999419391,1.531575899804011,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,23,FULL,CALL_TOOL,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,173,335,0,0,0,0,0,0,0,0,1,0.0,1.9823936999309808,,,1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,23,COMPACT_ONLY,CALL_TOOL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,0,0,1,0.0,1.101340299937874,,,1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,23,PRA_AUTO,CALL_TOOL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,2,0,1,0.0,1.101340299937874,,,1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,23,MODEL_ESCALATION,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,0,0,2,1.5492377001792192,1.101340299937874,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,23,PRA_PLUS_MODEL,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,2,0,2,1.5492377001792192,1.101340299937874,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,23,CCR_TOOL,CALL_TOOL,,RETRIEVE,1,1,1,0,0,0,UNKNOWN,IDENTITY-03-OK,173,200,26,104,104,0,1,1,0,1,2,1.4663444000761956,1.5141077998559922,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,37,FULL,CALL_TOOL,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,173,335,0,0,0,0,0,0,0,0,1,0.0,1.8948872000910342,,,1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,37,COMPACT_ONLY,CALL_TOOL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,0,0,1,0.0,1.0780484999995679,,,1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,37,PRA_AUTO,CALL_TOOL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,2,0,1,0.0,1.0780484999995679,,,1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,37,MODEL_ESCALATION,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,0,0,2,1.554796600015834,1.0780484999995679,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,37,PRA_PLUS_MODEL,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,2,0,2,1.554796600015834,1.0780484999995679,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,37,CCR_TOOL,CALL_TOOL,,RETRIEVE,1,1,1,0,0,0,UNKNOWN,IDENTITY-03-OK,173,200,26,104,104,0,1,1,0,1,2,1.430644700070843,1.5232148999348283,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,53,FULL,CALL_TOOL,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,173,335,0,0,0,0,0,0,0,0,1,0.0,2.0056519000791013,,,1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,53,COMPACT_ONLY,CALL_TOOL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,0,0,1,0.0,1.10517040011473,,,1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,53,PRA_AUTO,CALL_TOOL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,2,0,1,0.0,1.10517040011473,,,1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,53,MODEL_ESCALATION,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,0,0,2,1.5805136999115348,1.10517040011473,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,53,PRA_PLUS_MODEL,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,2,0,2,1.5805136999115348,1.10517040011473,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,53,CCR_TOOL,CALL_TOOL,,RETRIEVE,1,1,1,0,0,0,UNKNOWN,IDENTITY-03-OK,173,200,26,104,104,0,1,1,0,1,2,1.4351691999472678,1.509212899953127,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,71,FULL,CALL_TOOL,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,173,335,0,0,0,0,0,0,0,0,1,0.0,1.8793079999741167,,,1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,71,COMPACT_ONLY,CALL_TOOL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,0,0,1,0.0,1.078919499879703,,,1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,71,PRA_AUTO,CALL_TOOL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,2,0,1,0.0,1.078919499879703,,,1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,71,MODEL_ESCALATION,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,0,0,2,1.5791821000166237,1.078919499879703,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,71,PRA_PLUS_MODEL,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,173,173,0,0,0,0,0,0,2,0,2,1.5791821000166237,1.078919499879703,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-identity,C5_TOOL,71,CCR_TOOL,CALL_TOOL,,RETRIEVE,1,1,1,0,0,0,UNKNOWN,IDENTITY-03-OK,173,200,26,104,104,0,1,1,0,1,2,1.7925684999208897,1.300861099967733,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,11,FULL,CONTINUE,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,659,396,1581,1581,0,1,0,0,1,1,0.0,3.750500400085002,,,1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,11,COMPACT_ONLY,CONTINUE,,CONTINUE,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,0,0,1,0.0,1.4287713000085205,,,1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,11,PRA_AUTO,CONTINUE,,PRA_AUTO,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,2,0,1,0.0,1.4287713000085205,,,1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,11,MODEL_ESCALATION,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,0,0,2,1.6264242001343518,1.4287713000085205,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,11,PRA_PLUS_MODEL,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,2,0,2,1.6264242001343518,1.4287713000085205,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,11,CCR_TOOL,CONTINUE,,RETRIEVE,0,1,0,1,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,659,396,1581,1581,0,1,1,0,1,2,1.698009300045669,3.750500400085002,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,23,FULL,CONTINUE,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,659,396,1581,1581,0,1,0,0,1,1,0.0,3.7970598998945206,,,1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,23,COMPACT_ONLY,CONTINUE,,CONTINUE,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,0,0,1,0.0,1.4082754000555724,,,1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,23,PRA_AUTO,CONTINUE,,PRA_AUTO,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,2,0,1,0.0,1.4082754000555724,,,1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,23,MODEL_ESCALATION,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,0,0,2,1.6074866000562906,1.4082754000555724,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,23,PRA_PLUS_MODEL,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,2,0,2,1.6074866000562906,1.4082754000555724,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,23,CCR_TOOL,CONTINUE,,RETRIEVE,0,1,0,1,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,659,396,1581,1581,0,1,1,0,1,2,1.7019601000938565,3.7970598998945206,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,37,FULL,CONTINUE,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,659,396,1581,1581,0,1,0,0,1,1,0.0,3.767234700033441,,,1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,37,COMPACT_ONLY,CONTINUE,,CONTINUE,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,0,0,1,0.0,1.4150817999616265,,,1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,37,PRA_AUTO,CONTINUE,,PRA_AUTO,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,2,0,1,0.0,1.4150817999616265,,,1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,37,MODEL_ESCALATION,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,0,0,2,1.5955357998609543,1.4150817999616265,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,37,PRA_PLUS_MODEL,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,2,0,2,1.5955357998609543,1.4150817999616265,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,37,CCR_TOOL,CONTINUE,,RETRIEVE,0,1,0,1,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,659,396,1581,1581,0,1,1,0,1,2,1.6956616998650134,3.767234700033441,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,53,FULL,CONTINUE,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,659,396,1581,1581,0,1,0,0,1,1,0.0,3.8307633998338133,,,1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,53,COMPACT_ONLY,CONTINUE,,CONTINUE,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,0,0,1,0.0,1.4040848999284208,,,1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,53,PRA_AUTO,CONTINUE,,PRA_AUTO,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,2,0,1,0.0,1.4040848999284208,,,1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,53,MODEL_ESCALATION,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,0,0,2,1.6142039000988007,1.4040848999284208,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,53,PRA_PLUS_MODEL,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,2,0,2,1.6142039000988007,1.4040848999284208,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,53,CCR_TOOL,CONTINUE,,RETRIEVE,0,1,0,1,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,659,396,1581,1581,0,1,1,0,1,2,1.8272662998642772,3.8307633998338133,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,71,FULL,CONTINUE,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,659,396,1581,1581,0,1,0,0,1,1,0.0,3.8518668999895453,,,1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,71,COMPACT_ONLY,CONTINUE,,CONTINUE,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,0,0,1,0.0,1.4011760000139475,,,1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,71,PRA_AUTO,CONTINUE,,PRA_AUTO,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,2,0,1,0.0,1.4011760000139475,,,1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,71,MODEL_ESCALATION,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,0,0,2,1.5802116999402642,1.4011760000139475,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,71,PRA_PLUS_MODEL,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,263,0,0,0,0,0,0,2,0,2,1.5802116999402642,1.4011760000139475,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-support,C0_CONTINUE,71,CCR_TOOL,CONTINUE,,RETRIEVE,0,1,0,1,1,1,SUPPORT-04-OK,SUPPORT-04-OK,263,659,396,1581,1581,0,1,1,0,1,2,1.694870599778369,3.8518668999895453,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,11,FULL,MATERIALIZE_FULL,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,163,212,48,192,192,0,1,0,0,1,1,0.0,2.0181956000160426,,,1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,11,COMPACT_ONLY,MATERIALIZE_FULL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,0,0,1,0.0,1.0550798999611288,,,1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,11,PRA_AUTO,MATERIALIZE_FULL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,2,0,1,0.0,1.0550798999611288,,,1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,11,MODEL_ESCALATION,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,0,0,2,1.5510696000419557,1.0550798999611288,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,11,PRA_PLUS_MODEL,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,2,0,2,1.5510696000419557,1.0550798999611288,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,11,CCR_TOOL,MATERIALIZE_FULL,,RETRIEVE,1,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,163,212,48,192,192,0,1,1,0,1,2,1.4755122000351548,2.0181956000160426,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,23,FULL,MATERIALIZE_FULL,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,163,212,48,192,192,0,1,0,0,1,1,0.0,1.9474778000731021,,,1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,23,COMPACT_ONLY,MATERIALIZE_FULL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,0,0,1,0.0,1.0453454998787493,,,1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,23,PRA_AUTO,MATERIALIZE_FULL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,2,0,1,0.0,1.0453454998787493,,,1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,23,MODEL_ESCALATION,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,0,0,2,1.5116644001100212,1.0453454998787493,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
