partition,dataset,example_id,seed,root_mode,root_parent,entry_facet,root_available,K_search,B_ceiling,B_label,theta_edge,theta_goal,max_hops,strategy,different_facet_goal,goal_triggered,goal_correct,false_goal,goal_precision,terminal_parent,terminal_facet,terminal_classification,terminal_text,question,path,path_depth,stop_reason,visited,visited_count,frontier_size,nodes_expanded,raw_proposals,edge_admitted_candidates,duplicate_proposals,cycles_prevented,peak_frontier,goal_tests,goal_comparisons,adjacency_lookup_comparisons,native_dot_products,oracle_parent,oracle_recall,oracle_precision,complete_oracle,later_oracle_recall,chain_complete,search_seconds,goal_test_seconds,cpu_dedup_seconds,root_routing_seconds,graph_index_build_seconds,total_routing_seconds,candidate_tensor_bytes,logical_reference_tokens,logical_parent_count,conceptual_active_parent_count,conceptual_active_parent_fraction,materialized_parent_count,materialized_native_kv_tokens,active_native_kv_fraction,native_kv_bytes,peak_active_parent_count,query_facet_count,query_support_tokens,cpu_reference_cache_bytes,adjacency_cache_bytes,goal_cache_bytes,routing_cache_bytes,h2d_transfer_bytes,h2d_transfer_seconds,prep_baseline_gpu_allocated_bytes,prep_peak_gpu_allocated_bytes,prep_peak_gpu_reserved_bytes,search_peak_gpu_allocated_bytes,search_peak_gpu_reserved_bytes,active_kv_tokens,generation_performed,tpot,theta_edge_label,theta_goal_label,condition_id,root_count_requested
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,71,oracle,[0],"{""0"": 6}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,beam,False,1.0,0.0,1.0,0.0,11,6,false_semantic_closure,[source token span 2816:3072],Did they collected the two datasets?,"[0, 11]",1,goal,"[0, 21, 15, 17, 11]",5,1,1,11,4,0,0,1,4,28,23,581002816,[0],1.0,0.2,1.0,1.0,1.0,0.0007858999888412654,0.00027860002592206,7.399998139590025e-06,0.001262800011318177,2.301831700024195,2.3038804000243545,316,6026,24,5,0.20833333333333334,0,0,0.0,0,5,7,7,620984671,2304,672,2976,37293448,0.01418189995456487,45580288,315718144,367001600,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_beam_goal_calibration,1
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,71,oracle,[0],"{""0"": 6}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,beam,False,1.0,0.0,1.0,0.0,11,6,false_semantic_closure,[source token span 2816:3072],Did they collected the two datasets?,"[0, 11]",1,goal,"[0, 21, 15, 17, 11]",5,1,1,11,4,0,0,1,4,28,23,581002816,[0],1.0,0.2,1.0,1.0,1.0,0.0008067000308074057,0.00040199997602030635,6.799993570894003e-06,0.001262800011318177,2.301831700024195,2.3039012000663206,316,6026,24,5,0.20833333333333334,0,0,0.0,0,5,7,7,620984671,2304,672,2976,37293448,0.01418189995456487,45580288,315718144,367001600,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_beam_goal_calibration,1
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,71,oracle,[0],"{""0"": 6}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,beam,False,1.0,0.0,1.0,0.0,22,6,false_semantic_closure,[source token span 5632:5888],Did they collected the two datasets?,"[0, 21, 7, 8, 22]",4,goal,"[0, 21, 15, 17, 11, 4, 6, 7, 19, 8, 9, 3, 13, 10, 16, 22]",16,4,13,143,15,107,23,4,15,105,299,581002816,[0],1.0,0.0625,1.0,1.0,1.0,0.005433299986179918,0.0010214000940322876,0.00012260000221431255,0.001262800011318177,2.301831700024195,2.308527800021693,316,6026,24,16,0.6666666666666666,0,0,0.0,0,16,7,7,620984671,2304,672,2976,37293448,0.01418189995456487,45580288,315718144,367001600,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_beam_goal_calibration,1
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,71,oracle,[0],"{""0"": 6}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,beam,False,0.0,0.0,0.0,,,,no_terminal,,Did they collected the two datasets?,[],,max_hops,"[0, 21, 15, 17, 11, 4, 6, 7, 19, 8, 9, 3, 13, 10, 16, 22, 23]",17,4,13,143,16,107,23,4,16,112,299,581002816,[0],1.0,0.058823529411764705,1.0,1.0,1.0,0.006883799971546978,0.0011283999192528427,0.00013229995965957642,0.001262800011318177,2.301831700024195,2.30997830000706,316,6026,24,17,0.7083333333333334,0,0,0.0,0,17,7,7,620984671,2304,672,2976,37293448,0.01418189995456487,45580288,315718144,367001600,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_beam_goal_calibration,1
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,71,oracle,[0],"{""0"": 6}",1.0,11,,none,12.308167695999146,,4,beam,False,0.0,0.0,0.0,,,,no_terminal,,Did they collected the two datasets?,[],,max_hops,"[0, 21, 15, 17, 11, 4, 6, 7, 19, 8, 9, 3, 13, 10, 16, 22, 23]",17,4,13,143,16,107,23,4,16,112,299,581002816,[0],1.0,0.058823529411764705,1.0,1.0,1.0,0.007325700018554926,0.0012710998998954892,0.0001841000048443675,0.001262800011318177,2.301831700024195,2.310420200054068,316,6026,24,17,0.7083333333333334,0,0,0.0,0,17,7,7,620984671,2304,672,2976,37293448,0.01418189995456487,45580288,315718144,367001600,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_beam_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,breadth_first,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0005320000345818698,7.919996278360486e-05,8.899951353669167e-06,0.001180000021122396,1.86744230001932,1.8691543000750244,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,breadth_first,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0004722000448964536,7.98000255599618e-05,8.500006515532732e-06,0.001180000021122396,1.86744230001932,1.869094500085339,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,breadth_first,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0004685999592766166,7.949996506795287e-05,8.500006515532732e-06,0.001180000021122396,1.86744230001932,1.8690908999997191,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,breadth_first,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0004675000091083348,7.949996506795287e-05,8.500006515532732e-06,0.001180000021122396,1.86744230001932,1.8690898000495508,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,breadth_first,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0004659999976865947,7.92999635450542e-05,8.500006515532732e-06,0.001180000021122396,1.86744230001932,1.869088300038129,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,breadth_first,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0004683000151999295,8.00999696366489e-05,8.299946784973145e-06,0.001180000021122396,1.86744230001932,1.8690906000556424,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,,4,breadth_first,False,0.0,0.0,0.0,,,,no_terminal,,Is the improvement over state-of-the-art statistically significant?,[],,frontier_exhausted,"[0, 18, 3, 5, 15, 10, 1, 14, 13, 4, 16, 11, 12, 20, 19, 7, 6, 9, 2, 21, 8]",21,11,21,231,20,211,27,11,20,220,441,472453696,[0],1.0,0.047619047619047616,1.0,1.0,1.0,0.018549099972005934,0.0020895000197924674,0.00023520004469901323,0.001180000021122396,1.86744230001932,1.8871714000124484,308,5434,22,21,0.9545454545454546,0,0,0.0,0,21,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,best_first,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0014584999880753458,0.00021630001720041037,1.969997538253665e-05,0.001180000021122396,1.86744230001932,1.8700808000285178,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,best_first,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0007730000070296228,0.00010110001312568784,9.400013368576765e-06,0.001180000021122396,1.86744230001932,1.8693953000474721,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,best_first,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0005425999988801777,9.549997048452497e-05,7.599999662488699e-06,0.001180000021122396,1.86744230001932,1.8691649000393227,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,best_first,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0005113999941386282,0.00010110001312568784,7.499998901039362e-06,0.001180000021122396,1.86744230001932,1.8691337000345811,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,best_first,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0005056000081822276,8.060003165155649e-05,7.700000423938036e-06,0.001180000021122396,1.86744230001932,1.8691279000486247,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,best_first,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0005224999622441828,8.329999400302768e-05,7.099995855242014e-06,0.001180000021122396,1.86744230001932,1.8691448000026867,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Is the improvement over state-of-the-art statistically significant?,[],,frontier_exhausted,"[0, 18, 3, 5, 15, 10, 1, 14, 13, 4, 16, 11, 20, 12, 6, 7, 9, 19, 21, 8, 2]",21,14,21,231,20,211,30,14,20,220,441,472453696,[0],1.0,0.047619047619047616,1.0,1.0,1.0,0.009872099966742098,0.0014417998027056456,5.3199881222099066e-05,0.001180000021122396,1.86744230001932,1.8784944000071846,308,5434,22,21,0.9545454545454546,0,0,0.0,0,21,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,beam,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.00042910000775009394,7.409998215734959e-05,6.89999433234334e-06,0.001180000021122396,1.86744230001932,1.8690514000481926,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_beam_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,beam,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.00042349996510893106,7.399998139590025e-05,6.399990525096655e-06,0.001180000021122396,1.86744230001932,1.8690458000055514,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_beam_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,beam,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.00042210001265630126,7.33000342734158e-05,6.199989002197981e-06,0.001180000021122396,1.86744230001932,1.8690444000530988,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_beam_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,beam,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0004855000297538936,0.00011859997175633907,6.200047209858894e-06,0.001180000021122396,1.86744230001932,1.8691078000701964,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_beam_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,beam,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0012953999685123563,0.0002313999575562775,2.940004924312234e-05,0.001180000021122396,1.86744230001932,1.8699177000089549,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_beam_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,beam,False,1.0,0.0,1.0,0.0,18,7,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0010933000012300909,0.00017899996601045132,1.580000389367342e-05,0.001180000021122396,1.86744230001932,1.8697156000416726,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_beam_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,11,oracle,[0],"{""0"": 7}",1.0,11,,none,12.308167695999146,,4,beam,False,0.0,0.0,0.0,,,,no_terminal,,Is the improvement over state-of-the-art statistically significant?,[],,max_hops,"[0, 18, 3, 5, 15, 1, 14, 20, 11, 12, 10, 4, 6, 7, 16, 19, 9]",17,4,13,143,16,108,20,4,16,176,273,472453696,[0],1.0,0.058823529411764705,1.0,1.0,1.0,0.010324100032448769,0.001828900072723627,0.00033080001594498754,0.001180000021122396,1.86744230001932,1.8789464000728913,308,5434,22,17,0.7727272727272727,0,0,0.0,0,17,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_beam_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,breadth_first,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0008134999661706388,0.00012500002048909664,1.4699995517730713e-05,0.001004899968393147,1.86744230001932,1.8692606999538839,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,breadth_first,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0007788999937474728,0.0001175999641418457,1.3200042303651571e-05,0.001004899968393147,1.86744230001932,1.8692260999814607,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,breadth_first,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0006468999781645834,0.00010810000821948051,1.1899974197149277e-05,0.001004899968393147,1.86744230001932,1.8690940999658778,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,breadth_first,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0012923000031150877,0.0002098999684676528,2.0299979951232672e-05,0.001004899968393147,1.86744230001932,1.8697394999908283,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,breadth_first,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0006706999847665429,0.00011309998808428645,8.300004992634058e-06,0.001004899968393147,1.86744230001932,1.8691178999724798,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,breadth_first,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.00043289997847750783,7.650000043213367e-05,6.999995093792677e-06,0.001004899968393147,1.86744230001932,1.8688800999661908,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_breadth_first_goal_calibration,1
