model,dataset,example_id,condition,adaptive_channel,controller_seed_channels,reference_answer,selected_chunk_ids,evidence_recall,precision,mrr,gold_token_logprobs,gold_sequence_logprob,gold_mean_token_logprob,gold_first_token_probability,gold_first_token_rank,teacher_forced_seconds,direct_context_attention_mass,generated_answer,generation_seconds,em,f1,answer_contained,materialized_unique_tokens,native_kv_token_states,native_kv_bytes,active_kv_fraction,gold_logprob_delta_vs_disabled
smollm2_135m,qasper,1710.07960:0ba3ea93eef5660a79ea3c26c6a270eac32dfa4c,bounded_direct_context,semantic,semantic|semantic|semantic|semantic|semantic,no,,0.0,0.0,0.0,[-14.619379043579102],-14.619379043579102,-14.619379043579102,4.4759428874385776e-07,4188,1.8270253001246601,0.3214099109172821,"Bibliography:
- BIBREF0 .
- BIB",2.672706800047308,0.0,0.0,0.0,0,0,0,0.0,-0.10099601745605469
smollm2_135m,qasper,2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064,semantic,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=1024:1056|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=1312:1344|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=1344:1376|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=1280:1312,0.0,0.0,0.0,[-13.634796142578125],-13.634796142578125,-13.634796142578125,1.198072595798294e-06,3742,0.1661078000906855,,The following figure shows the results of the BERT model. The model,1.2353928000666201,0.0,0.0,0.0,128,512,393216,0.08333333333333333,0.7797670364379883
smollm2_135m,qasper,2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064,exact,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=1088:1120|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=1248:1280|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=0:32|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=1024:1056,0.5,0.25,0.3333333333333333,[-13.818299293518066],-13.818299293518066,-13.818299293518066,9.972147836379008e-07,3503,0.08009259984828532,,"The answer is no.

The reason is that BERT is",1.2073850999586284,0.0,0.18181818181818182,1.0,128,512,393216,0.08333333333333333,0.5962638854980469
smollm2_135m,qasper,2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064,bm25,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=512:544|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=224:256|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=544:576|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=192:224,0.5,0.5,0.5,[-14.106242179870605],-14.106242179870605,-14.106242179870605,7.477160579583142e-07,3648,0.07877880008891225,,"Answer: Yes, BERT is the best algorithm.

Question",1.2052986999042332,0.0,0.0,0.0,128,512,393216,0.08333333333333333,0.3083209991455078
smollm2_135m,qasper,2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064,approximate,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=0:32|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=128:160|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=1024:1056|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=1056:1088,1.0,0.5,1.0,[-13.542512893676758],-13.542512893676758,-13.542512893676758,1.3138968597559142e-06,3156,0.07892220001667738,,"The answer is no.

The reason is that BERT is",1.298541200114414,0.0,0.18181818181818182,1.0,128,512,393216,0.08333333333333333,0.8720502853393555
smollm2_135m,qasper,2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064,hybrid,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=128:160|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=448:480|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=160:192|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=480:512,1.0,0.5,1.0,[-13.935185432434082],-13.935185432434082,-13.935185432434082,8.872091825651296e-07,3536,0.08355119987390935,,The answer is no. BERT is not the best algorithm. It,1.2970380999613553,0.0,0.16666666666666669,1.0,128,512,393216,0.08333333333333333,0.47937774658203125
smollm2_135m,qasper,2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064,adaptive,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=1088:1120|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=1248:1280|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=0:32|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=1024:1056,0.5,0.25,0.3333333333333333,[-13.818299293518066],-13.818299293518066,-13.818299293518066,9.972147836379008e-07,3503,0.07792710000649095,,"The answer is no.

The reason is that BERT is",1.2234439998865128,0.0,0.18181818181818182,1.0,128,512,393216,0.08333333333333333,0.5962638854980469
smollm2_135m,qasper,2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064,oracle,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=128:160|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=0:32|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=32:64|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=64:96,1.0,1.0,1.0,[-14.074573516845703],-14.074573516845703,-14.074573516845703,7.717741254964494e-07,3349,0.07906509982421994,,"Answer: Yes.

Question: What is the best performance of",1.215607700170949,0.0,0.0,0.0,128,512,393216,0.08333333333333333,0.33998966217041016
smollm2_135m,qasper,2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064,disabled,exact,exact|exact|exact|exact|exact,no,,0.0,0.0,0.0,[-14.414563179016113],-14.414563179016113,-14.414563179016113,5.493316166393925e-07,3578,0.07998199993744493,,"Answer: Yes.
Question: What is the best performance of BERT",1.2100615999661386,0.0,0.0,0.0,0,0,0,0.0,0.0
smollm2_135m,qasper,2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064,shuffled,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=1280:1312|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=576:608|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=416:448|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=1056:1088,0.0,0.0,0.0,[-13.987926483154297],-13.987926483154297,-13.987926483154297,8.416286050305644e-07,3605,0.08591589983552694,,"The answer is no, because the algorithm is not a perfect algorithm,",1.3047040000092238,0.0,0.15384615384615385,1.0,128,512,393216,0.08333333333333333,0.4266366958618164
smollm2_135m,qasper,2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064,irrelevant,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=320:352|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=352:384|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=384:416|benchmark://qasper/2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064#chunk=416:448,0.0,0.0,0.0,[-14.382037162780762],-14.382037162780762,-14.382037162780762,5.67492918435164e-07,4008,0.08052780013531446,,"The answer is no.

The results of the BERT algorithm",1.26778329978697,0.0,0.18181818181818182,1.0,128,512,393216,0.08333333333333333,0.03252601623535156
smollm2_135m,qasper,2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064,empty,exact,exact|exact|exact|exact|exact,no,,0.0,0.0,0.0,[-14.414563179016113],-14.414563179016113,-14.414563179016113,5.493316166393925e-07,3578,0.07246339996345341,,"Answer: Yes.
Question: What is the best performance of BERT",1.0956884999759495,0.0,0.0,0.0,0,0,0,0.0,0.0
smollm2_135m,qasper,2003.03106:c0bee6539eb6956a7347daa9d2419b367bd02064,bounded_direct_context,exact,exact|exact|exact|exact|exact,no,,0.0,0.0,0.0,[-15.713011741638184],-15.713011741638184,-15.713011741638184,1.4994283503710903e-07,8707,1.7820528999436647,0.39073726534843445,"The next section describes the BERT-based model, which is the basis",2.665155299939215,0.0,0.0,0.0,0,0,0,0.0,-1.2984485626220703
smollm2_135m,qasper,2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380,semantic,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=608:640|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=544:576|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=576:608|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=512:544,0.0,0.0,0.0,[-10.987391471862793],-10.987391471862793,-10.987391471862793,1.691362376732286e-05,645,0.21431479998864233,,The answer is no. The model is not a good fit for the,1.2456128001213074,0.0,0.0,0.0,128,512,393216,0.08333333333333333,0.1203460693359375
smollm2_135m,qasper,2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380,exact,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=1024:1056|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=1088:1120|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=1120:1152|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=1152:1184,0.0,0.0,0.0,[-11.136679649353027],-11.136679649353027,-11.136679649353027,1.4568052392860409e-05,805,0.07989329984411597,,"The paper is a summary of the results of the model, and the",1.3584054000675678,0.0,0.0,0.0,128,512,393216,0.08333333333333333,-0.028942108154296875
smollm2_135m,qasper,2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380,bm25,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=448:480|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=992:1024|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=1056:1088|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=1088:1120,0.0,0.0,0.0,[-11.215076446533203],-11.215076446533203,-11.215076446533203,1.3469581062963698e-05,961,0.09279899997636676,,"The model is a model of the target language, and the target language",1.3780684999655932,0.0,0.0,0.0,128,512,393216,0.08333333333333333,-0.10733890533447266
smollm2_135m,qasper,2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380,approximate,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=1216:1248|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=1248:1280|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=1024:1056|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=1152:1184,0.0,0.0,0.0,[-11.253080368041992],-11.253080368041992,-11.253080368041992,1.2967287148057949e-05,857,0.09440339985303581,,The paper is a summary of the results of the model. The paper,1.4037997999694198,0.0,0.0,0.0,128,512,393216,0.08333333333333333,-0.14534282684326172
smollm2_135m,qasper,2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380,hybrid,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=1408:1440|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=640:672|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=1312:1344|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=1344:1376,0.0,0.0,0.0,[-11.280739784240723],-11.280739784240723,-11.280739784240723,1.2613541002792772e-05,783,0.08757730014622211,,"The model is a simple one, but it is a very simple model",1.38620899990201,0.0,0.0,0.0,128,512,393216,0.08333333333333333,-0.1730022430419922
smollm2_135m,qasper,2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380,adaptive,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=608:640|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=544:576|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=576:608|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=512:544,0.0,0.0,0.0,[-10.987391471862793],-10.987391471862793,-10.987391471862793,1.691362376732286e-05,645,0.0896692001260817,,The answer is no. The model is not a good fit for the,1.382293799892068,0.0,0.0,0.0,128,512,393216,0.08333333333333333,0.1203460693359375
smollm2_135m,qasper,2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380,oracle,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=0:32|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=32:64|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=64:96|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=96:128,1.0,0.75,1.0,[-11.286087036132812],-11.286087036132812,-11.286087036132812,1.2546271136670839e-05,735,0.09121869993396103,,The paper is a summary of the results of the model. The paper,1.4923517999704927,0.0,0.0,0.0,128,512,393216,0.08333333333333333,-0.17834949493408203
smollm2_135m,qasper,2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380,disabled,semantic,semantic|semantic|semantic|semantic|semantic,yes,,0.0,0.0,0.0,[-11.10773754119873],-11.10773754119873,-11.10773754119873,1.4995848687249236e-05,603,0.07682249997742474,,Question: Does the paper report the performance of the model for each individual language,1.1903108998667449,0.0,0.0,0.0,0,0,0,0.0,0.0
smollm2_135m,qasper,2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380,shuffled,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=1216:1248|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=832:864|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=1024:1056|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=448:480,0.0,0.0,0.0,[-11.420888900756836],-11.420888900756836,-11.420888900756836,1.0964047760353424e-05,940,0.08679460012353957,,"The paper is a summary of the results of the model, and the",1.3961916000116616,0.0,0.0,0.0,128,512,393216,0.08333333333333333,-0.31315135955810547
smollm2_135m,qasper,2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380,irrelevant,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=96:128|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=128:160|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=160:192|benchmark://qasper/2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380#chunk=192:224,0.0,0.0,0.0,[-11.260627746582031],-11.260627746582031,-11.260627746582031,1.2869791135017294e-05,698,0.08530030003748834,,The paper is a summary of the results of the model. The paper,1.3918608999811113,0.0,0.0,0.0,128,512,393216,0.08333333333333333,-0.15289020538330078
smollm2_135m,qasper,2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380,empty,semantic,semantic|semantic|semantic|semantic|semantic,yes,,0.0,0.0,0.0,[-11.10773754119873],-11.10773754119873,-11.10773754119873,1.4995848687249236e-05,603,0.07814239989966154,,Question: Does the paper report the performance of the model for each individual language,1.2115964000113308,0.0,0.0,0.0,0,0,0,0.0,0.0
smollm2_135m,qasper,2003.08385:35b3ce3a7499070e9b280f52e2cb0c29b0745380,bounded_direct_context,semantic,semantic|semantic|semantic|semantic|semantic,yes,,0.0,0.0,0.0,[-11.805926322937012],-11.805926322937012,-11.805926322937012,7.460213055310305e-06,1039,1.8197028001304716,0.36468029022216797,"Answer: Yes.
Question: Does the model have a single target?",2.723605499835685,0.0,0.18181818181818182,1.0,0,0,0,0.0,-0.6981887817382812
smollm2_135m,qasper,2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b,semantic,hybrid,hybrid|hybrid|hybrid|hybrid|hybrid,no,benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=64:96|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=128:160|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=224:256|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=192:224,1.0,0.5,1.0,[-14.4277925491333],-14.4277925491333,-14.4277925491333,5.421120476967189e-07,4275,0.15543580008670688,,"The answer is no.

The premise and hypothesis are not the",1.2530439000111073,0.0,0.16666666666666669,1.0,128,512,393216,0.08333333333333333,-0.17705917358398438
smollm2_135m,qasper,2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b,exact,hybrid,hybrid|hybrid|hybrid|hybrid|hybrid,no,benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=160:192|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=320:352|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=0:32|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=128:160,1.0,0.5,0.3333333333333333,[-14.302831649780273],-14.302831649780273,-14.302831649780273,6.142697088762361e-07,4536,0.08117730007506907,,"The answer is no.

The premise and hypothesis are not the",1.229304099921137,0.0,0.16666666666666669,1.0,128,512,393216,0.08333333333333333,-0.05209827423095703
smollm2_135m,qasper,2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b,bm25,hybrid,hybrid|hybrid|hybrid|hybrid|hybrid,no,benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=64:96|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=192:224|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=32:64|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=224:256,1.0,0.5,1.0,[-14.447203636169434],-14.447203636169434,-14.447203636169434,5.316907163432916e-07,4295,0.08324189996346831,,Question: Do they recommend translating the premise and hypothesis separately?,1.2541489000432193,0.0,0.0,0.0,128,512,393216,0.08333333333333333,-0.1964702606201172
smollm2_135m,qasper,2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b,approximate,hybrid,hybrid|hybrid|hybrid|hybrid|hybrid,no,benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=192:224|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=352:384|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=0:32|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=1056:1088,1.0,0.25,0.3333333333333333,[-14.677906036376953],-14.677906036376953,-14.677906036376953,4.221496112677414e-07,5130,0.07962009985931218,,The following is a list of the most common questions that we receive.,1.3113985999953002,0.0,0.0,0.0,128,512,393216,0.08333333333333333,-0.4271726608276367
smollm2_135m,qasper,2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b,hybrid,hybrid,hybrid|hybrid|hybrid|hybrid|hybrid,no,benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=64:96|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=192:224|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=224:256|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=32:64,1.0,0.5,1.0,[-14.447203636169434],-14.447203636169434,-14.447203636169434,5.316907163432916e-07,4295,0.08240689989179373,,Question: Do they recommend translating the premise and hypothesis separately?,1.2546436998527497,0.0,0.0,0.0,128,512,393216,0.08333333333333333,-0.1964702606201172
smollm2_135m,qasper,2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b,adaptive,hybrid,hybrid|hybrid|hybrid|hybrid|hybrid,no,benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=64:96|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=192:224|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=224:256|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=32:64,1.0,0.5,1.0,[-14.447203636169434],-14.447203636169434,-14.447203636169434,5.316907163432916e-07,4295,0.08497299998998642,,Question: Do they recommend translating the premise and hypothesis separately?,1.24238789989613,0.0,0.0,0.0,128,512,393216,0.08333333333333333,-0.1964702606201172
smollm2_135m,qasper,2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b,oracle,hybrid,hybrid|hybrid|hybrid|hybrid|hybrid,no,benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=0:32|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=32:64|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=64:96|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=96:128,1.0,1.0,1.0,[-14.205072402954102],-14.205072402954102,-14.205072402954102,6.773533982595836e-07,4006,0.08257499989122152,,Question: Do they recommend translating the premise and hypothesis separately?,1.3048072000965476,0.0,0.0,0.0,128,512,393216,0.08333333333333333,0.045660972595214844
smollm2_135m,qasper,2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b,disabled,hybrid,hybrid|hybrid|hybrid|hybrid|hybrid,no,,0.0,0.0,0.0,[-14.250733375549316],-14.250733375549316,-14.250733375549316,6.4712037328718e-07,3790,0.07135209999978542,,Question: Do they recommend translating the premise and hypothesis separately?,1.1147785999346524,0.0,0.0,0.0,0,0,0,0.0,0.0
smollm2_135m,qasper,2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b,shuffled,hybrid,hybrid|hybrid|hybrid|hybrid|hybrid,no,benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=576:608|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=1088:1120|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=832:864|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=1184:1216,0.0,0.0,0.0,[-14.097993850708008],-14.097993850708008,-14.097993850708008,7.539089210695238e-07,4431,0.08310040016658604,,The following is a list of the most common questions we receive from our,1.2601767999585718,0.0,0.0,0.0,128,512,393216,0.08333333333333333,0.1527395248413086
smollm2_135m,qasper,2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b,irrelevant,hybrid,hybrid|hybrid|hybrid|hybrid|hybrid,no,benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=160:192|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=256:288|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=288:320|benchmark://qasper/2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b#chunk=320:352,0.0,0.0,0.0,[-14.542427062988281],-14.542427062988281,-14.542427062988281,4.833971729567565e-07,5103,0.08228630013763905,,The answer is no. The premise and hypothesis are not the same.,1.2851155998650938,0.0,0.15384615384615385,1.0,128,512,393216,0.08333333333333333,-0.29169368743896484
smollm2_135m,qasper,2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b,empty,hybrid,hybrid|hybrid|hybrid|hybrid|hybrid,no,,0.0,0.0,0.0,[-14.250733375549316],-14.250733375549316,-14.250733375549316,6.4712037328718e-07,3790,0.07409720006398857,,Question: Do they recommend translating the premise and hypothesis separately?,1.1573173000942916,0.0,0.0,0.0,0,0,0,0.0,0.0
smollm2_135m,qasper,2004.04721:0737954caf66f2b4c898b356d2a3c43748b9706b,bounded_direct_context,hybrid,hybrid|hybrid|hybrid|hybrid|hybrid,no,,0.0,0.0,0.0,[-14.452794075012207],-14.452794075012207,-14.452794075012207,5.287267867970513e-07,5851,1.784305299865082,0.3615087568759918,"question: Do they recommend translating the premise and hypothesis together?
question:",2.7210136000066996,0.0,0.0,0.0,0,0,0,0.0,-0.20206069946289062
smollm2_135m,qasper,2002.01320:8dc707a0daf7bff61a97d9d854283e65c0c85064,semantic,bm25,bm25|bm25|bm25|bm25|bm25,no,benchmark://qasper/2002.01320:8dc707a0daf7bff61a97d9d854283e65c0c85064#chunk=1408:1440|benchmark://qasper/2002.01320:8dc707a0daf7bff61a97d9d854283e65c0c85064#chunk=1280:1312|benchmark://qasper/2002.01320:8dc707a0daf7bff61a97d9d854283e65c0c85064#chunk=1152:1184|benchmark://qasper/2002.01320:8dc707a0daf7bff61a97d9d854283e65c0c85064#chunk=1184:1216,0.0,0.0,0.0,[-13.053166389465332],-13.053166389465332,-13.053166389465332,2.1432945231936174e-06,2176,0.20343410014174879,,"The answer is yes.

The 11 languages in the",1.3200241001322865,0.0,0.0,0.0,128,512,393216,0.08333333333333333,0.6912040710449219
