dataset,example_id,partition,question_type,annotated_hops,graph_type,seed,node_id,role,annotated_step,semantic_best_rank,lexical_rank,winning_facet,winning_scale,winning_token_start,winning_token_end,winning_question_offset,winning_decoded_span,target_score,best_distractor_score,oracle_margin,facet_count,score_seconds
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,23,2,intermediate,2,1,9,0,global,42,43,32,When was the region immediately north of the area where the country that released Atalia is located and the Persian Gulf established?,0.05735889822244644,-0.05440814048051834,0.11176703870296478,95,0.003625100012868643
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,23,3,intermediate,3,3,7,21,1,30,31,20,Persian,0.06070395186543465,0.16410045325756073,-0.10339650139212608,95,0.003625100012868643
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,23,4,terminal,4,12,6,1,1,10,11,0,When,-0.026349667459726334,0.22367829084396362,-0.25002795830368996,95,0.003625100012868643
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,37,1,root,1,2,12,1,1,10,11,0,When,-0.11517846584320068,-0.05229154974222183,-0.06288691610097885,95,0.003673099970910698
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,37,2,intermediate,2,1,9,0,global,42,43,32,When was the region immediately north of the area where the country that released Atalia is located and the Persian Gulf established?,-0.5369200706481934,-0.5471317768096924,0.010211706161499023,95,0.003673099970910698
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,37,3,intermediate,3,3,7,8,1,17,18,7,the,-0.09348966181278229,-0.04724780470132828,-0.04624185711145401,95,0.003673099970910698
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,37,4,terminal,4,8,6,1,1,10,11,0,When,-0.20253165066242218,-0.05229154974222183,-0.15024010092020035,95,0.003673099970910698
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,53,1,root,1,1,12,2,1,11,12,1,was,0.08496098220348358,0.08373542129993439,0.0012255609035491943,95,0.003662400005850941
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,53,2,intermediate,2,1,9,0,global,42,43,32,When was the region immediately north of the area where the country that released Atalia is located and the Persian Gulf established?,0.019649626687169075,-0.07462295144796371,0.09427257813513279,95,0.003662400005850941
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,53,3,intermediate,3,2,7,6,1,15,16,5,north,0.11417386680841446,0.14389128983020782,-0.029717423021793365,95,0.003662400005850941
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,53,4,terminal,4,9,6,1,1,10,11,0,When,0.008094564080238342,0.19218161702156067,-0.18408705294132233,95,0.003662400005850941
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,71,1,root,1,3,12,1,1,10,11,0,When,0.024686122313141823,0.12241750210523605,-0.09773137979209423,95,0.00363279995508492
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,71,2,intermediate,2,1,9,4,1,13,14,3,region,0.062335237860679626,0.04081273451447487,0.021522503346204758,95,0.00363279995508492
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,71,3,intermediate,3,4,7,7,1,16,17,6,of,0.0020529255270957947,0.15157145261764526,-0.14951852709054947,95,0.00363279995508492
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,71,4,terminal,4,11,6,1,1,10,11,0,When,-0.12474443018436432,0.12241750210523605,-0.24716193228960037,95,0.00363279995508492
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,11,1,root,1,1,2,0,global,41,42,31,When was the region immediately north of the region of the country in Strangers No More and the Persian Gulf established?,-0.2523369789123535,-0.2697334885597229,0.017396509647369385,90,0.0015844000154174864
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,11,2,intermediate,2,2,9,3,1,12,13,2,the,0.06311200559139252,0.10075981169939041,-0.037647806107997894,90,0.0015844000154174864
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,11,3,intermediate,3,8,3,5,1,14,15,4,immediately,-0.11269067227840424,0.08648703247308731,-0.19917770475149155,90,0.0015844000154174864
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,11,4,terminal,4,2,5,16,1,25,26,15,No,0.1436643749475479,0.22431594133377075,-0.08065156638622284,90,0.0015844000154174864
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,23,1,root,1,1,2,1,1,10,11,0,When,0.22677300870418549,0.10614348202943802,0.12062952667474747,90,0.003831499954685569
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,23,2,intermediate,2,1,9,3,1,12,13,2,the,-0.03567477688193321,-0.037376612424850464,0.0017018355429172516,90,0.003831499954685569
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,23,3,intermediate,3,5,3,16,1,25,26,15,No,0.13164278864860535,0.2569745182991028,-0.12533172965049744,90,0.003831499954685569
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,23,4,terminal,4,6,5,16,1,25,26,15,No,0.13084891438484192,0.2569745182991028,-0.12612560391426086,90,0.003831499954685569
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,37,1,root,1,1,2,1,1,10,11,0,When,-0.08832452446222305,-0.1140303686261177,0.025705844163894653,90,0.0038436000468209386
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,37,2,intermediate,2,1,9,0,global,41,42,31,When was the region immediately north of the region of the country in Strangers No More and the Persian Gulf established?,-0.6295515298843384,-0.6395851373672485,0.010033607482910156,90,0.0038436000468209386
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,37,3,intermediate,3,2,3,37,2,23,25,13,Strangers,-0.10395052284002304,-0.09332330524921417,-0.010627217590808868,90,0.0038436000468209386
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,37,4,terminal,4,5,5,1,1,10,11,0,When,-0.1799861192703247,-0.08832452446222305,-0.09166159480810165,90,0.0038436000468209386
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,53,1,root,1,1,2,0,global,41,42,31,When was the region immediately north of the region of the country in Strangers No More and the Persian Gulf established?,-0.09606204181909561,-0.12740007042884827,0.031338028609752655,90,0.004438999982085079
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,53,2,intermediate,2,3,9,0,global,41,42,31,When was the region immediately north of the region of the country in Strangers No More and the Persian Gulf established?,-0.16297313570976257,-0.09606204181909561,-0.06691109389066696,90,0.004438999982085079
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,53,3,intermediate,3,7,3,16,1,25,26,15,No,0.05661826953291893,0.1786481738090515,-0.12202990427613258,90,0.004438999982085079
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,53,4,terminal,4,2,5,16,1,25,26,15,No,0.14605766534805298,0.1786481738090515,-0.032590508460998535,90,0.004438999982085079
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,71,1,root,1,1,2,15,1,24,25,14,angers,0.17453211545944214,0.14680981636047363,0.027722299098968506,90,0.004557700012810528
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,71,2,intermediate,2,1,9,14,1,23,24,13,Str,-0.06581613421440125,-0.06648248434066772,0.0006663501262664795,90,0.004557700012810528
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,71,3,intermediate,3,8,3,8,1,17,18,7,the,-0.07890477776527405,0.05508650094270706,-0.1339912787079811,90,0.004557700012810528
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,71,4,terminal,4,4,5,16,1,25,26,15,No,0.1875329613685608,0.30732059478759766,-0.11978763341903687,90,0.004557700012810528
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,11,1,root,1,2,3,1,1,10,11,0,When,-0.0008879825472831726,0.12878668308258057,-0.12967466562986374,100,0.0015240999637171626
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,11,2,intermediate,2,1,19,8,1,17,18,7,the,0.1264328956604004,0.11527377367019653,0.011159121990203857,100,0.0015240999637171626
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,11,3,intermediate,3,9,14,25,1,34,35,24,?,-0.30391234159469604,0.009577024728059769,-0.3134893663227558,100,0.0015240999637171626
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,11,4,terminal,4,1,18,8,1,17,18,7,the,0.1264328956604004,0.11527377367019653,0.011159121990203857,100,0.0015240999637171626
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,23,1,root,1,2,3,1,1,10,11,0,When,0.07860223948955536,0.1836475431919098,-0.10504530370235443,100,0.003548800013959408
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,23,2,intermediate,2,1,19,21,1,30,31,20,the,0.1667194962501526,0.15166595578193665,0.015053540468215942,100,0.003548800013959408
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,23,3,intermediate,3,6,14,1,1,10,11,0,When,0.014154268428683281,0.1836475431919098,-0.1694932747632265,100,0.003548800013959408
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,23,4,terminal,4,1,18,21,1,30,31,20,the,0.1667194962501526,0.15166595578193665,0.015053540468215942,100,0.003548800013959408
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,37,1,root,1,2,3,18,1,27,28,17,took,-0.4454178214073181,-0.4264019727706909,-0.019015848636627197,100,0.003561600053217262
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,37,2,intermediate,2,1,19,12,1,21,22,11,region,-0.1206558346748352,-0.1283271312713623,0.0076712965965271,100,0.003561600053217262
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,37,3,intermediate,3,3,14,1,1,10,11,0,When,-0.1792137324810028,-0.10154496133327484,-0.07766877114772797,100,0.003561600053217262
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,37,4,terminal,4,4,18,19,1,28,29,18,place,-0.4168629050254822,-0.37057533860206604,-0.04628756642341614,100,0.003561600053217262
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,53,1,root,1,2,3,1,1,10,11,0,When,0.1290048360824585,0.2735891044139862,-0.1445842683315277,100,0.0036373999901115894
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,53,2,intermediate,2,2,19,0,global,43,44,33,When was the region that lies to the north of the region where Strangers No More took place and the Persian Gulf created?,-0.1225062757730484,0.04925216734409332,-0.17175844311714172,100,0.0036373999901115894
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,53,3,intermediate,3,6,14,1,1,10,11,0,When,0.03849341347813606,0.2735891044139862,-0.23509569093585014,100,0.0036373999901115894
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,53,4,terminal,4,2,18,3,1,12,13,2,the,0.02442118152976036,0.10380551218986511,-0.07938433066010475,100,0.0036373999901115894
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,71,1,root,1,3,3,1,1,10,11,0,When,-0.035913094878196716,0.0903475284576416,-0.12626062333583832,100,0.00408330000936985
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,71,2,intermediate,2,1,19,19,1,28,29,18,place,-0.09635205566883087,-0.10998906195163727,0.013637006282806396,100,0.00408330000936985
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,71,3,intermediate,3,4,14,16,1,25,26,15,No,0.005232695490121841,0.16351458430290222,-0.15828188881278038,100,0.00408330000936985
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,71,4,terminal,4,1,18,19,1,28,29,18,place,-0.09635205566883087,-0.10998906195163727,0.013637006282806396,100,0.00408330000936985
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,11,1,root,1,6,1,15,1,24,25,14,.,-0.11028653383255005,0.048531994223594666,-0.15881852805614471,125,0.0017861000378616154
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,11,2,intermediate,2,1,5,0,global,48,49,38,The country that Eyal Golan is from lies within a certain region. When was the area that lies immediately to the north of that region established?,-0.23925858736038208,-0.2817285656929016,0.04246997833251953,125,0.0017861000378616154
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,11,3,intermediate,3,7,1,12,1,21,22,11,a,-0.11290570348501205,0.24680447578430176,-0.3597101792693138,125,0.0017861000378616154
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,11,4,terminal,4,9,15,5,1,14,15,4,yal,-0.2457132637500763,-0.038263581693172455,-0.20744968205690384,125,0.0017861000378616154
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,23,1,root,1,1,1,1,1,10,11,0,The,0.10450197756290436,0.08725428581237793,0.017247691750526428,125,0.004464500001631677
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,23,2,intermediate,2,1,5,0,global,48,49,38,The country that Eyal Golan is from lies within a certain region. When was the area that lies immediately to the north of that region established?,-0.057641319930553436,-0.12406210601329803,0.0664207860827446,125,0.004464500001631677
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,23,3,intermediate,3,4,1,6,1,15,16,5,G,-0.19819270074367523,-0.16583716869354248,-0.03235553205013275,125,0.004464500001631677
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,23,4,terminal,4,8,15,17,1,26,27,16,was,-0.08647003769874573,0.15206995606422424,-0.23853999376296997,125,0.004464500001631677
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,37,1,root,1,1,1,8,1,17,18,7,is,-0.3380891680717468,-0.36332300305366516,0.025233834981918335,125,0.004262999980710447
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,37,2,intermediate,2,1,5,0,global,48,49,38,The country that Eyal Golan is from lies within a certain region. When was the area that lies immediately to the north of that region established?,-0.6157573461532593,-0.6395672559738159,0.02380990982055664,125,0.004262999980710447
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,37,3,intermediate,3,2,1,6,1,15,16,5,G,-0.21209457516670227,-0.18445353209972382,-0.027641043066978455,125,0.004262999980710447
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,37,4,terminal,4,8,15,31,2,10,12,0,The country,-0.3592666983604431,-0.27215898036956787,-0.08710771799087524,125,0.004262999980710447
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,53,1,root,1,1,1,1,1,10,11,0,The,0.12625686824321747,0.11986105889081955,0.006395809352397919,125,0.004605599970091134
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,53,2,intermediate,2,1,5,0,global,48,49,38,The country that Eyal Golan is from lies within a certain region. When was the area that lies immediately to the north of that region established?,-0.09707014262676239,-0.13582682609558105,0.038756683468818665,125,0.004605599970091134
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,53,3,intermediate,3,6,1,6,1,15,16,5,G,0.0625489205121994,0.17914529144763947,-0.11659637093544006,125,0.004605599970091134
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,53,4,terminal,4,10,15,17,1,26,27,16,was,-0.1563497632741928,0.05928090959787369,-0.2156306728720665,125,0.004605599970091134
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,71,1,root,1,2,1,30,1,39,40,29,?,0.055970799177885056,0.1160755455493927,-0.060104746371507645,125,0.004295899998396635
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,71,2,intermediate,2,1,5,0,global,48,49,38,The country that Eyal Golan is from lies within a certain region. When was the area that lies immediately to the north of that region established?,-0.3370165228843689,-0.3654141426086426,0.02839761972427368,125,0.004295899998396635
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,71,3,intermediate,3,6,1,4,1,13,14,3,E,-0.20165853202342987,-0.12700574100017548,-0.0746527910232544,125,0.004295899998396635
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,71,4,terminal,4,10,15,4,1,13,14,3,E,-0.26552367210388184,-0.12700574100017548,-0.13851793110370636,125,0.004295899998396635
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,11,1,root,1,1,4,0,global,41,42,31,When was the region that lies to the north of where Eyal Golan is located and the Persian Gulf created?,-0.028991039842367172,-0.15826281905174255,0.12927177920937538,90,0.0015225999522954226
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,11,2,intermediate,2,1,9,1,1,10,11,0,When,0.08298568427562714,-0.005078122019767761,0.0880638062953949,90,0.0015225999522954226
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,11,3,intermediate,3,5,14,14,1,23,24,13,G,-0.24292728304862976,-0.08170319348573685,-0.1612240895628929,90,0.0015225999522954226
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,11,4,terminal,4,3,12,1,1,10,11,0,When,-0.006108149886131287,0.08298568427562714,-0.08909383416175842,90,0.0015225999522954226
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,23,1,root,1,1,4,0,global,41,42,31,When was the region that lies to the north of where Eyal Golan is located and the Persian Gulf created?,0.08294045180082321,0.039447903633117676,0.043492548167705536,90,0.003591200045775622
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,23,2,intermediate,2,1,9,1,1,10,11,0,When,0.1258542835712433,0.12176232039928436,0.004091963171958923,90,0.003591200045775622
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,23,3,intermediate,3,2,14,14,1,23,24,13,G,-0.17545323073863983,-0.1269056797027588,-0.04854755103588104,90,0.003591200045775622
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,23,4,terminal,4,2,12,1,1,10,11,0,When,0.12176232039928436,0.1258542835712433,-0.004091963171958923,90,0.003591200045775622
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,37,1,root,1,1,4,2,1,11,12,1,was,-0.41912734508514404,-0.4386903941631317,0.01956304907798767,90,0.004012899997178465
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,37,2,intermediate,2,1,9,0,global,41,42,31,When was the region that lies to the north of where Eyal Golan is located and the Persian Gulf created?,-0.5451709628105164,-0.595801591873169,0.05063062906265259,90,0.004012899997178465
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,37,3,intermediate,3,1,14,37,2,23,25,13,Golan,-0.2662864923477173,-0.2662997841835022,1.329183578491211e-05,90,0.004012899997178465
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,37,4,terminal,4,2,12,1,1,10,11,0,When,-0.15276651084423065,-0.11451464891433716,-0.038251861929893494,90,0.004012899997178465
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,53,1,root,1,1,4,0,global,41,42,31,When was the region that lies to the north of where Eyal Golan is located and the Persian Gulf created?,0.20299500226974487,0.0037978580221533775,0.1991971442475915,90,0.0035653000231832266
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,53,2,intermediate,2,1,9,1,1,10,11,0,When,0.16294646263122559,0.1396055519580841,0.02334091067314148,90,0.0035653000231832266
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,53,3,intermediate,3,4,14,14,1,23,24,13,G,0.0809398889541626,0.23077572882175446,-0.14983583986759186,90,0.0035653000231832266
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,53,4,terminal,4,4,12,1,1,10,11,0,When,0.06067276746034622,0.16294646263122559,-0.10227369517087936,90,0.0035653000231832266
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,71,1,root,1,1,4,2,1,11,12,1,was,0.04078938439488411,0.013206768780946732,0.027582615613937378,90,0.00470560003304854
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,71,2,intermediate,2,1,9,0,global,41,42,31,When was the region that lies to the north of where Eyal Golan is located and the Persian Gulf created?,-0.27220502495765686,-0.3071896731853485,0.03498464822769165,90,0.00470560003304854
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,71,3,intermediate,3,5,14,14,1,23,24,13,G,-0.30776190757751465,-0.260662317276001,-0.04709959030151367,90,0.00470560003304854
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,71,4,terminal,4,3,12,1,1,10,11,0,When,0.005388294346630573,0.05974798649549484,-0.05435969214886427,90,0.00470560003304854
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,11,1,root,1,4,4,19,1,28,29,18,a,-0.3770676255226135,-0.17539788782596588,-0.20166973769664764,180,0.0019440999603830278
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,11,2,intermediate,2,4,1,5,1,14,15,4,embassy,-0.4058704376220703,-0.10885602980852127,-0.29701440781354904,180,0.0019440999603830278
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,11,3,intermediate,3,2,4,13,1,22,23,12,Kr,-0.04403570294380188,-0.009618163108825684,-0.034417539834976196,180,0.0019440999603830278
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,11,4,terminal,4,2,6,13,1,22,23,12,Kr,-0.04403570294380188,-0.009618163108825684,-0.034417539834976196,180,0.0019440999603830278
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,23,1,root,1,2,4,14,1,23,24,13,yst,0.10827349126338959,0.20445984601974487,-0.09618635475635529,180,0.005213600001297891
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,23,2,intermediate,2,5,1,2,1,11,12,1,A,0.0849098265171051,0.2801593542098999,-0.1952495276927948,180,0.005213600001297891
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,23,3,intermediate,3,2,4,14,1,23,24,13,yst,0.10827349126338959,0.20445984601974487,-0.09618635475635529,180,0.005213600001297891
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,23,4,terminal,4,4,6,36,1,45,46,35,Los,-0.09992998838424683,0.02124932035803795,-0.12117930874228477,180,0.005213600001297891
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,37,1,root,1,4,4,3,1,12,13,2,has,-0.3494696021080017,-0.1955573856830597,-0.15391221642494202,180,0.005648800055496395
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,37,2,intermediate,2,5,1,36,1,45,46,35,Los,-0.22285592555999756,-0.024378523230552673,-0.19847740232944489,180,0.005648800055496395
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,37,3,intermediate,3,4,4,3,1,12,13,2,has,-0.3494696021080017,-0.1955573856830597,-0.15391221642494202,180,0.005648800055496395
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,37,4,terminal,4,4,6,14,1,23,24,13,yst,-0.14863286912441254,0.01630929857492447,-0.164942167699337,180,0.005648800055496395
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,53,1,root,1,3,4,14,1,23,24,13,yst,-0.08230151236057281,0.03431316465139389,-0.1166146770119667,180,0.005240000027697533
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,53,2,intermediate,2,6,1,15,1,24,25,14,ala,0.009024485945701599,0.1924612671136856,-0.183436781167984,180,0.005240000027697533
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,53,3,intermediate,3,3,4,11,1,20,21,10,the,-0.1644778847694397,0.040583137422800064,-0.20506102219223976,180,0.005240000027697533
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,53,4,terminal,4,3,6,11,1,20,21,10,the,-0.1644778847694397,0.040583137422800064,-0.20506102219223976,180,0.005240000027697533
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,71,1,root,1,4,4,62,2,30,32,20,figure in,-0.1478722095489502,0.06673640012741089,-0.21460860967636108,180,0.005058700044173747
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,71,2,intermediate,2,6,1,0,global,59,60,49,Country A has an embassy from the country that produces the show Krystala. Who was a prominent figure in the radio division of the network that created a version of the Biggest Loser for country A?,-0.5268546342849731,-0.029351860284805298,-0.49750277400016785,180,0.005058700044173747
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,71,3,intermediate,3,4,4,36,1,45,46,35,Los,-0.09668923914432526,-0.03093942254781723,-0.06574981659650803,180,0.005058700044173747
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,71,4,terminal,4,4,6,36,1,45,46,35,Los,-0.09668923914432526,-0.03093942254781723,-0.06574981659650803,180,0.005058700044173747
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,11,1,root,1,3,4,74,2,31,33,21,unprepared,-0.3198055624961853,-0.09842550754547119,-0.2213800549507141,235,0.0026629000203683972
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,11,2,root,1,13,3,52,1,61,62,51,?,-0.44775670766830444,-0.048442453145980835,-0.3993142545223236,235,0.0026629000203683972
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,11,3,intermediate,2,2,13,52,1,61,62,51,?,-0.30844658613204956,-0.048442453145980835,-0.2600041329860687,235,0.0026629000203683972
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,11,4,terminal,3,1,1,4,1,13,14,3,military,-0.18789806962013245,-0.1942361742258072,0.006338104605674744,235,0.0026629000203683972
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,23,1,root,1,2,4,1,1,10,11,0,A,-0.043347157537937164,0.09300518035888672,-0.13635233789682388,235,0.005022900004405528
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,23,2,root,1,9,3,1,1,10,11,0,A,-0.1917356550693512,0.09300518035888672,-0.2847408354282379,235,0.005022900004405528
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,23,3,intermediate,2,4,13,52,1,61,62,51,?,-0.016522862017154694,0.3431841731071472,-0.3597070351243019,235,0.005022900004405528
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,23,4,terminal,3,1,1,1,1,10,11,0,A,0.09300518035888672,-0.043347157537937164,0.13635233789682388,235,0.005022900004405528
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,37,1,root,1,2,4,23,1,32,33,22,prepared,-0.23762813210487366,-0.22310884296894073,-0.014519289135932922,235,0.004853999998886138
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,37,2,root,1,4,3,52,1,61,62,51,?,-0.49492114782333374,-0.35778820514678955,-0.1371329426765442,235,0.004853999998886138
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,37,3,intermediate,2,2,13,18,1,27,28,17,Art,-0.04125315696001053,-0.029967661947011948,-0.011285495012998581,235,0.004853999998886138
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,37,4,terminal,3,1,1,1,1,10,11,0,A,-0.25076165795326233,-0.3173252046108246,0.06656354665756226,235,0.004853999998886138
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,53,1,root,1,3,4,3,1,12,13,2,'s,-0.18722794950008392,-0.05683265998959541,-0.1303952895104885,235,0.0049575999728403986
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,53,2,root,1,7,3,41,1,50,51,40,"""",-0.16471698880195618,0.19260334968566895,-0.3573203384876251,235,0.0049575999728403986
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,53,3,intermediate,2,7,13,44,1,53,54,43,the,-0.14018981158733368,0.07026179879903793,-0.2104516103863716,235,0.0049575999728403986
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,53,4,terminal,3,1,1,1,1,10,11,0,A,-0.04044681787490845,-0.1383342742919922,0.09788745641708374,235,0.0049575999728403986
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,71,1,root,1,5,4,21,1,30,31,20,was,-0.04776643589138985,0.18118484318256378,-0.22895127907395363,235,0.004810500016901642
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,71,2,root,1,6,3,52,1,61,62,51,?,-0.14100705087184906,0.26573777198791504,-0.4067448228597641,235,0.004810500016901642
musique,4hop2__103790_14670_8987_8529,validation,4hop,4,convergent,71,3,intermediate,2,10,13,42,1,51,52,41,used,-0.09598412364721298,0.22553762793540955,-0.32152175158262253,235,0.004810500016901642
